run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
256676,732,1025441188,10.2658,-1.50288,166.04,-0.579414,0.581689,-155.774,3,3,2,285.445,285.445,149.264,105.368,0,1,1,17.0343,0,0,0,0.242171,5,639,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1026265033,49.8674,2.76571,60.7556,2.98087,0.155837,-10.8883,5,2,2,389.867,425.796,223.413,166.454,1,0,1,71.0723,1,0,0,0.635028,5,673,1,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
256676,732,1025226918,18.1112,-2.29856,246.618,-2.93772,0.726722,-228.506,6,3,2,339.356,387.082,181.607,121.993,0,0,0,0,1,0,0,0.552724,7,889,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025878153,23.4025,-2.82231,138.534,-0.0314221,0.501095,-115.132,7,4,2,276.464,330.973,113.499,97.0447,1,0,1,13.5657,3,1,1,0.992854,10,952,3,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025500895,160.423,3.08784,201.077,-3.13832,0.67325,-40.6543,8,4,3,298.666,346.383,104.829,81.5563,0,1,1,24.144,1,0,0,0.574911,9,1108,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1026145977,24.8136,-2.84699,114.626,-3.05763,0.303733,-89.8125,8,4,3,377.39,448.923,134.913,116.332,0,1,1,23.365,0,0,0,0.460152,11,1138,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025699291,79.8778,-2.84081,86.5224,-2.64896,0.241448,-6.64463,6,3,3,358.348,405.91,147.19,116.033,0,1,1,25.1492,0,0,0,0.526122,13,1293,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
256676,732,1025407507,17.0579,0.408571,30.545,-0.535569,0.0769242,-13.4871,6,2,2,397.08,450.621,209.185,187.895,1,0,1,26.8428,0,0,0,0.198812,13,1286,2,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
256676,732,1025036657,57.0419,-2.87571,112.28,1.87457,0.263969,-55.2384,7,4,3,425.355,469.35,170.451,158.61,0,1,1,13.4867,0,0,0,0.26829,6,703,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1026125879,19.5402,2.26608,116.915,0.205309,0.570428,-97.3747,4,2,2,204.96,243.58,111.77,93.1902,0,1,1,12.7163,0,0,0,0.195111,6,981,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025375911,18.2941,0.745048,91.9924,0.75377,0.231508,-73.6982,7,5,4,397.361,430.987,122.503,105.906,1,1,2,27.3826,0,0,0,0.526486,10,880,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025649712,8.56461,-2.029,157.405,-1.31816,0.70048,-148.84,3,2,2,224.71,235.23,136.555,88.1548,0,0,0,0,0,0,0,0.506671,9,750,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025328281,27.4711,1.67371,218.428,0.740776,0.990806,-190.957,6,3,2,220.455,278.863,90.6806,79.8748,0,0,0,0,1,1,0,0.889179,12,924,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025713194,18.3122,-1.794,187.068,0.711012,0.966833,-168.756,3,2,2,193.486,205.909,140.417,53.0681,0,0,0,0,0,0,0,0.378513,7,807,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1026304424,62.8767,3.0334,193.822,-0.509111,0.819541,-130.946,3,2,2,236.501,256.522,152.099,84.4023,0,1,1,12.8489,0,0,0,0.149811,12,989,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
256676,732,1025877854,87.1783,-2.3961,90.1283,-2.52245,0.217096,-2.94995,7,2,2,415.153,516.175,251.921,163.232,0,0,0,0,2,0,0,0.557816,14,1685,2,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
256676,732,1026233002,66.1028,-2.62052,41.623,-1.99671,0.177654,24.4798,4,2,2,234.292,271.374,129.514,104.778,0,1,1,64.5722,0,0,0,0.527104,11,1045,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
