run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
256676,732,1025441188,10.2658,-1.50288,166.04,-0.579414,0.581689,-155.774,3,3,2,285.445,285.445,149.264,105.368,0,1,1,17.0343,0,0,0,0.242171,5,639,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.03459867318614624,4,1.6094379124341003,0,0,-2.2438415449647904,-0.5558648074259208
256676,732,1026265033,49.8674,2.76571,60.7556,2.98087,0.15583699999999998,-10.8883,5,2,2,389.86699999999996,425.796,223.41299999999998,166.454,1,0,1,71.0723,1,0,0,0.6350279999999999,5,673,1,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.11314614879165323,3,1.3862943611198906,0,0,-1.860780944272712,-0.4639912787092953
256676,732,1025226918,18.1112,-2.2985599999999997,246.618,-2.93772,0.726722,-228.50599999999997,6,3,2,339.356,387.082,181.607,121.993,0,0,0,0.0,1,0,0,0.552724,7,889,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.05052400889119005,3,1.3862943611198906,0,0,-3.323977566737998,-0.8149254041956019
256676,732,1025878153,23.4025,-2.82231,138.534,-0.0314221,0.501095,-115.132,7,4,2,276.464,330.973,113.499,97.0447,1,0,1,13.5657,3,1,1,0.9928540000000001,10,952,3,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.0777836681717639,5,1.9459101490553132,0,0,1.6905957125238602,0.3877734412129969
256676,732,1025500895,160.423,3.0878400000000004,201.077,-3.13832,0.67325,-40.6543,8,4,3,298.666,346.38300000000004,104.829,81.5563,0,1,1,24.144000000000002,1,0,0,0.574911,9,1108,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.34867819052400734,5,1.791759469228055,0,0,3.9306541065604894,0.9250306501758033
256676,732,1026145977,24.8136,-2.8469900000000004,114.626,-3.05763,0.303733,-89.8125,8,4,3,377.39,448.923,134.91299999999998,116.33200000000001,0,1,1,23.365,0,0,0,0.46015200000000006,11,1138,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.06154111719240602,5,1.791759469228055,0,0,0.7234013940956939,0.15580086343255192
256676,732,1025699291,79.8778,-2.84081,86.5224,-2.6489599999999998,0.241448,-6.64463,6,3,3,358.348,405.91,147.19,116.03299999999999,0,1,1,25.1492,0,0,0,0.526122,13,1293,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.1818604462670453,4,1.6094379124341003,0,0,0.9949527743351176,0.22092994088241638
256676,732,1025407507,17.0579,0.408571,30.545,-0.535569,0.0769242,-13.4871,6,2,2,397.08,450.621,209.185,187.895,1,0,1,26.8428,0,0,0,0.198812,13,1286,2,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.04108971982562903,3,1.3862943611198906,0,0,-2.71952771238346,-0.6699537183801724
256676,732,1025036657,57.0419,-2.8757099999999998,112.28,1.87457,0.263969,-55.2384,7,4,3,425.355,469.35,170.451,158.61,0,1,1,13.4867,0,0,0,0.26829000000000003,6,703,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.11800220481347728,5,1.791759469228055,0,0,1.7755118705157278,0.40813979334024836
256676,732,1026125879,19.5402,2.26608,116.915,0.20530900000000002,0.5704279999999999,-97.3747,4,2,2,204.96,243.58,111.77,93.1902,0,1,1,12.7163,0,0,0,0.19511099999999998,6,981,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.086652694764794,3,1.3862943611198906,0,0,-3.445503284401025,-0.8440722193244634
256676,732,1025375911,18.2941,0.7450479999999999,91.9924,0.7537699999999999,0.231508,-73.6982,7,5,4,397.361,430.98699999999997,122.50299999999999,105.906,1,1,2,27.3826,0,0,0,0.526486,10,880,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.043907058859953954,7,2.0794415416798357,0,0,4.035616169063567,0.9502048263925957
256676,732,1025649712,8.56461,-2.029,157.405,-1.31816,0.70048,-148.84,3,2,2,224.71,235.23,136.555,88.1548,0,0,0,0.0,0,0,0,0.506671,9,750,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.03655799491033194,2,1.0986122886681096,0,0,-5.546534665651748,-1.3479850900063408
256676,732,1025328281,27.4711,1.6737099999999998,218.428,0.740776,0.990806,-190.957,6,3,2,220.455,278.863,90.6806,79.8748,0,0,0,0.0,1,1,0,0.889179,12,924,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.11035845578265999,3,1.6094379124341003,0,0,-0.8995998360408873,-0.23346091356741092
256676,732,1025713194,18.3122,-1.794,187.06799999999998,0.711012,0.9668329999999999,-168.75599999999997,3,2,2,193.486,205.90900000000002,140.417,53.0681,0,0,0,0.0,0,0,0,0.378513,7,807,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.08605429933147932,2,1.0986122886681096,0,0,-5.264090962888252,-1.2802435901241036
256676,732,1026304424,62.8767,3.0334,193.822,-0.509111,0.819541,-130.946,3,2,2,236.50099999999998,256.522,152.099,84.4023,0,1,1,12.8489,0,0,0,0.149811,12,989,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.20932545924680826,3,1.3862943611198906,0,0,-1.8998584067827688,-0.4733636452946454
256676,732,1025877854,87.1783,-2.3961,90.1283,-2.52245,0.217096,-2.94995,7,2,2,415.153,516.175,251.921,163.232,0,0,0,0.0,2,0,0,0.557816,14,1685,2,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.17320262022250552,2,1.0986122886681096,0,0,-2.5811420089790147,-0.6367631922004288
256676,732,1026233002,66.1028,-2.62052,41.623000000000005,-1.9967099999999998,0.177654,24.4798,4,2,2,234.292,271.374,129.514,104.77799999999999,0,1,1,64.5722,0,0,0,0.527104,11,1045,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.21932296111279953,3,1.3862943611198906,0,0,-1.8042049446795763,-0.4504220504621178
256676,732,1025629867,53.4164,2.57219,62.4833,-1.50635,0.755992,-9.06686,7,2,0,82.6507,165.342,47.9251,34.7256,0,0,0,0.0,0,0,0,0.38127,10,988,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,0.38970985743478925,2,1.0986122886681096,0,0,-5.3309899776185805,-1.2962886977123973
256676,732,1025371706,157.335,2.02337,149.202,1.94187,0.70076,8.13238,4,3,2,212.915,226.972,93.5526,82.9727,0,0,0,0.0,0,0,0,0.30049899999999996,13,1049,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.42379797979797984,3,1.3862943611198906,0,0,0.24220062017101385,0.04038932530579691
