run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
279975,93,66370641,64.1486,-0.424845,31.3525,-0.157774,0.264519,32.7961,8,2,1,118.526,194.093,74.9108,43.6155,1,0,1,10.8244,2,1,1,0.9746,39,2164,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66004880,56.024,-2.13099,41.3288,-1.42049,0.352512,14.6952,7,3,0,117.241,183.183,46.067,39.4127,0,0,0,0,1,0,0,0.545613,30,2235,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66359692,100.693,-2.59922,100.365,3.1186,0.0473489,0.328467,9,3,3,2119.68,2225.4,1004.97,631.282,5,0,5,706.64,3,0,0,0.740116,29,1770,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66288849,70.5261,-1.5486,121.264,-1.6448,0.957947,-50.7381,12,2,1,126.588,289.91,94.6725,31.9151,0,0,0,0,6,1,1,0.973673,59,3053,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66866570,98.3154,1.06495,318.991,1.85359,0.647831,-220.675,11,4,2,492.398,592.381,259.341,165.508,0,1,1,120.609,6,1,0,0.879033,41,2506,3,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66298888,43.2444,1.94076,46.9133,2.00652,0.118685,-3.66891,5,2,2,395.276,428.63,212.169,183.107,1,0,1,178.561,1,0,0,0.770648,28,1671,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279975,93,66716817,63.801,1.70102,73.8973,1.00592,0.142333,-10.0963,12,6,5,519.185,614.898,144.152,115.361,1,1,2,152.454,3,3,2,0.999371,26,2055,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279975,93,67005962,139.61,0.932663,122.511,1.11341,0.130938,17.0996,10,5,4,935.639,1032.13,420.274,307.337,1,0,1,11.9946,0,0,0,0.526665,22,1915,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66716810,56.2466,-0.583626,34.3407,-2.47889,1,21.9059,11,1,0,34.3407,195.994,34.3407,20.8066,0,0,0,0,1,0,0,0.543343,38,2218,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65915266,76.5723,1.59806,20.926,0.506037,0.0779469,55.6462,9,3,2,268.465,357.224,127.829,105.782,0,1,1,47.5855,2,0,0,0.552275,25,1871,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65645129,37.7917,0.30302,33.8579,2.63709,1,3.93382,6,1,0,33.8579,106.404,33.8579,19.5413,0,0,0,0,0,0,0,0.528682,23,1646,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66556932,187.176,2.9541,156.063,2.89587,0.57944,31.1129,8,5,3,269.334,308.945,75.8958,58.3781,0,1,1,17.1851,2,1,1,0.972616,22,1636,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66382979,30.044,-0.397644,34.5971,0.17752,1,-4.55304,4,1,0,34.5971,78.5134,34.5971,16.3064,0,0,0,0,0,0,0,0.538638,24,1617,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,93,66503363,67.2479,-2.75362,129.967,0.426422,0.639188,-62.7191,11,3,2,203.331,329.556,90.3919,80.5035,3,0,3,39.8964,3,0,0,0.700349,29,1908,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65917572,137.269,-1.7893,143.008,-1.4828,1,-5.73969,4,1,1,143.008,194.635,143.008,28.1864,0,0,0,0,1,0,0,0.651067,31,1972,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66324230,99.0615,1.22556,0,0,0,99.0615,7,0,0,0,85.1425,15.4125,15.3485,0,0,0,0,2,0,0,0.767771,37,2226,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,65868617,54.3391,-2.31687,60.0731,2.97896,0.512451,-5.73402,4,2,1,117.227,141.919,83.8502,33.377,0,0,0,0,0,0,0,0.526592,31,2086,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65786246,63.0148,1.20927,97.5947,1.41769,0.896106,-34.5799,7,2,1,108.91,186.934,63.3332,45.5766,0,0,0,0,2,1,1,0.985655,29,1661,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66235274,118.048,-2.73908,34.6267,-2.77372,1,83.4209,17,1,0,34.6267,270.387,34.6267,23.1142,0,0,0,0,4,0,0,0.685361,44,2735,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65788877,128.893,-3.13461,38.0446,-2.34995,1,90.8481,20,1,0,38.0446,321.718,38.0446,29.0369,0,0,0,0,7,0,0,0.776109,54,2883,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66505095,54.5145,-0.979176,36.8489,-1.5136,1,17.6656,11,1,0,36.8489,190.459,36.8489,22.1934,0,0,0,0,1,0,0,0.558302,26,1934,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66180805,112.998,2.33359,0,0,0,112.998,8,0,0,0,135.113,26.1,23.0314,0,0,0,0,1,0,0,0.552438,42,2586,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65683139,94.7908,0.890486,11.8809,1.02772,0.0446371,82.9098,8,3,2,266.168,346.174,136.771,93.0955,1,0,1,16.3489,3,1,0,0.903266,30,1994,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66929606,13.509,-2.7213,91.1973,2.57957,0.854967,-77.6882,5,2,1,106.668,151.341,66.4673,40.2002,0,2,2,28.7947,1,0,0,0.620073,25,1710,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66896770,60.4977,-2.56959,52.7321,2.87687,0.737503,7.76562,22,2,0,71.5008,377.038,38.7634,32.7374,0,0,0,0,6,0,0,0.668972,52,2928,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66809222,103.824,0.654434,159.957,0.381564,0.72096,-56.1336,7,4,1,221.867,262.157,109.16,47.6397,0,0,0,0,3,0,0,0.797773,32,2188,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66437122,31.4151,0.991997,0,0,0,31.4151,2,0,0,0,22.168,11.2262,10.9419,0,0,0,0,1,0,0,0.554774,19,1417,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65530504,21.0969,1.95483,131.692,2.72389,0.572355,-110.595,8,3,1,230.088,316.493,159.551,38.8474,0,1,1,12.0339,0,0,0,0.5266,29,2352,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66336905,77.7211,0.0398212,100.323,-0.808754,0.492436,-22.6018,8,2,2,203.728,292.761,148.697,55.0311,0,0,0,0,0,0,0,0.53199,20,1748,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66251079,79.3735,-0.611088,82.1563,-1.16044,0.457606,-2.78285,9,2,1,179.535,278.581,130.351,49.1837,0,0,0,0,2,0,0,0.760626,28,2085,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66506419,36.2955,2.74999,43.6445,2.44146,0.263598,-7.34901,5,2,2,165.572,224.088,103.016,62.5568,0,1,1,65.0293,0,0,0,0.527744,22,1744,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66110134,42.4319,3.02047,0,0,0,42.4319,4,0,0,0,61.6075,18.5743,18.4018,0,0,0,0,0,0,0,0.529887,24,1713,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,67007367,32.2601,1.72228,1.20446,2.71045,0.0194271,31.0557,10,2,0,61.9987,189.142,31.0181,30.9806,0,0,0,0,3,0,0,0.760559,39,2302,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65673528,24.8501,-1.04094,42.2658,-2.66385,0.480806,-17.4157,14,2,1,87.906,279.554,56.7018,31.2043,1,0,1,14.7657,4,2,1,0.961778,36,2670,5,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66234552,64.8155,-1.83867,26.4438,-2.95451,0.0477824,38.3717,14,5,3,553.42,691.009,213.282,151.955,1,1,2,44.1231,4,0,0,0.643249,32,2212,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65703477,27.4997,-1.8877,0,0,0,27.4997,5,0,0,0,76.2103,18.2653,16.447,0,0,0,0,1,0,0,0.552275,28,2187,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66324980,42.1605,0.0781471,0,0,0,42.1605,4,0,0,0,59.6942,23.5344,12.6429,0,0,0,0,0,0,0,0.372966,30,1751,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,93,65748407,62.593,-2.82687,182.529,0.259778,1,-119.936,4,1,1,182.529,216.842,182.529,12.3139,0,0,0,0,1,0,0,0.76112,34,1932,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66319795,97.7748,0.422201,135.134,0.192839,0.572666,-37.3588,13,4,3,235.973,355.41,91.4019,53.0381,0,1,1,30.2011,1,0,0,0.645568,25,2033,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66152184,50.8645,1.15453,0,0,0,50.8645,4,0,0,0,46.3499,13.6559,12.1887,0,0,0,0,1,0,0,0.631432,18,1347,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66043314,16.3388,2.65592,71.6264,-2.85212,1,-55.2876,12,1,1,71.6264,261.157,71.6264,27.1801,0,0,0,0,2,1,0,0.945265,20,1815,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66470130,203.328,2.63715,216.432,2.75279,0.482092,-13.104,13,3,2,448.944,606.679,292.025,112.138,0,0,0,0,4,1,0,0.86512,28,2459,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66070966,122.705,-0.652035,121.674,-0.574931,0.282593,1.03144,12,3,2,430.562,561.438,246.676,152.005,3,1,4,127.633,3,1,1,0.959942,23,1803,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65506484,103.31,-1.04635,49.8385,-0.242111,1,53.4715,14,1,0,49.8385,264.827,49.8385,23.194,0,0,0,0,3,0,0,0.601802,63,3056,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66619892,40.3468,0.854215,30.0355,-0.112001,1,10.3113,12,1,0,30.0355,203.66,30.0355,29.1058,0,0,0,0,4,0,0,0.644595,36,2164,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66914802,63.0835,-0.876857,110.969,-3.03101,0.467938,-47.8854,9,3,1,237.144,315.097,152.377,44.5958,0,0,0,0,0,0,0,0.534515,34,2183,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66955129,94.7038,-2.07831,116.647,-2.01883,0.159626,-21.9433,8,3,3,730.753,791.883,394.339,224.938,1,0,1,101.228,1,0,0,0.671802,33,2252,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279975,93,66388341,68.7224,-1.37236,64.9327,-2.20981,1,3.78973,11,1,1,64.9327,242.172,64.9327,26.3048,0,1,1,20.2748,0,0,0,0.535476,39,2535,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66136051,96.4039,-1.73684,110.806,-1.98704,0.274627,-14.4024,10,3,2,403.479,512.505,238.653,125.718,6,0,6,96.0523,2,0,0,0.811713,42,2538,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66954553,74.7482,0.000886767,23.8972,-3.12981,0.122271,50.8511,12,3,2,195.445,342.263,96.4032,57.6481,0,0,0,0,1,0,0,0.81554,36,2486,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65872062,96.1304,-0.870628,90.0522,-0.916026,1,6.07817,11,1,1,90.0522,241.436,90.0522,28.4236,0,0,0,0,1,0,0,0.554057,24,1914,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65758590,71.0671,-0.475497,46.0767,0.105372,1,24.9904,9,1,0,46.0767,167.362,46.0767,22.2666,0,0,0,0,3,0,0,0.558048,42,2455,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66020096,71.0213,-1.87302,59.1311,-1.60034,1,11.8902,6,1,1,59.1311,142.481,59.1311,26.5482,0,0,0,0,5,2,2,0.993646,39,2294,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66236671,77.594,1.73237,76.7054,2.05782,0.35967,0.888646,6,2,2,213.266,276.621,144.674,68.5917,0,0,0,0,2,1,0,0.892963,37,2340,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66399679,54.5399,-2.42254,32.951,-1.34946,1,21.5889,10,1,0,32.951,186.51,32.951,26.1626,0,0,0,0,2,0,0,0.557102,37,2320,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66366272,38.0212,1.24184,74.5809,1.72981,0.105971,-36.5597,7,2,2,703.787,798.656,379.258,324.529,0,2,2,259.865,2,0,0,0.602288,22,2026,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66276987,53.9371,-2.24536,131.334,-2.18624,0.99183,-77.3971,6,2,1,132.416,184.873,83.3689,49.0472,0,0,0,0,1,0,0,0.552536,31,2148,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66291393,50.7102,0.0145386,32.5761,-0.0682816,1,18.1342,6,1,0,32.5761,94.8126,32.5761,17.0239,0,0,0,0,1,0,0,0.552267,31,2216,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,93,66189434,44.2474,-2.81169,0,0,0,44.2474,10,0,0,0,161.567,22.9834,21.2825,0,0,0,0,2,0,0,0.55225,35,2257,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66505087,161.747,-1.23645,107.062,-1.56137,0.976512,54.6854,4,2,1,109.637,146.678,75.8005,33.8367,1,0,1,20.943,1,1,0,0.897207,25,1533,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65698108,64.0037,-2.54948,30.0924,-2.0291,1,33.9113,8,1,0,30.0924,136.485,30.0924,26.3774,0,0,0,0,1,1,0,0.879503,26,1693,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66373758,61.4304,-0.00456693,106.953,-0.390053,0.536252,-45.5228,19,2,1,199.446,464.46,153.188,46.2582,0,0,0,0,6,0,0,0.678787,43,2797,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66603004,31.9581,1.56859,30.3097,0.087772,1,1.64837,9,1,0,30.3097,156.374,30.3097,26.4421,0,0,0,0,2,0,0,0.563176,29,2135,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66131265,57.6771,0.745382,84.9328,0.731134,0.626467,-27.2557,6,2,1,135.574,193.041,103.842,31.7318,0,0,0,0,1,0,0,0.847123,25,1709,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65816188,79.8869,2.95521,43.9025,0.77059,0.368253,35.9844,12,2,2,119.218,317.279,67.5954,51.623,0,0,0,0,1,0,0,0.556481,38,2538,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66656000,78.025,-0.847615,85.3598,-0.274303,1,-7.33488,11,1,1,85.3598,232.613,85.3598,21.7102,0,0,0,0,2,0,0,0.555422,43,2568,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66075969,69.6386,1.0927,0,0,0,69.6386,7,0,0,0,85.0271,15.5365,14.272,0,0,0,0,2,0,0,0.744477,30,1978,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,65330424,131.865,3.12792,66.4642,2.60581,0.320217,65.4012,5,2,2,207.56,247.156,132.383,75.1774,0,0,0,0,0,0,0,0.434133,19,1500,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66454770,63.0214,-3.09356,141.143,2.67774,0.377113,-78.1215,9,2,2,374.273,479.131,257.459,116.813,2,0,2,163.651,2,0,0,0.553101,28,1720,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66736440,27.3777,2.49504,44.8726,1.29555,1,-17.4949,10,1,0,44.8726,192.724,44.8726,27.9852,0,0,0,0,1,0,0,0.824011,23,1850,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66631029,49.4894,1.26417,0,0,0,49.4894,8,0,0,0,120.684,19.6226,16.7719,0,0,0,0,3,0,0,0.762069,38,2043,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66367225,23.2842,-0.906357,0,0,0,23.2842,5,0,0,0,66.1712,16.4876,15.2023,0,0,0,0,0,0,0,0.531125,15,1352,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66421945,117.779,1.68975,71.2961,1.50741,0.183762,46.4826,7,3,3,387.98,451.094,179.985,154.023,0,0,0,0,1,0,0,0.57222,29,1796,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66185202,71.2611,-3.08529,72.7888,-2.58757,0.259817,-1.52775,14,5,1,280.154,438.7,130.036,48.5727,0,0,0,0,4,1,0,0.867002,35,2100,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65369586,58.4332,-0.963927,10.3698,-0.763623,0.0389962,48.0634,8,3,3,265.918,337.694,104.387,90.69,0,0,0,0,1,1,1,0.963558,28,2271,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66302710,26.7141,-0.66412,23.339,-3.07169,0.0377619,3.37515,14,4,3,618.057,754.329,237.991,235.402,1,0,1,250.463,6,0,0,0.769629,42,2490,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66591286,59.4249,-2.14258,153.157,-1.80728,0.478369,-93.7319,11,2,2,320.164,459.463,236.131,84.0336,3,0,3,93.0077,2,1,0,0.931619,32,2011,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66883317,23.3019,-2.22788,83.0971,-2.05462,1,-59.7952,11,1,1,83.0971,249.433,83.0971,28.6983,0,0,0,0,1,0,0,0.828823,44,2619,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66199997,40.7363,1.10438,77.0527,1.36839,1,-36.3164,5,1,1,77.0527,140.946,77.0527,22.9852,1,1,2,27.2437,0,0,0,0.534994,31,2171,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65683905,74.2535,0.593781,0,0,0,74.2535,2,0,0,0,34.2305,19.0748,15.1557,0,0,0,0,0,0,0,0.340927,28,1556,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65815991,82.8833,2.59478,0,0,0,82.8833,10,0,0,0,155.805,22.4236,19.3519,0,0,0,0,3,1,0,0.91048,47,2864,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66828988,35.1168,0.963319,0,0,0,35.1168,6,0,0,0,79.3364,17.6645,16.2463,0,0,0,0,1,0,0,0.555816,33,1752,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66226491,99.0731,1.16655,30.1999,1.33304,0.111709,68.8732,11,3,2,270.345,375.22,148.481,83.388,0,0,0,0,2,0,0,0.722979,45,2504,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66732223,64.1386,0.74482,39.2972,1.14996,1,24.8414,8,1,0,39.2972,134.888,39.2972,19.4103,0,1,1,15.596,2,0,0,0.720177,24,1703,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65730558,96.0308,-0.838702,39.6702,-0.640862,0.195611,56.3606,11,3,3,202.801,326.27,81.5408,62.0477,0,0,0,0,0,0,0,0.53115,44,2347,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66231105,30.6137,-3.13829,0,0,0,30.6137,4,0,0,0,47.343,14.137,11.7071,0,0,0,0,1,0,0,0.552361,30,1726,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65425274,17.3657,-0.890783,0,0,0,17.3657,4,0,0,0,55.8109,18.3447,13.8877,0,0,0,0,1,0,0,0.558946,30,1739,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66657528,156.301,3.06339,0,0,0,156.301,15,0,0,0,233.606,29.2662,18.7271,0,0,0,0,7,0,0,0.784769,54,2959,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66450559,37.4988,0.488294,0,0,0,37.4988,1,0,0,0,13.3649,13.3649,0,0,0,0,0,0,0,0,0.133204,24,1403,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,93,66481664,93.3281,0.934331,70.794,0.317265,1,22.534,5,1,1,70.794,153.495,70.794,27.3555,0,0,0,0,1,1,0,0.882516,35,2217,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65838269,99.8506,2.88627,140.905,2.90072,0.990401,-41.0544,11,2,1,142.271,292.815,96.881,45.3897,0,1,1,10.4414,3,0,0,0.56843,38,2282,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,66678655,194.217,-3.14133,236.482,3.12469,0.99998,-42.2648,5,2,1,236.487,270.492,204.763,31.7234,0,1,1,152.752,2,0,0,0.713619,25,1856,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,93,65662014,57.5797,-1.83773,39.0624,2.90929,1,18.5172,3,1,0,39.0624,72.1071,39.0624,18.1945,0,0,0,0,1,0,0,0.545415,27,1829,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
