candidate_id,sample_validation_id,trace_total,control_total,shape_chi2,shape_dof,shape_p,shape_Z,shoulder_chi2,shoulder_p,shoulder_Z,bootstrap_shoulder_delta_median,bootstrap_shoulder_delta_ci95_low,bootstrap_shoulder_delta_ci95_high,bootstrap_one_sided_p_delta_not_positive,bootstrap_one_sided_Z,passes_shape_Z5,passes_positive_bootstrap_ci
observer_physical_qcd_suppressed_scan_best,Run2015D_remote_mht_aware_holdout,848,2490,140.1552110346863,4,2.6146611115170654e-29,11.177933952630095,23.59191188113323,1.1908702416279856e-06,4.718000381078617,0.5441114248630914,0.3086419085271384,0.8154353095545074,1.999960000799984e-05,4.107484275426536,True,True
observer_physical_qcd_suppressed_scan_best,Run2016H_remote_mht_aware,2025,6450,41.788868482654074,4,1.8449994196065093e-08,5.505080373503168,13.149415136400172,0.00028760900361899104,3.4430382236292076,0.220024428042209,0.09783644307834848,0.3510900062743825,0.0001399972000559989,3.6331387093229432,True,True
observer_physical_qcd_suppressed_scan_best,Run2016G_remote_mht_aware_fresh,493,2990,17.34209945750402,4,0.0016583819680841493,2.9367452968543084,7.057543667068528,0.007893215097914658,2.4138160470317733,0.32209735428071085,0.07573007932314839,0.6114702475781237,0.004439911201775964,2.6166465996991506,False,True
