run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,1056,20704716,121.926,-2.7789099999999998,82.7135,-3.02757,0.152062,39.2128,9,6,4,543.946,605.443,137.972,112.23,1,0,1,91.5755,0,0,0,0.410499,13,886,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18283268753224005,7,2.0794415416798357,0,1,-1.4476988358663103,-0.40300447591681837
1,1056,20704698,182.27700000000002,2.49395,184.24200000000002,2.41731,0.499433,-1.9653900000000002,4,3,3,368.903,380.965,168.30700000000002,100.335,0,0,0,0.0,1,1,1,0.9981469999999999,4,854,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33010431381071387,3,1.6094379124341003,0,0,-4.514010708581718,-1.086677065210037
1,1056,20704666,154.764,-2.4271599999999998,145.209,-2.77,0.5857600000000001,9.55584,8,3,1,247.898,341.88,166.358,45.7368,1,0,1,13.1124,2,1,1,0.998383,16,1729,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3833999732449425,4,1.791759469228055,0,0,-4.971334487255187,-1.188643122444186
1,1056,20704654,208.34799999999998,-2.60834,164.671,-2.6941200000000003,0.395167,43.6773,8,6,4,416.712,443.374,123.036,89.0434,1,2,3,125.49700000000001,2,1,0,0.9167569999999999,16,1479,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33279238411653833,9,2.3978952727983707,0,1,4.606702435461601,0.9469000235636499
1,1056,20704975,222.013,2.17607,37.1079,-3.03883,1.0,184.905,2,1,0,37.1079,56.4728,37.1079,19.3649,0,0,0,0.0,1,0,0,0.7779189999999999,24,1468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8534992766824965,1,0.6931471805599453,0,0,-7.832126887819125,-1.8264925745261396
1,1056,20705078,223.74200000000002,2.6221799999999997,119.98200000000001,2.44718,0.419174,103.759,7,4,3,286.23400000000004,334.93300000000005,99.2394,76.9909,1,0,1,52.1261,1,1,1,0.956835,8,804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4378718374248497,5,1.9459101490553132,0,0,-0.7230472347710015,-0.24143433660232727
1,1056,20704763,172.47299999999998,-1.64647,202.72299999999998,-1.4646,0.198485,-30.2497,11,5,4,1021.36,1103.64,375.784,370.842,2,0,2,29.0832,3,1,0,0.9488190000000001,13,1661,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14434904292064243,7,2.1972245773362196,0,0,1.542708683731456,0.2637442883420574
1,1056,20705110,136.33700000000002,2.00851,157.445,1.91474,0.99106,-21.1083,10,3,2,158.866,271.747,69.8261,54.33,1,0,1,23.6414,2,0,0,0.842102,18,1548,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46028230639122497,4,1.6094379124341003,0,0,-5.946412317339743,-1.4060489221569128
1,1056,20704656,177.77599999999998,-3.0563599999999997,187.13299999999998,-2.7688,0.21947399999999997,-9.35709,11,7,7,852.6439999999999,932.528,199.525,170.18,1,2,3,58.3718,1,1,1,0.9988239999999999,19,1735,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17236043512826976,10,2.4849066497880004,0,1,7.382811523672639,1.565868271831536
1,1056,20704723,175.197,-0.6617569999999999,45.525,-0.05761519999999999,0.103224,129.672,7,5,4,441.031,472.955,135.35399999999998,119.734,0,1,1,125.70200000000001,2,2,1,0.9567610000000001,25,1797,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2838448676988082,6,2.1972245773362196,0,0,1.0532656398452847,0.15461683914071833
1,1056,20705362,125.76899999999999,1.7340200000000001,123.604,0.8844120000000001,0.534401,2.16472,6,4,2,231.295,280.302,77.7439,65.3934,1,1,2,36.8036,1,0,0,0.702025,9,973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3512472630591179,6,1.9459101490553132,0,0,-4.336903908435696,-1.0471888886436918
1,1056,20705367,202.57,-3.06657,215.291,-3.03412,0.480153,-12.7213,7,5,2,448.38,483.73199999999997,186.757,146.25,0,0,0,0.0,3,2,2,0.9928620000000001,11,1324,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.31071401181072167,5,2.0794415416798357,0,0,-0.8739347603274731,-0.27507659791539035
1,1056,20705257,128.484,1.05434,155.727,0.9736389999999999,0.357442,-27.2427,10,7,5,435.67,487.09,107.25200000000001,72.2333,1,0,1,11.1454,6,2,2,0.9938549999999999,22,1552,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22734334358422661,8,2.3978952727983707,0,1,3.4090365280717725,0.6798654276051151
