N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
231,-1.200358812498464,245.86872683982682,132.32853116883126,0.3782482694506753,0.935064935064935,2.6666666666666665,1.1904761904761905,1.7191720158889812,SR1_low_boundary
3454,-0.12281200902306888,432.58245599305155,191.72647828604485,0.34256122118733534,1.1534452808338158,4.30023161551824,1.5295309785755646,2.0249915850910574,SR2_medium_MET
770,1.0212802427116185,638.7217314285709,313.5002974025972,0.3533444234594948,1.187012987012987,4.757142857142857,1.8298701298701299,2.125180142361688,SR3_high_MET
224,2.039411888175633,836.4649821428574,321.0356562500001,0.29159742647155096,1.3482142857142858,6.758928571428571,2.1473214285714284,2.406461203107793,SR4_high_MET_high_jets
778,1.6996489067535165,803.0793676092536,261.64614138817467,0.25895505849160405,1.6503856041131106,6.368894601542417,2.670951156812339,2.445175369637936,SR5_high_boundary
181,2.6349328659560354,1090.8576795580111,328.1086077348067,0.24273683022044473,1.718232044198895,7.104972375690608,3.1933701657458564,2.5525730645101743,SR6_extreme_boundary
1336,-0.6172595957524073,242.85776130239532,209.98702844311376,0.47226956202919895,1.0052395209580838,3.032934131736527,1.1190119760479043,1.7643949936417143,SR7_high_MET_fraction
165,1.9429994586935915,912.6243515151514,220.78465999999992,0.20232516614729135,1.406060606060606,8.460606060606061,2.2666666666666666,2.56702260683556,SR8_high_multiplicity
