N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
2110,-0.6750421518142211,393.06259018957326,79.33209228436027,0.17253490920627262,0.14597156398104266,2.4507109004739336,0.5696682464454976,1.3883179510656907,SR1_low_boundary
1018,0.20338946993360077,425.4917070726921,192.99774950884063,0.31975184357965286,0.14538310412573674,3.012770137524558,0.6552062868369352,1.5172768087732578,SR2_medium_MET
841,0.7287200955548365,440.55051307966704,357.80205469678947,0.45014854838637225,0.14149821640903687,2.5255648038049943,0.6016646848989299,1.382104845436571,SR3_high_MET
12,2.9906104936176114,607.4825833333334,319.30016666666666,0.3446740438444835,0.25,6.333333333333333,1.0,2.1447655293989554,SR4_high_MET_high_jets
777,1.6271049264946225,498.3260038610044,219.7593129987128,0.2876017785406126,0.48133848133848134,4.1634491634491635,1.4054054054054055,1.9276729602726281,SR5_high_boundary
163,2.5265633429854697,538.4622760736193,229.43332760736203,0.2837068926469845,0.8159509202453987,5.0,1.656441717791411,2.1217339815845953,SR6_extreme_boundary
772,0.35055928965967453,386.2444645077716,347.0778389896371,0.4770923030976105,0.12564766839378239,2.185233160621762,0.5582901554404145,1.28444649034086,SR7_high_MET_fraction
7,3.144461096852788,623.9002857142857,135.49042857142857,0.16480355069026786,0.14285714285714285,8.428571428571429,1.2857142857142858,2.37526272978857,SR8_high_multiplicity
