run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,32,49109,52.5006,-2.95338,109.677,-1.26665,0.297504,-57.1761,6,5,4,368.657,393.696,132.298,76.9084,1,0,1,71.1857,1,1,1,0.996946,16,934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1
1,32,49106,49.4392,3.00593,39.7608,0.956037,0.0714804,9.67836,9,5,4,556.248,629.639,225.436,113.132,0,1,1,45.6971,1,1,0,0.852178,13,1271,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49114,87.397,1.46284,83.6207,1.43894,0.130733,3.77624,11,7,5,639.631,696.053,202.464,104.487,1,0,1,33.7252,0,0,0,0.46386,16,1212,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49112,82.6482,0.0617205,106.239,-0.00965615,0.392786,-23.5911,9,5,3,270.476,344.878,73.9554,72.0816,0,2,2,35.7773,2,2,1,0.981881,18,1218,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49110,30.5465,0.824883,21.0395,-0.964923,0.0391769,9.50698,9,6,4,537.038,592.775,183.52,141.244,0,1,1,21.0959,2,1,1,0.994912,26,1839,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49116,57.8394,-0.839971,54.1771,-1.41306,0.0629404,3.66229,9,6,4,860.769,909.911,378.319,252.859,0,0,0,0,4,2,1,0.963985,14,1006,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49115,70.1847,-2.26846,88.1355,-2.20441,0.161669,-17.9508,12,7,5,545.161,653.129,151.118,97.6372,1,2,3,49.568,2,1,1,0.994694,15,1142,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1
1,32,49107,21.6879,-3.04082,50.5223,-2.10916,0.0795803,-28.8344,8,5,4,634.859,680.986,225.066,214.9,0,0,0,0,3,0,0,0.821453,33,2086,2,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1.23768,1
1,32,49131,28.8214,-0.472731,124.089,1.40165,0.38852,-95.2676,8,5,3,319.389,386.541,110.672,71.4594,1,1,2,77.0426,2,2,1,0.998042,20,1427,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1
1,32,49123,128.593,-1.20563,170.235,-0.927937,0.322365,-41.6416,10,7,4,528.081,592.777,144.848,105.057,0,4,4,225.744,3,1,1,0.998784,24,1548,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49135,38.9798,0.0640753,101.062,-3.05401,0.22089,-62.0821,12,6,5,457.521,563.466,127.017,99.8523,0,2,2,38.4267,3,0,0,0.807262,9,1371,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49130,93.5863,-1.04967,66.3703,-1.11642,0.166739,27.2161,11,6,3,398.049,481.286,108.053,86.2129,0,4,4,117.656,2,2,0,0.903721,25,1661,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49108,50.8718,-2.12324,61.7773,0.852856,0.136199,-10.9056,12,7,3,453.581,550.887,107.008,105.845,0,0,0,0,2,1,1,0.995399,19,2023,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
1,32,49118,68.1937,0.103452,140.966,0.573367,0.382082,-72.772,11,6,3,368.941,466.294,113.869,74.152,0,2,2,64.8893,3,1,1,0.995555,19,1554,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1
