run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
281797,937,1487271527,15.5611,1.78476,75.8957,-0.368107,0.33921399999999996,-60.3347,10,2,2,223.74,364.11300000000006,142.501,81.2388,0,2,2,47.6125,3,0,0,0.556174,21,1747,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.06475667402271566,4,1.6094379124341003,0,0,-1.930779617909051,-0.45999914717542856
281797,937,1487976413,60.9275,0.919942,151.91299999999998,0.7668159999999999,0.549718,-90.9858,8,3,2,276.348,349.279,183.317,54.9812,0,1,1,151.997,2,0,0,0.55902,15,1442,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.18011206841760635,4,1.6094379124341003,0,0,-0.6757547208537654,-0.1725196920605073
281797,937,1487546009,51.1935,2.2643,198.85299999999998,-2.86196,0.721565,-147.659,5,3,2,275.586,309.992,123.751,119.954,0,0,0,0.0,0,0,0,0.256441,24,1744,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.15618273870086447,3,1.3862943611198906,0,0,-2.5202608657999055,-0.5950273433026498
281797,937,1488111317,200.167,-1.4941799999999998,251.24900000000002,-1.6852099999999999,0.21505500000000002,-51.0825,6,2,2,1168.3,1234.04,706.4839999999999,461.82,2,0,2,26.11,3,0,0,0.705392,18,1608,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.14616416459834375,4,1.6094379124341003,0,0,5.940760838446621,1.3430775619940336
281797,937,1488015548,108.266,-0.061998199999999996,56.9344,0.430201,0.23369099999999998,51.3317,8,3,3,243.63099999999997,324.73900000000003,91.9481,90.9351,0,0,0,0.0,1,0,0,0.571296,28,1885,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.3067920668070287,3,1.3862943611198906,0,0,-0.001045409211090198,-0.017968921213564117
281797,937,1488926001,24.8601,-2.80665,245.16,-2.62079,0.508648,-220.3,8,4,4,481.98400000000004,576.716,140.12,118.801,1,2,3,130.857,1,1,0,0.868051,14,1690,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.048952227661993114,7,2.1972245773362196,0,0,6.976834100667762,1.580403353363854
281797,937,1487919181,23.2989,0.8347709999999999,99.8169,-0.953909,0.18821500000000002,-76.518,10,6,5,530.3340000000001,625.92,124.947,113.47,0,3,3,54.2476,1,0,0,0.714713,18,1683,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.04200778569031876,9,2.302585092994046,0,1,8.703007964777326,1.975805486861111
281797,937,1487433878,17.8897,-1.87305,186.165,-0.354037,0.624581,-168.27599999999998,7,3,2,298.064,364.54400000000004,139.10399999999998,123.335,0,0,0,0.0,1,0,0,0.6478619999999999,20,1857,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.05644262868677665,3,1.3862943611198906,0,0,-3.501047258504938,-0.8196889722635863
281797,937,1487731720,81.3782,1.10655,148.222,0.822002,0.26574000000000003,-66.8443,12,6,4,557.773,672.8810000000001,258.873,106.25299999999999,0,1,1,12.22,0,0,0,0.381619,17,1396,6,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.1271234045956643,7,2.0794415416798357,0,1,6.663140005902155,1.508547721138884
281797,937,1488879861,44.5184,-2.05282,145.752,-2.04204,0.515838,-101.23299999999999,7,4,2,282.553,325.83099999999996,142.44899999999998,58.7301,0,0,0,0.0,0,0,0,0.53601,24,1769,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.13569729028498065,4,1.6094379124341003,0,0,-1.5237460243505496,-0.3667629126081141
281797,937,1488452665,81.529,-2.9571,277.925,2.48477,0.9613459999999999,-196.396,8,2,2,289.1,367.069,235.69799999999998,53.4025,1,2,3,58.5395,0,0,0,0.535742,18,1476,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.219382771527518,5,1.791759469228055,0,0,1.7582025266224595,0.3850092501295977
281797,937,1487379276,106.641,-1.78567,86.4833,-1.69735,0.182533,20.1575,11,5,3,473.795,549.1990000000001,247.685,69.4415,0,0,0,0.0,1,0,0,0.5523779999999999,20,1649,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.1834096959940561,5,1.791759469228055,0,0,2.642653750686634,0.5876040803726295
281797,937,1488853873,115.564,-2.95451,125.70700000000001,-3.08639,0.202572,-10.1433,13,5,4,620.554,739.7,245.06400000000002,163.725,0,0,0,0.0,2,1,0,0.89718,16,1547,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.1567781549222784,5,1.9459101490553132,0,0,6.599234520532791,1.4939093548754376
281797,937,1488015249,15.202,2.33657,164.495,2.40807,0.577364,-149.293,8,3,3,284.906,350.048,149.474,70.7595,0,0,0,0.0,0,0,0,0.5285310000000001,21,1597,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.05048686849901032,3,1.3862943611198906,0,0,-2.7119574040171024,-0.6389378796461124
281797,937,1488643632,113.525,-2.11279,46.9274,-2.42739,0.09392400000000001,66.5978,12,5,4,499.631,603.431,185.55900000000003,137.863,1,1,2,109.17,1,1,0,0.926601,28,1733,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.184847172379656,7,2.1972245773362196,0,0,8.812019089489654,2.000775874944483
281797,937,1488860635,41.8681,3.1375599999999997,206.623,0.764845,0.9958239999999999,-164.755,6,2,1,207.49,281.379,174.843,32.6472,0,1,1,12.4706,1,0,0,0.8168810000000001,21,1275,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.1672328556575561,3,1.3862943611198906,0,0,-3.487058696013821,-0.8164847136610494
281797,937,1487774053,75.9447,0.6799029999999999,188.00099999999998,1.33942,0.580978,-112.056,8,4,3,323.594,376.642,123.031,89.3156,0,0,0,0.0,0,0,0,0.318231,21,1740,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.18960639758405368,4,1.6094379124341003,0,0,0.3954911075536092,0.0728628240690659
281797,937,1488676924,105.315,2.49749,125.523,2.1510599999999998,0.282323,-20.2082,10,6,4,444.60900000000004,526.2,106.20700000000001,95.3562,0,1,1,20.7321,1,1,0,0.924316,20,1637,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.19116066825914282,7,2.1972245773362196,0,1,9.08850933652462,2.064109491471694
281797,937,1488291478,56.0334,0.93899,254.94799999999998,-1.61036,0.519717,-198.91400000000002,13,7,5,490.55,586.7230000000001,164.417,80.8481,0,0,0,0.0,4,1,1,0.9981610000000001,22,1742,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.10232852201144155,7,2.1972245773362196,0,1,8.61948598899027,1.9566737133435321
281797,937,1487357415,72.6717,-2.0379,172.87,-2.2851,0.36106900000000003,-100.198,3,3,3,478.774,478.774,276.453,121.34700000000001,0,0,0,0.0,0,0,0,0.49725600000000003,13,1232,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.13154541704279715,3,1.3862943611198906,0,0,-0.41916703195381816,-0.11374501024564575
281797,937,1488407110,4.67438,0.6069829999999999,181.074,1.5017200000000002,0.682771,-176.399,6,2,2,265.204,317.36400000000003,180.91400000000002,84.2902,0,0,0,0.0,1,1,0,0.9498030000000001,16,1381,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.017256379043613598,2,1.3862943611198906,0,0,-2.7952139011259254,-0.6580088418874033
281797,937,1488399523,49.8501,-1.8174700000000001,167.773,-2.5171200000000002,0.458295,-117.92299999999999,11,4,2,366.08,458.954,184.481,86.6874,0,3,3,44.2783,2,0,0,0.5575060000000001,26,2002,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.11956464644792976,7,2.0794415416798357,0,0,3.0856462161191094,0.689077153043421
281797,937,1487641491,93.0865,-2.21844,80.7793,0.184845,0.13108599999999998,12.3072,8,4,3,616.2330000000001,683.545,231.517,175.54,2,0,2,42.5585,0,0,0,0.28552,26,1926,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.1310487745303346,6,1.9459101490553132,0,0,4.603036677957311,1.0366547861161528
281797,937,1488309919,44.0641,-1.82256,147.765,-2.89015,0.35488400000000003,-103.70100000000001,8,4,4,416.375,494.23900000000003,182.737,89.7589,0,1,1,19.2639,1,1,1,0.96342,19,1537,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.09549277466950677,5,1.9459101490553132,0,0,4.541706599406076,1.0226063496226356
281797,937,1487186886,186.248,-0.259254,93.96799999999999,-0.242477,0.373308,92.2801,10,3,2,251.717,349.783,150.583,60.1192,1,0,1,32.6458,3,1,0,0.9407700000000001,13,1377,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.42428895242217485,4,1.791759469228055,0,0,4.905208536114843,1.105871103129475
281797,937,1488722805,26.6941,0.881606,156.42600000000002,-0.47437399999999996,0.691812,-129.732,6,3,3,226.111,267.204,110.79799999999999,63.1784,0,2,2,38.8011,1,0,0,0.7522979999999999,26,1612,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.10517558551817911,5,1.791759469228055,0,0,0.512194042173864,0.09959511928779988
281797,937,1487632144,46.3571,2.5048,90.946,2.09591,0.171257,-44.5889,13,5,4,531.049,664.944,150.287,117.762,2,0,2,36.7625,1,1,0,0.940135,27,2099,7,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.08014628476428587,7,2.1972245773362196,0,0,7.353820389224235,1.6667568695963189
281797,937,1487697890,100.18799999999999,0.702496,227.81400000000002,0.780601,0.6181810000000001,-127.626,10,4,3,368.523,488.17699999999996,182.188,77.3623,1,1,2,63.9307,2,1,1,0.987966,19,1587,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.21329711247980138,6,2.0794415416798357,0,0,6.261611012682093,1.41657238546659
281797,937,1487747529,1.7036,-0.359007,202.28799999999998,1.8849,0.769824,-200.585,7,3,2,262.772,319.47900000000004,168.863,59.7539,0,0,0,0.0,1,0,0,0.5579149999999999,15,1678,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.006417162255212909,3,1.3862943611198906,0,0,-4.216902211438252,-0.9836646768838277
281797,937,1487742853,71.23899999999999,-2.21352,198.752,-2.7559299999999998,0.352443,-127.51299999999999,9,3,3,563.9259999999999,661.201,343.25800000000004,121.05799999999999,0,1,1,17.6844,0,0,0,0.530384,25,1767,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.11198195436718461,4,1.6094379124341003,0,0,1.4170944500856135,0.306874095832502
281797,937,1487718706,90.2713,1.4728,92.0694,1.39663,0.214375,-1.7981599999999998,6,3,3,429.478,469.325,169.225,165.06599999999997,3,1,4,73.7877,3,0,0,0.84529,19,1535,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.1733488647992422,7,2.0794415416798357,0,0,5.615223132835134,1.268508999690501
281797,937,1487849518,67.9364,2.01347,0.0,0.0,0.0,67.9364,2,0,0,0.0,23.0832,12.8341,10.249,0,0,0,0.0,1,0,0,0.557395,24,1637,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.9854938755142422,0,0.0,0,0,-5.591835445664364,-1.2986106655428138
281797,937,1487715787,83.80799999999999,2.61783,354.8,2.88326,0.997806,-270.992,5,2,2,355.58,389.092,296.962,58.6182,2,0,2,61.9946,1,0,0,0.713007,20,1853,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.19030491294040708,4,1.6094379124341003,0,0,0.4818357840436474,0.09264117317406925
