run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
259683,3,1374180,15.0278,2.60259,0.0,0.0,0.0,15.0278,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,-999.0,15,991,0,1,1,1,1,1,0,0,0,-1,1,1,1,-1,-1,1,0.9376084053956251,0,0.0,0,0,-3.2900628101062814,-0.7766578205528898
259683,3,708470,3.25028,0.7109810000000001,0.0,0.0,0.0,3.25028,2,0,0,0.0,31.9998,20.8186,11.1811,1,0,1,171.015,1,0,0,0.681946,13,1012,1,1,1,1,1,1,1,0,0,-1,1,1,1,-1,-1,1,0.7647213830618218,1,0.6931471805599453,0,0,-1.8284489065351885,-0.43997709867443235
259683,3,767502,55.7602,-2.12859,16.247,0.821473,0.12601099999999998,39.5132,6,2,2,128.934,178.053,71.125,57.8087,1,0,1,56.2703,1,0,0,0.556913,16,1460,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,0.30027970717448366,3,1.3862943611198906,0,0,1.338837651279881,0.2896029375278191
259683,3,622578,53.7344,-2.5980000000000003,34.8104,-3.00925,1.0,18.9241,3,1,0,34.8104,56.99,34.8104,11.6162,0,0,0,0.0,0,0,0,0.299086,7,866,0,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,0.6000839803092977,1,0.6931471805599453,0,0,-2.5143892547320843,-0.597982500122954
259683,3,1353463,20.5771,1.7058900000000001,0.0,0.0,0.0,20.5771,1,0,0,0.0,10.6029,10.6029,0.0,0,0,0,0.0,0,0,0,0.17466500000000001,10,803,0,1,1,1,1,1,1,0,0,-1,1,1,1,-1,-1,1,0.9536545689643187,0,0.0,0,0,-3.21941645148834,-0.7603845304867105
259683,3,1252247,12.7594,2.20472,0.0,0.0,0.0,12.7594,1,0,0,0.0,10.0018,10.0018,0.0,0,0,0,0.0,0,0,0,-10.0,7,732,0,1,1,1,1,1,0,0,0,-1,1,1,1,-1,-1,1,0.9273224123144904,0,0.0,0,0,-3.33156555377236,-0.7862179196072925
259683,3,887413,96.2093,2.24934,63.9125,1.96078,0.32799,32.2968,5,2,2,194.861,226.747,129.326,65.5356,1,0,1,14.5745,1,0,0,0.797995,12,1529,2,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.32940459882432416,3,1.3862943611198906,0,0,1.7117404309891813,0.3755005721605098
259683,3,965090,79.5474,-1.3457,95.5873,-1.3244,0.529067,-16.0398,4,4,1,180.671,180.671,58.7295,49.2044,1,0,1,40.5391,0,0,0,0.20087,8,895,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.3045244898521697,5,1.791759469228055,0,0,2.6593247925339143,0.5937753067577509
259683,3,281563,140.035,-2.32728,157.528,-2.55035,0.8647610000000001,-17.4928,9,3,1,182.16400000000002,269.269,93.2646,45.1887,0,0,0,0.0,1,0,0,0.542639,21,1590,0,1,1,1,1,1,1,1,0,1,-1,1,1,-1,-1,1,0.4332779494986061,3,1.3862943611198906,0,0,0.8860630557322626,0.185306941639474
259683,3,725337,117.655,-2.72865,112.90100000000001,-2.75457,1.0,4.75378,4,1,1,112.90100000000001,154.52,112.90100000000001,14.8956,0,0,0,0.0,0,0,0,-10.0,8,732,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.5081060305066593,1,0.6931471805599453,0,0,-1.5364160090224899,-0.3727077284894555
259683,3,435455,91.4417,-3.00555,74.8214,3.08682,1.0,16.6204,1,1,1,74.8214,74.8214,74.8214,0.0,0,1,1,45.1629,1,0,0,0.828269,15,1061,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.5466938015617312,2,1.0986122886681096,0,0,0.09444952501078274,0.002959870144817371
259683,3,616181,90.5481,-0.8555809999999999,68.5078,-1.40344,0.22508899999999998,22.0403,10,6,2,304.35900000000004,368.48800000000006,77.943,64.7293,1,0,1,42.4996,2,0,0,0.823132,12,1229,2,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,0.22871047273463901,7,2.0794415416798357,0,1,6.50634681036629,1.4799314570800612
259683,3,358496,57.99,1.2275200000000002,164.403,1.26149,0.9704219999999999,-106.413,5,2,1,169.41400000000002,209.053,131.993,37.4206,0,1,1,14.3481,1,0,0,0.7766649999999999,9,1086,0,1,1,1,1,1,1,0,0,1,1,1,1,-1,-1,1,0.2538922260555857,3,1.3862943611198906,0,0,0.36600951175191154,0.06551333391929524
259683,3,422918,249.178,-3.04352,237.87099999999998,3.08842,1.0,11.3069,2,1,1,237.87099999999998,255.64700000000002,237.87099999999998,17.7752,0,0,0,0.0,1,0,0,0.54976,15,1291,0,1,1,1,1,1,1,0,0,1,-1,1,1,-1,-1,1,0.5105593905529978,1,0.6931471805599453,0,0,-0.8472519649994318,-0.21395975320853047
259683,3,703844,73.04,1.51962,47.3246,1.0681399999999999,0.23332399999999998,25.7154,6,3,2,202.827,251.77,104.277,67.5247,1,1,2,144.5,1,0,0,0.5647300000000001,9,1096,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.2638089768733724,5,1.791759469228055,0,0,3.8308080443362647,0.8636248381023011
259683,3,1078973,56.8199,-1.9298,61.427,-1.3859700000000001,0.227406,-4.60706,4,2,2,270.121,301.493,165.77200000000002,104.34899999999999,0,0,0,0.0,1,0,0,0.551746,12,1149,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.1732626214052593,2,1.0986122886681096,0,0,-0.25233728110611436,-0.0769219864358405
259683,3,127640,157.24200000000002,-0.636079,145.894,-0.583885,0.254233,11.3473,6,3,3,573.86,617.591,232.6,208.484,0,0,0,0.0,2,0,0,0.7934260000000001,18,1593,2,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.21478154683363793,3,1.3862943611198906,0,0,2.955759925382368,0.6620587257056053
259683,3,803781,27.3855,0.897501,0.0,0.0,0.0,27.3855,1,0,0,0.0,10.404000000000002,10.404000000000002,0.0,0,0,0,0.0,0,0,0,0.132495,12,874,0,1,1,1,1,1,1,0,0,-1,1,1,1,-1,-1,1,0.9647707456271688,0,0.0,0,0,-3.1617744484857733,-0.7471067755789279
259683,3,1250220,31.1723,2.7507099999999998,0.0,0.0,0.0,31.1723,1,0,0,0.0,11.9785,11.9785,0.0,0,0,0,0.0,0,0,0,0.148356,8,840,0,1,1,1,1,1,0,0,0,-1,1,1,1,-1,-1,1,0.9689173605865916,0,0.0,0,0,-3.1366117239124787,-0.7413105771074527
259683,3,1359076,349.236,1.99995,327.024,2.0493799999999998,1.0,22.2123,5,1,1,327.024,379.048,327.024,20.3603,0,0,0,0.0,0,0,0,0.217642,12,1146,0,1,1,1,1,1,1,0,0,-1,-1,1,1,-1,-1,1,0.515660160056699,1,0.6931471805599453,1,0,0.6740327027296855,0.1364660458771688
259683,3,388634,19.2013,2.9308,0.0,0.0,0.0,19.2013,3,0,0,0.0,45.883,21.4619,13.4675,0,0,0,0.0,0,0,0,0.296377,14,1291,0,1,1,1,1,1,0,0,0,-1,1,1,1,-1,-1,1,0.9504982352620871,0,0.0,0,0,-3.2341471840877682,-0.7637777341728937
259683,3,476115,111.15700000000001,-0.0224322,126.012,-0.0262035,1.0,-14.855,2,1,1,126.012,139.405,126.012,13.3925,0,0,0,0.0,0,0,0,0.23153800000000002,12,1038,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.46671481175131946,1,0.6931471805599453,0,0,-1.6647784492477962,-0.4022758373665987
259683,3,689272,296.533,-2.9797,284.736,-3.01094,1.0,11.7968,4,1,1,284.736,325.798,284.736,15.956,0,0,0,0.0,1,0,0,0.574988,16,1188,0,1,1,1,1,1,1,0,0,1,-1,1,1,-1,-1,1,0.5092714879205316,1,0.6931471805599453,1,0,0.39793667929653076,0.07286771238421932
259683,3,792841,209.083,2.87811,238.396,2.88009,1.0,-29.3134,7,1,1,238.396,319.64,238.396,19.1739,0,0,0,0.0,3,0,0,0.613799,8,1000,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0.4662046606418584,1,0.6931471805599453,0,0,-1.1139632499369825,-0.27539632529265595
259683,3,1271276,10.5049,-0.858028,0.0,0.0,0.0,10.5049,1,0,0,0.0,10.0931,10.0931,0.0,0,0,0,0.0,0,0,0,-10.0,8,674,0,1,1,1,1,1,1,0,0,-1,1,1,1,-1,-1,1,0.9130805135203262,0,0.0,0,0,-3.3864281782562298,-0.798855448554059
259683,3,453357,115.557,-2.6559,182.907,-2.83677,0.8104600000000001,-67.3501,4,3,3,225.683,236.375,105.069,62.9624,0,0,0,0.0,0,0,0,0.326921,18,1395,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.33764901823281906,3,1.3862943611198906,0,0,2.4283495757362616,0.5405704880724144
259683,3,1312765,219.683,0.069972,238.643,0.148628,1.0,-18.9596,9,1,1,238.643,356.765,238.643,20.2234,0,0,0,0.0,0,0,0,0.526216,16,1669,0,1,1,1,1,1,1,0,0,1,1,1,1,-1,-1,1,0.4782725123332883,1,0.6931471805599453,0,0,-1.0413847240412204,-0.2586779631918599
259683,3,1309309,570.774,0.0334534,577.653,0.033387599999999996,1.0,-6.8792100000000005,6,1,1,577.653,654.62,577.653,18.5475,0,0,0,0.0,0,0,0,0.526147,12,968,0,1,1,1,1,1,1,0,0,-1,-1,1,1,-1,-1,1,0.49657264010676616,1,0.6931471805599453,1,0,1.8508599640160994,0.4075465623446874
