analysis,source_type,url,local_path,download_status,timestamp
ATLAS-SUSY-2018-14-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2011.07812,,skipped_no_direct_url,2026-06-04T02:08:21.110811+00:00
ATLAS-SUSY-2018-14-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-14/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-14/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.112801+00:00
ATLAS-SUSY-2018-16-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_c/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_c/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.116801+00:00
ATLAS-SUSY-2018-16-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1911.12606,,skipped_no_direct_url,2026-06-04T02:08:21.116801+00:00
ATLAS-SUSY-2018-16-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-16/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-16/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.220694+00:00
ATLAS-SUSY-2018-16-hino-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_1l1T/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_1l1T/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.344815+00:00
ATLAS-SUSY-2018-16-hino-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1911.12606,,skipped_no_direct_url,2026-06-04T02:08:21.344815+00:00
ATLAS-SUSY-2018-16-hino-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-16/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-16/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.424980+00:00
ATLAS-SUSY-2018-19-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-19-eff/SR_EW/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-19-eff/SR_EW/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.548268+00:00
ATLAS-SUSY-2018-19-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2201.02472,,skipped_no_direct_url,2026-06-04T02:08:21.549218+00:00
ATLAS-SUSY-2018-19-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-19/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-19/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.625311+00:00
ATLAS-SUSY-2018-22-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.750210+00:00
ATLAS-SUSY-2018-22-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2010.14293,,skipped_no_direct_url,2026-06-04T02:08:21.750210+00:00
ATLAS-SUSY-2018-22-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-22/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-22/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.844187+00:00
ATLAS-SUSY-2018-22-multibin-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.876179+00:00
ATLAS-SUSY-2018-22-multibin-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2010.14293,,skipped_no_direct_url,2026-06-04T02:08:21.876179+00:00
ATLAS-SUSY-2018-22-multibin-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-22/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-22/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:21.953319+00:00
ATLAS-SUSY-2018-31-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_H/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_H/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.045091+00:00
ATLAS-SUSY-2018-31-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1908.03122,,skipped_no_direct_url,2026-06-04T02:08:22.046092+00:00
ATLAS-SUSY-2018-31-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-31/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-31/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.076047+00:00
ATLAS-SUSY-2018-32-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0a_cuts/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0a_cuts/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.202663+00:00
ATLAS-SUSY-2018-32-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1908.08215,,skipped_no_direct_url,2026-06-04T02:08:22.202663+00:00
ATLAS-SUSY-2018-32-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-32/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-32/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.295664+00:00
ATLAS-SUSY-2018-33-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MET/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MET/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.390657+00:00
ATLAS-SUSY-2018-33-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2003.11956,,skipped_no_direct_url,2026-06-04T02:08:22.391659+00:00
ATLAS-SUSY-2018-33-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-33/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-33/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.484293+00:00
ATLAS-SUSY-2018-40-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.593324+00:00
ATLAS-SUSY-2018-40-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2103.08189,,skipped_no_direct_url,2026-06-04T02:08:22.593324+00:00
ATLAS-SUSY-2018-40-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-40/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-40/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.685641+00:00
ATLAS-SUSY-2018-41-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-VZ/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-VZ/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.779704+00:00
ATLAS-SUSY-2018-41-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2108.07586,,skipped_no_direct_url,2026-06-04T02:08:22.779704+00:00
ATLAS-SUSY-2018-41-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-41/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-41/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.872990+00:00
ATLAS-SUSY-2018-42-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_High_long/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_High_long/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:22.998096+00:00
ATLAS-SUSY-2018-42-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2205.06013,,skipped_no_direct_url,2026-06-04T02:08:22.998974+00:00
ATLAS-SUSY-2018-42-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-42/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-42/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.091370+00:00
ATLAS-SUSY-2019-02-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8125_815/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8125_815/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.215337+00:00
ATLAS-SUSY-2019-02-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2209.13935,,skipped_no_direct_url,2026-06-04T02:08:23.215337+00:00
ATLAS-SUSY-2019-02-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-02/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-02/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.278390+00:00
ATLAS-SUSY-2019-08-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.387874+00:00
ATLAS-SUSY-2019-08-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1909.09226,,skipped_no_direct_url,2026-06-04T02:08:23.388792+00:00
ATLAS-SUSY-2019-08-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-08/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-08/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.480655+00:00
ATLAS-SUSY-2019-09-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.603879+00:00
ATLAS-SUSY-2019-09-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/2106.01676,,skipped_no_direct_url,2026-06-04T02:08:23.604911+00:00
ATLAS-SUSY-2019-09-eff,paper_or_aux,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-09/,,"failed: HTTPSConnectionPool(host='atlas.web.cern.ch', port=443): Max retries exceeded with url: /Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2019-09/ (Caused by NewConnectionError(""HTTPSConnection(host='atlas.web.cern.ch', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.696810+00:00
CMS-PAS-SUS-16-052-agg,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.775467+00:00
CMS-PAS-SUS-16-052-agg,HEPData,https://www.hepdata.net/search/?q=CMS-PAS-SUS-16-052-agg,,skipped_no_direct_url,2026-06-04T02:08:23.775467+00:00
CMS-PAS-SUS-16-052-agg,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/preliminary-results/SUS-16-052/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/preliminary-results/SUS-16-052/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:23.900150+00:00
CMS-SUS-16-033-eff,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR10_Njet9_Nb3_HT750_MHT750/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR10_Njet9_Nb3_HT750_MHT750/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.026156+00:00
CMS-SUS-16-033-eff,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1704.07781,,skipped_no_direct_url,2026-06-04T02:08:24.026156+00:00
CMS-SUS-16-033-eff,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-16-033/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/publications/SUS-16-033/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.057123+00:00
CMS-SUS-16-039-agg,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.060126+00:00
CMS-SUS-16-039-agg,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1709.05406,,skipped_no_direct_url,2026-06-04T02:08:24.060126+00:00
CMS-SUS-16-039-agg,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-16-039/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/publications/SUS-16-039/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.149181+00:00
CMS-SUS-16-048-ma5,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_10to20/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_10to20/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.259180+00:00
CMS-SUS-16-048-ma5,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1801.01846,,skipped_no_direct_url,2026-06-04T02:08:24.259180+00:00
CMS-SUS-16-048-ma5,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-16-048/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/publications/SUS-16-048/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.353212+00:00
CMS-SUS-16-050-agg,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar1/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar1/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.479308+00:00
CMS-SUS-16-050-agg,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1710.11188,,skipped_no_direct_url,2026-06-04T02:08:24.479308+00:00
CMS-SUS-16-050-agg,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-16-050/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/publications/SUS-16-050/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.571820+00:00
CMS-SUS-19-006-agg,SModelS_metadata,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR26/dataInfo.txt,,"failed: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR26/dataInfo.txt (Caused by NewConnectionError(""HTTPSConnection(host='raw.githubusercontent.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.679178+00:00
CMS-SUS-19-006-agg,HEPData,https://www.hepdata.net/search/?q=https://arxiv.org/abs/1908.04722,,skipped_no_direct_url,2026-06-04T02:08:24.680057+00:00
CMS-SUS-19-006-agg,paper_or_aux,http://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-19-006/index.html,,"failed: HTTPConnectionPool(host='cms-results.web.cern.ch', port=80): Max retries exceeded with url: /cms-results/public-results/publications/SUS-19-006/index.html (Caused by NewConnectionError(""HTTPConnection(host='cms-results.web.cern.ch', port=80): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))",2026-06-04T02:08:24.773859+00:00
