run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283478,114,99086555,19.7951,0.117878,12.1207,-0.0290688,0.18131,7.67438,9,2,0,66.8506,164.902,35.0932,31.7574,0,1,1,13.2111,1,0,0,0.557253,28,1778,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,99100187,88.3354,1.08346,40.4187,1.26103,0.0473474,47.9168,7,2,2,853.662,928.659,446.715,406.947,0,0,0,0,2,0,0,0.751807,30,1862,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98552629,51.7682,1.06849,0,0,0,51.7682,3,0,0,0,55.6193,27.921,14.2586,0,0,0,0,0,0,0,0.531581,36,2337,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,97754026,32.019,2.35395,87.1242,-0.672251,0.988277,-55.1052,7,2,0,88.1576,153.806,49.3266,38.831,0,0,0,0,1,0,0,0.615967,26,1678,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,98266359,37.3834,-0.646364,24.539,-1.57162,0.0278717,12.8444,14,8,5,880.425,971.707,310.328,186.414,0,0,0,0,1,0,0,0.560537,33,2082,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98777558,33.2795,-2.77525,107.809,-2.35117,0.145856,-74.5299,6,2,2,739.15,810.652,423.383,315.766,0,0,0,0,2,2,1,0.997825,22,1896,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98523661,56.9123,-2.39909,45.021,-2.14536,0.0572179,11.8913,9,6,5,786.833,840.025,230.605,187.332,0,0,0,0,3,0,0,0.690414,30,2102,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98285104,39.6305,-1.71866,2.29035,-1.8099,0.00584189,37.3402,13,4,3,392.056,531.168,161.442,110.583,0,1,1,10.171,5,0,0,0.670689,34,2406,9,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,99260361,52.569,-2.5553,41.2664,0.0551721,1,11.3026,5,1,0,41.2664,89.2695,41.2664,15.4022,0,1,1,11.5962,2,0,0,0.544187,30,1884,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,99367143,31.6689,1.23384,43.8562,1.3638,0.299393,-12.1873,9,3,1,146.484,234.765,65.1662,41.2551,0,0,0,0,0,0,0,0.534401,26,2094,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,98896841,31.0556,2.33113,108.997,-0.788093,1,-77.9414,6,1,1,108.997,176.155,108.997,15.9009,0,1,1,62.067,2,1,0,0.865332,29,1813,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98924104,20.7105,1.08224,498.274,-0.520283,0.967366,-477.563,5,2,1,515.083,580.015,481.965,33.1174,0,0,0,0,1,0,0,0.776279,33,1940,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,97907951,21.3806,-0.527557,64.2637,-0.393503,0.0639343,-42.8831,13,5,4,1005.15,1154.32,323.246,269.213,0,1,1,10.1731,4,1,1,0.998372,31,2074,12,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,98619655,15.9566,0.826216,42.0012,-0.31978,0.0443225,-26.0446,14,7,5,947.628,1034.32,301.713,204.627,1,1,2,49.1468,4,2,0,0.949695,27,2029,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283478,114,99291602,32.5274,-0.769919,0,0,0,32.5274,11,0,0,0,173.772,24.0036,21.6029,0,0,0,0,1,0,0,0.79688,37,2472,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
283478,114,99134835,48.6896,-2.7423,56.3205,2.81141,0.0644804,-7.63087,15,4,4,873.451,1016.1,385.998,208.993,0,0,0,0,3,0,0,0.737168,26,1979,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
