run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
257490,578,894879549,33.0704,-1.23822,32.772,2.01638,1.0,0.298412,2,1,0,32.772,53.0212,32.772,20.2493,1,0,1,22.7455,2,0,0,0.8274940000000001,14,763,2,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,0.4947518341651407,2,1.0986122886681096,0,0,-2.1704836391100977,-0.4968348573345478
257490,578,893901926,25.4511,0.936932,41.5444,1.42295,1.0,-16.0933,3,1,0,41.5444,68.9934,41.5444,16.7866,1,0,1,17.7156,0,0,0,0.311267,6,907,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.37430565257995013,2,1.0986122886681096,0,0,-2.8700305798337764,-0.6566701847852101
257490,578,894901031,20.0878,-2.43125,44.5263,-1.47774,1.0,-24.4385,5,1,0,44.5263,128.421,44.5263,27.872,1,0,1,34.9455,0,0,0,0.189687,12,1155,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.3061506596905238,2,1.0986122886681096,0,0,-3.335462263964984,-0.7630139071408052
257490,578,894225976,14.019,1.95025,53.8771,0.704673,1.0,-39.8581,2,1,1,53.8771,67.0526,53.8771,13.1755,1,0,1,29.0102,0,0,0,0.117323,10,919,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.20348031310916,2,1.0986122886681096,0,0,-2.830114876709313,-0.6475500827478515
257490,578,893909753,23.0363,-0.168032,0.0,0.0,0.0,23.0363,2,0,0,0.0,22.6458,12.0713,10.5745,0,0,0,0.0,1,0,0,0.56912,4,693,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.9583962589916085,0,0.0,0,0,-6.321474442673411,-1.4452701026461316
257490,578,893899975,19.9362,1.55146,39.7124,-0.43218199999999996,1.0,-19.7761,3,1,0,39.7124,63.81100000000001,39.7124,14.0208,1,0,1,19.7293,0,0,0,0.431192,9,724,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.3287165738368239,2,1.0986122886681096,0,0,-3.3105652758089974,-0.7573253421242379
257490,578,894249372,17.4798,-1.88611,36.2497,-1.10049,1.0,-18.7699,2,1,0,36.2497,46.5183,36.2497,10.2687,1,0,1,28.158,0,0,0,0.20269600000000002,9,961,2,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.3193853406298249,2,1.0986122886681096,0,0,-3.4936647115728308,-0.7991606451863433
257490,578,894229865,27.4257,2.33372,32.9803,0.968167,0.28920100000000004,-5.5546,3,2,1,114.039,126.225,73.4369,40.6025,1,0,1,13.3949,0,0,0,0.18445699999999998,9,854,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.1925087407617466,3,1.3862943611198906,0,0,-0.10790734778510785,-0.025569045529470844
257490,578,894664848,17.2427,2.82997,21.9594,1.6617400000000002,0.228721,-4.71674,3,2,1,96.0098,107.22200000000001,58.801,37.2088,1,0,1,20.7909,1,1,0,0.870207,4,640,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.1509174853941927,3,1.6094379124341003,0,0,1.5713073919246434,0.35810476126872665
257490,578,893808248,5.79836,1.2233100000000001,0.0,0.0,0.0,5.79836,1,0,0,0.0,26.2144,26.2144,0.0,1,0,1,19.0895,0,0,0,0.10064400000000001,16,1174,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.8529057007866603,1,0.6931471805599453,0,0,-4.459754689020414,-1.019896808698681
257490,578,893818000,39.7052,-0.985749,22.0264,-0.908256,0.171183,17.6788,5,3,1,128.671,154.461,53.352,45.2583,1,0,1,34.1522,1,1,1,0.9586819999999999,13,1152,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,0.23442018418172095,4,1.791759469228055,0,0,4.584672130118213,1.0466105807055062
257490,578,894889332,36.4528,-0.322915,34.6323,0.964835,0.274876,1.82045,4,2,2,125.993,149.463,67.1544,58.8381,1,0,1,52.3425,0,0,0,0.09527730000000001,11,1155,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,0.22302683825463857,3,1.3862943611198906,0,0,1.609991732657468,0.36694351662351044
257490,578,894065893,23.388,-1.1456899999999999,0.0,0.0,0.0,23.388,4,0,0,0.0,71.0197,26.6031,18.6418,1,0,1,23.279,0,0,0,0.205812,13,1182,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.9589962276529441,1,0.6931471805599453,0,0,-3.234988340305012,-0.7400572168123032
257490,578,893728314,51.1762,-0.870569,41.6127,-0.57097,1.0,9.56351,4,1,0,41.6127,73.4191,41.6127,11.5155,1,0,1,35.3367,0,0,0,0.530889,8,800,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.5456530570248719,2,1.0986122886681096,0,0,-1.0248832380731114,-0.23508342284477232
257490,578,894528205,14.9689,2.21604,39.8845,0.482259,0.151176,-24.9157,4,2,2,263.828,302.10900000000004,149.313,114.514,1,0,1,35.9792,2,2,2,0.9970180000000001,10,951,2,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.05349916314297978,3,1.791759469228055,0,0,6.051472218956932,1.3817510249788572
257490,578,895043542,37.65,3.02035,72.7296,2.1698,0.484249,-35.0796,6,2,2,150.19,210.46400000000003,92.178,58.0124,1,0,1,45.2211,0,0,0,0.501305,13,1255,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.19937513238720608,3,1.3862943611198906,0,0,1.80217006280674,0.41085320236461864
257490,578,894633611,23.7664,1.9799,32.5401,2.7640700000000002,1.0,-8.77369,4,1,0,32.5401,68.1127,32.5401,13.6602,1,0,1,25.2741,0,0,0,0.193684,8,936,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.4147243331908248,2,1.0986122886681096,0,0,-2.899086922166463,-0.6633090959445657
257490,578,895037689,43.751999999999995,-0.245658,53.6642,-0.626741,0.800636,-9.91215,2,2,0,67.027,67.027,36.7586,30.2684,1,0,1,31.1905,0,0,0,0.17507999999999999,6,631,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.3914152032134837,3,1.3862943611198906,0,0,-0.11345441238782872,-0.026836461389010826
