event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status,N_PF_muon_proxy,N_PF_electron_proxy,N_PF_photon_proxy,N_PF_charged_hadron_proxy,N_PF_neutral_hadron_proxy,N_isolated_charged_hadron,packed_pt_word_sum,N_primary_vertices,N_good_primary_vertices,leading_pv_ndof,pv_abs_z_max,S_reco_proxy,B_event_reco,B_event_reco_z,enhanced_reco_proxy_available
226,0438B51F-9A50-8642-9963-CDB942DD12D9.root,226,uproot_edm_partial_jets,0,1,,,2,2,2,249.48513412475586,191.37957763671875,58.10555648803711,0.21949255466461182,21.625608444213867,,,,,,,0,1437,1.0,1,1,1,,2.0,249.48513412475586,1,1.0986122886681098,0,0,-0.30980026450517295,-0.586519188511317,-0.1679134119168654,-0.6127379161578848,-0.23857814270863556,partial_jet_level_real_miniaod,4,1,120,504,70,0,20940052,19,17,50.031917572021484,7.024429798126221,3.5371840908617425,-5.121738749822798,-1.141766090953281,1
227,0438B51F-9A50-8642-9963-CDB942DD12D9.root,227,uproot_edm_partial_jets,0,1,,,2,2,2,237.34308624267578,154.28695678710938,83.0561294555664,-1.6935032606124878,47.31739807128906,,,,,,,0,1912,1.0,1,1,1,,2.0,237.34308624267578,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5925388321238843,-0.1696367637138889,-0.6187575597704519,-0.24092197578144334,partial_jet_level_real_miniaod,4,1,191,864,77,2,28142576,29,25,157.32562255859375,6.411438465118408,3.894266283838887,1.5168963484617395,0.3381548530222044,1
228,0438B51F-9A50-8642-9963-CDB942DD12D9.root,228,uproot_edm_partial_jets,0,1,,,2,2,1,179.85173797607422,135.37403869628906,44.477699279785156,1.4298914670944214,19.599310874938965,,,,,,,0,2177,1.0,1,1,1,,2.0,179.85173797607422,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3571776957070323,-0.3885437031345143,-0.6472599533313996,-0.25201978438640216,partial_jet_level_real_miniaod,3,1,211,1082,90,1,32266108,33,31,72.318359375,11.508353233337402,4.039008017182635,3.322857587949972,0.7407496368531757,1
229,0438B51F-9A50-8642-9963-CDB942DD12D9.root,229,uproot_edm_partial_jets,0,1,,,1,1,0,42.082115173339844,196.05874633789062,42.082115173339844,2.4384915828704834,9.628978729248047,,,,,,,0,1954,1.0,1,1,1,,1.0,42.082115173339844,1,0.6931471805599453,0,0,-0.9722862322187562,-4.025368539536667,-1.152414752894944,-2.5793143271388344,-1.004292382441689,partial_jet_level_real_miniaod,1,0,196,891,99,4,28857031,28,25,109.8843765258789,7.231658458709717,3.922765101960048,0.6912832745133384,0.15410465871766257,1
230,0438B51F-9A50-8642-9963-CDB942DD12D9.root,230,uproot_edm_partial_jets,0,1,,,2,2,2,155.5899200439453,99.34031677246094,56.249603271484375,-1.6855032444000244,29.35118865966797,,,,,,,0,1695,1.0,1,1,1,,2.0,155.5899200439453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6330694682648955,-0.18124019892096552,-0.6592881959114631,-0.25670315014381195,partial_jet_level_real_miniaod,1,1,160,683,83,2,24883222,24,22,67.51586151123047,7.462810039520264,3.783052624131186,-0.6378263912834399,-0.14218775713769727,1
231,0438B51F-9A50-8642-9963-CDB942DD12D9.root,231,uproot_edm_partial_jets,0,1,,,2,2,2,217.9272918701172,139.50621032714844,78.42108154296875,-1.6714472770690918,42.385878562927246,,,,,,,0,1761,1.0,1,1,1,,2.0,217.9272918701172,1,1.0986122886681098,0,0,-0.30980026450517295,-0.602164569372885,-0.1723924968857181,-0.6283832970194526,-0.244669892230727,partial_jet_level_real_miniaod,3,0,177,742,75,0,25915910,27,26,140.68772888183594,8.298209190368652,3.8418151103846494,-0.2682166051181316,-0.05979231657707861,1
232,0438B51F-9A50-8642-9963-CDB942DD12D9.root,232,uproot_edm_partial_jets,0,1,,,3,3,2,254.25164794921875,149.2235565185547,69.89414978027344,-1.6688460111618042,49.06745481491089,,,,,,,0,1649,1.0,1,1,1,,3.0,254.25164794921875,1,1.3862943611198906,0,0,0.35268570320841036,0.9306420693095718,0.26643166701463755,0.9044233416630041,0.35214997372661166,partial_jet_level_real_miniaod,1,1,176,649,80,0,24119311,23,18,56.476463317871094,8.492939949035645,3.6503984672956546,-2.757934225840504,-0.6148138227966284,1
233,0438B51F-9A50-8642-9963-CDB942DD12D9.root,233,uproot_edm_partial_jets,0,1,,,3,3,2,176.07159042358398,119.67324829101562,67.44585418701172,2.8546319007873535,28.876338481903076,,,,,,,0,1609,1.0,1,1,1,,3.0,176.07159042358398,1,1.3862943611198906,0,0,0.35268570320841036,0.891882867527072,0.25533537222675057,0.8656641398805043,0.33705853229579386,partial_jet_level_real_miniaod,4,2,161,658,81,3,23428002,25,19,135.26124572753906,7.8701677322387695,3.7398101827824792,-0.629123423273085,-0.14024764377966664,1
234,0438B51F-9A50-8642-9963-CDB942DD12D9.root,234,uproot_edm_partial_jets,0,1,,,2,2,2,520.9311218261719,421.3460998535156,99.58502197265625,0.5722516775131226,77.28630638122559,,,,,,,0,1528,1.0,1,1,1,,2.0,520.9311218261719,1,1.0986122886681098,0,0,-0.30980026450517295,-0.4519448463663351,-0.12938639116689454,-0.47816357401290277,-0.1861797260960207,partial_jet_level_real_miniaod,2,0,112,620,79,3,22225224,25,21,54.730857849121094,5.922328472137451,3.7443141610020367,-1.0120022515232578,-0.22560109197245012,1
235,0438B51F-9A50-8642-9963-CDB942DD12D9.root,235,uproot_edm_partial_jets,0,1,,,3,3,2,286.314453125,168.0309295654297,68.44581604003906,-0.006402498576790094,39.229743003845215,,,,,,,0,1463,1.0,1,1,1,,3.0,286.314453125,1,1.3862943611198906,0,0,0.35268570320841036,0.9465377948290062,0.27098242265766576,0.9203190671824386,0.35833919846924334,partial_jet_level_real_miniaod,2,0,116,554,78,6,21268219,23,22,95.07415008544922,6.922293663024902,3.8422441108202294,1.6505441042402293,0.36794834369666807,1
236,0438B51F-9A50-8642-9963-CDB942DD12D9.root,236,uproot_edm_partial_jets,0,1,,,3,3,2,169.73889541625977,70.4761734008789,66.620361328125,-1.0288927555084229,31.89914608001709,,,,,,,0,2053,1.0,1,1,1,,3.0,169.73889541625977,1,1.3862943611198906,0,0,0.35268570320841036,0.8887433174757635,0.2544365566869947,0.8625245898291958,0.335836104238985,partial_jet_level_real_miniaod,5,2,185,988,93,4,30447847,34,32,72.77132415771484,6.308330535888672,4.103139109903596,6.4034984499277146,1.4275029927780485,1
237,0438B51F-9A50-8642-9963-CDB942DD12D9.root,237,uproot_edm_partial_jets,0,1,,,3,3,3,680.5241165161133,411.4016418457031,196.20582580566406,0.8539844155311584,104.36906909942627,,,,,,,0,1392,1.0,1,1,1,,3.0,680.5241165161133,1,1.3862943611198906,0,0,0.35268570320841036,1.8781109576801613,0.5376806505904169,1.1157557600113934,0.43443522902765885,partial_jet_level_real_miniaod,1,0,119,484,84,2,20099722,17,13,162.15135192871094,11.023144721984863,3.494080375808869,-3.674538460386013,-0.8191482656388092,1
238,0438B51F-9A50-8642-9963-CDB942DD12D9.root,238,uproot_edm_partial_jets,0,1,,,2,2,2,226.6220703125,144.38925170898438,82.23281860351562,-1.6792227029800415,45.70256805419922,,,,,,,0,1865,1.0,1,1,1,,2.0,226.6220703125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5978539730038308,-0.17115842482481675,-0.6240727006503985,-0.2429915007870506,partial_jet_level_real_miniaod,3,0,164,837,85,2,27699687,27,26,103.65095520019531,6.280806064605713,3.9049983904911816,1.5884511026871149,0.35410623125754603,1
239,0438B51F-9A50-8642-9963-CDB942DD12D9.root,239,uproot_edm_partial_jets,0,1,,,2,2,2,212.97724151611328,148.78506469726562,64.19217681884766,-1.6704455614089966,39.317152976989746,,,,,,,0,1758,1.0,1,1,1,,2.0,212.97724151611328,1,1.0986122886681098,0,0,-0.30980026450517295,-0.60461864790105,-0.1730950701464873,-0.6308373755476178,-0.24562542228994388,partial_jet_level_real_miniaod,4,0,198,705,94,5,26033050,23,22,111.51356506347656,7.55399227142334,3.8624125048748117,1.709108772919809,0.3810039008213986,1
240,0438B51F-9A50-8642-9963-CDB942DD12D9.root,240,uproot_edm_partial_jets,0,1,,,2,2,1,139.08752822875977,94.68741607666016,44.40011215209961,0.5864667296409607,23.82677173614502,,,,,,,0,2025,1.0,1,1,1,,2.0,139.08752822875977,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3773873026209469,-0.3943294713018393,-0.6674695602453142,-0.2598886796436543,partial_jet_level_real_miniaod,5,1,218,963,86,4,29914502,32,30,132.9381866455078,15.094127655029297,4.047427642434349,4.152153048714254,0.9256207290218055,1
241,0438B51F-9A50-8642-9963-CDB942DD12D9.root,241,uproot_edm_partial_jets,0,1,,,2,2,2,228.1069564819336,160.26809692382812,67.83885955810547,0.4303044080734253,25.673186779022217,,,,,,,0,1813,1.0,1,1,1,,2.0,228.1069564819336,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5971178133681558,-0.17094767114690998,-0.6233365410147235,-0.2427048666585186,partial_jet_level_real_miniaod,2,0,179,822,80,2,26644519,30,29,66.51876831054688,6.866395950317383,3.9537405987800143,2.2703288935789656,0.5061141679843817,1
242,0438B51F-9A50-8642-9963-CDB942DD12D9.root,242,uproot_edm_partial_jets,0,1,,,2,2,2,211.44952392578125,119.6702880859375,91.77923583984375,-1.7383769750595093,47.397756576538086,,,,,,,0,1642,1.0,1,1,1,,2.0,211.44952392578125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6053760420015972,-0.17331190299710791,-0.6315947696481649,-0.245920324356622,partial_jet_level_real_miniaod,2,2,169,638,92,3,24127442,22,18,74.93508911132812,8.585138320922852,3.699324711975475,-1.5772161519990382,-0.3516016744350006,1
243,0438B51F-9A50-8642-9963-CDB942DD12D9.root,243,uproot_edm_partial_jets,0,1,,,2,2,2,191.4795684814453,140.6472930908203,50.832275390625,-1.6545929908752441,36.65702438354492,,,,,,,0,1445,1.0,1,1,1,,2.0,191.4795684814453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6152765147967311,-0.17614628966200208,-0.6414952424432987,-0.24977521296252278,partial_jet_level_real_miniaod,2,0,134,534,73,1,20964321,25,20,31.137008666992188,7.389064311981201,3.649358695951653,-3.328940123887292,-0.7421055891224108,1
244,0438B51F-9A50-8642-9963-CDB942DD12D9.root,244,uproot_edm_partial_jets,0,1,,,3,3,2,472.55835723876953,231.5097198486328,193.2522430419922,-1.5713657140731812,64.97803115844727,,,,,,,0,1389,1.0,1,1,1,,3.0,472.55835723876953,1,1.3862943611198906,0,0,0.35268570320841036,1.0388716365883217,0.29741649456680586,1.012652908941754,0.3942906809794498,partial_jet_level_real_miniaod,1,0,102,510,81,4,20042233,22,17,149.0735321044922,5.536561965942383,3.660737148167656,-1.683549223228733,-0.3753060258295706,1
245,0438B51F-9A50-8642-9963-CDB942DD12D9.root,245,uproot_edm_partial_jets,0,1,,,2,2,2,204.96339416503906,140.5132293701172,64.45016479492188,-1.6581695079803467,37.9431037902832,,,,,,,0,1360,1.0,1,1,1,,2.0,204.96339416503906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6085916601546236,-0.17423249592240833,-0.6348103878011913,-0.24717237060082983,partial_jet_level_real_miniaod,0,0,135,460,58,3,19723785,21,21,62.170867919921875,10.302410125732422,3.703768066607687,-2.072399842398403,-0.46199073840486105,1
246,0438B51F-9A50-8642-9963-CDB942DD12D9.root,246,uproot_edm_partial_jets,0,1,,,2,2,1,154.2934398651123,123.6802978515625,32.71260452270508,0.8287879824638367,22.712470054626465,,,,,,,0,1932,1.0,1,1,1,,2.0,154.2934398651123,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3698486921868602,-0.39217125751464427,-0.6599309498112276,-0.2569534154327402,partial_jet_level_real_miniaod,0,1,186,878,92,1,28435660,27,27,132.01638793945312,6.5733466148376465,3.918402612392185,0.8269433049822458,0.18434673670191085,1
247,0438B51F-9A50-8642-9963-CDB942DD12D9.root,247,uproot_edm_partial_jets,0,1,,,2,2,2,558.2581176757812,298.13421630859375,260.1239013671875,1.532983422279358,38.67221260070801,,,,,,,0,1519,1.0,1,1,1,,2.0,558.2581176757812,1,1.0986122886681098,0,0,-0.30980026450517295,-0.4334393014760009,-0.12408847552699255,-0.4596580291225686,-0.17897433140226457,partial_jet_level_real_miniaod,2,0,122,587,80,2,22227544,26,23,63.56736755371094,7.406238555908203,3.7656089869726097,-1.0383474749939343,-0.23147411367205276,1
248,0438B51F-9A50-8642-9963-CDB942DD12D9.root,248,uproot_edm_partial_jets,0,1,,,5,5,5,1183.1526947021484,678.3449096679688,190.47972106933594,0.6224610805511475,170.83013916015625,,,,,,,0,1493,1.0,1,1,1,,5.0,1183.1526947021484,1,1.791759469228055,0,0,1.677657638635577,6.125809778620074,1.7537458975427016,3.8911816409069058,1.5150864086404985,partial_jet_level_real_miniaod,0,0,129,555,90,3,21776515,18,16,137.14663696289062,7.516716957092285,3.6871279210751298,2.0281716381058605,0.45213114454589265,1
249,0438B51F-9A50-8642-9963-CDB942DD12D9.root,249,uproot_edm_partial_jets,0,1,,,3,3,3,521.8976287841797,343.0685119628906,123.4084701538086,2.216588020324707,66.96644639968872,,,,,,,0,1476,1.0,1,1,1,,3.0,521.8976287841797,1,1.3862943611198906,0,0,0.35268570320841036,1.7994689581646806,0.515166388964765,1.0371137604959122,0.4038148582483476,partial_jet_level_real_miniaod,0,0,119,541,88,1,21508244,18,17,46.0013427734375,5.631965637207031,3.6044102974874863,-2.5098922480780237,-0.5595189447921644,1
250,0438B51F-9A50-8642-9963-CDB942DD12D9.root,250,uproot_edm_partial_jets,0,1,,,2,2,2,192.14549255371094,134.5245819091797,57.62091064453125,-1.667280912399292,38.13646221160889,,,,,,,0,1600,1.0,1,1,1,,2.0,192.14549255371094,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6149463706870224,-0.17605177336147637,-0.6411650983335901,-0.24964666670082847,partial_jet_level_real_miniaod,4,0,164,619,73,3,23411327,22,18,33.42386245727539,6.4349236488342285,3.6888794541139363,-1.8144913206326247,-0.40449635630069,1
251,0438B51F-9A50-8642-9963-CDB942DD12D9.root,251,uproot_edm_partial_jets,0,1,,,3,3,2,271.88652420043945,143.46461486816406,81.55586242675781,1.0268089771270752,40.9662504196167,,,,,,,0,2023,1.0,1,1,1,,3.0,271.88652420043945,1,1.3862943611198906,0,0,0.35268570320841036,0.9393848836366956,0.2689346299392592,0.9131661559901278,0.3555541116936086,partial_jet_level_real_miniaod,5,1,195,983,71,6,29962746,32,29,134.54966735839844,8.806411743164062,4.0814281702888735,6.674790956311375,1.4879810061342171,1
252,0438B51F-9A50-8642-9963-CDB942DD12D9.root,252,uproot_edm_partial_jets,0,1,,,2,2,2,240.76611328125,138.3933563232422,102.37275695800781,-1.7360610961914062,50.768829345703125,,,,,,,0,1561,1.0,1,1,1,,2.0,240.76611328125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5908418034967109,-0.16915092476353413,-0.6170605311432786,-0.24026121376995707,partial_jet_level_real_miniaod,2,2,160,593,83,1,22754821,19,18,35.9224853515625,7.397804260253906,3.627269972482245,-3.3738628303104456,-0.7521200052051483,1
253,0438B51F-9A50-8642-9963-CDB942DD12D9.root,253,uproot_edm_partial_jets,0,1,,,4,4,2,252.7453727722168,81.5802230834961,73.89817810058594,-0.15731459856033325,39.088088035583496,,,,,,,0,2002,1.0,1,1,1,,4.0,252.7453727722168,1,1.6094379124341003,0,0,1.0151716709219938,2.2534859791104775,0.6451460188705458,2.2272672514639096,0.8672178922792626,partial_jet_level_real_miniaod,1,1,217,915,90,5,29642061,28,25,115.0562744140625,6.685963153839111,4.007696755496428,5.4709504118859265,1.2196142698208376,1
254,0438B51F-9A50-8642-9963-CDB942DD12D9.root,254,uproot_edm_partial_jets,0,1,,,3,3,2,401.62944412231445,241.60940551757812,112.84516143798828,2.271768569946289,59.892364501953125,,,,,,,0,1627,1.0,1,1,1,,3.0,401.62944412231445,1,1.3862943611198906,0,0,0.35268570320841036,1.0037073230446454,0.2873493731827299,0.9774885953980776,0.38059895994563553,partial_jet_level_real_miniaod,0,2,124,672,90,3,23918753,23,20,65.92662048339844,8.020541191101074,3.7674595542367935,-0.08372448418629208,-0.018664321179946316,1
255,0438B51F-9A50-8642-9963-CDB942DD12D9.root,255,uproot_edm_partial_jets,0,1,,,2,2,1,197.9447250366211,160.2398681640625,37.704856872558594,-1.7323776483535767,58.26767921447754,,,,,,,0,1950,1.0,1,1,1,,2.0,197.9447250366211,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3482077645184047,-0.38597571937533864,-0.6382900221427721,-0.2485272152687182,partial_jet_level_real_miniaod,2,1,198,900,81,1,28709593,35,34,26.858158111572266,7.533741474151611,4.051784947803305,3.1074519292482954,0.6927302260791415,1
256,0438B51F-9A50-8642-9963-CDB942DD12D9.root,256,uproot_edm_partial_jets,0,1,,,2,2,2,208.90194702148438,130.57376098632812,78.32818603515625,-1.6823111772537231,38.38042736053467,,,,,,,0,1676,1.0,1,1,1,,2.0,208.90194702148438,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6066390501192069,-0.17367348707902827,-0.6328577777657747,-0.24641209436624492,partial_jet_level_real_miniaod,4,1,167,648,112,1,24645753,21,20,97.90560913085938,7.470527648925781,3.707701208354524,-2.062811249030622,-0.45985319658517126,1
257,0438B51F-9A50-8642-9963-CDB942DD12D9.root,257,uproot_edm_partial_jets,0,1,,,2,2,2,241.68788146972656,156.1309356689453,85.55694580078125,-1.6933943033218384,50.64679718017578,,,,,,,0,1832,1.0,1,1,1,,2.0,241.68788146972656,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5903848199596735,-0.16902009585563676,-0.6166035476062413,-0.24008328078973865,partial_jet_level_real_miniaod,2,1,190,819,81,2,26842975,25,24,106.93070220947266,6.534005641937256,3.856933039110186,0.7821682000785775,0.174365224759379,1
258,0438B51F-9A50-8642-9963-CDB942DD12D9.root,258,uproot_edm_partial_jets,0,1,,,2,2,2,220.4591293334961,144.61358642578125,75.84554290771484,-1.6920573711395264,39.7781867980957,,,,,,,0,1395,1.0,1,1,1,,2.0,220.4591293334961,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6009093643726657,-0.17203314674275536,-0.6271280920192335,-0.24418116047482613,partial_jet_level_real_miniaod,0,0,145,438,94,0,20277619,19,16,67.5240707397461,6.36767053604126,3.4949912609485163,-5.748900902871129,-1.281576517618368,1
259,0438B51F-9A50-8642-9963-CDB942DD12D9.root,259,uproot_edm_partial_jets,0,1,,,2,2,2,209.79926300048828,151.73876953125,58.06049346923828,-1.6786495447158813,41.82339000701904,,,,,,,0,1402,1.0,1,1,1,,2.0,209.79926300048828,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6061941892148585,-0.17354612873553202,-0.6324129168614261,-0.24623888150390294,partial_jet_level_real_miniaod,4,0,129,499,60,2,20289187,24,19,70.33206176757812,7.773307800292969,3.638112337060283,-3.222040398952008,-0.718274916176126,1
260,0438B51F-9A50-8642-9963-CDB942DD12D9.root,260,uproot_edm_partial_jets,0,1,,,3,3,1,194.0060806274414,113.85655212402344,41.634822845458984,1.196147084236145,29.143239498138428,,,,,,,0,1610,1.0,1,1,1,,3.0,194.0060806274414,1,1.3862943611198906,0,0,0.35268570320841036,0.164637750960958,0.04713381426503913,0.8745554933365906,0.3405205060659506,partial_jet_level_real_miniaod,1,1,155,622,91,3,23533767,20,18,105.20207977294922,6.698084831237793,3.716008121502189,-1.691958796723822,-0.3771807340732124,1
261,0438B51F-9A50-8642-9963-CDB942DD12D9.root,261,uproot_edm_partial_jets,0,1,,,2,2,2,190.00800704956055,130.56947326660156,59.438533782958984,-1.6816171407699585,36.1562614440918,,,,,,,0,1605,1.0,1,1,1,,2.0,190.00800704956055,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6160060684486335,-0.17635515212595365,-0.6422247960952011,-0.2500592749581776,partial_jet_level_real_miniaod,1,0,170,631,84,0,23310389,24,20,90.97886657714844,6.165365219116211,3.664842876285695,-3.1388084079945626,-0.6997203842877064,1
262,0438B51F-9A50-8642-9963-CDB942DD12D9.root,262,uproot_edm_partial_jets,0,1,,,2,2,2,215.36669158935547,146.46302795410156,68.9036636352539,-1.6668622493743896,43.109938621520996,,,,,,,0,2086,1.0,1,1,1,,2.0,215.36669158935547,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6034340340689659,-0.17275592940864712,-0.6296527617155335,-0.24516417620016742,partial_jet_level_real_miniaod,2,1,219,1005,88,1,31035868,36,29,77.71785736083984,6.987207412719727,3.9863880873834527,3.0048929587578863,0.669867217919446,1
263,0438B51F-9A50-8642-9963-CDB942DD12D9.root,263,uproot_edm_partial_jets,0,1,,,5,5,4,664.3560943603516,312.14337158203125,136.4619903564453,0.7899097204208374,76.14289569854736,,,,,,,0,1929,1.0,1,1,1,,5.0,664.3560943603516,1,1.791759469228055,0,0,1.677657638635577,5.1324703497726105,1.469364728168377,3.6339786820816418,1.4149408119709335,partial_jet_level_real_miniaod,0,1,185,882,97,2,28470279,33,28,102.66082763671875,10.129091262817383,4.012592060349841,6.543618662246995,1.4587393589610882,1
264,0438B51F-9A50-8642-9963-CDB942DD12D9.root,264,uproot_edm_partial_jets,0,1,,,2,2,2,183.62945556640625,126.81096649169922,56.81848907470703,-1.6808017492294312,34.51550102233887,,,,,,,0,1493,1.0,1,1,1,,2.0,183.62945556640625,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6191683526914479,-0.17726047619217838,-0.6453870803380155,-0.2512905548928325,partial_jet_level_real_miniaod,0,0,138,588,75,5,21624063,17,16,84.38286590576172,6.654353618621826,3.6617651616223643,-1.733490585409141,-0.3864392281772263,1
265,0438B51F-9A50-8642-9963-CDB942DD12D9.root,265,uproot_edm_partial_jets,0,1,,,2,2,2,679.5665435791016,445.04571533203125,234.5208282470703,0.8112679123878479,63.58191108703613,,,,,,,0,1377,1.0,1,1,1,,2.0,679.5665435791016,1,1.0986122886681098,0,0,-0.30980026450517295,-0.3732984176455877,-0.1068708615128763,-0.39951714529215543,-0.15555763074322018,partial_jet_level_real_miniaod,0,0,127,496,88,0,19865614,18,15,113.99686431884766,7.7042646408081055,3.4585224482814247,-6.005345514469469,-1.3387445568395797,1
266,0438B51F-9A50-8642-9963-CDB942DD12D9.root,266,uproot_edm_partial_jets,0,1,,,2,2,2,356.2210235595703,233.14480590820312,123.07621765136719,1.1342159509658813,46.055442810058594,,,,,,,0,1450,1.0,1,1,1,,2.0,356.2210235595703,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5336029077234439,-0.15276411513836585,-0.5598216353700116,-0.21797444305743519,partial_jet_level_real_miniaod,2,0,155,545,84,3,20868274,21,20,114.92403411865234,7.105006217956543,3.7013019741124933,-1.855051744440023,-0.41353830841892003,1
267,0438B51F-9A50-8642-9963-CDB942DD12D9.root,267,uproot_edm_partial_jets,0,1,,,2,2,2,238.68409729003906,151.18478393554688,87.49931335449219,-1.7050005197525024,46.1609411239624,,,,,,,0,1784,1.0,1,1,1,,2.0,238.68409729003906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5918740012268198,-0.16944643059868905,-0.6180927288733875,-0.24066311450249472,partial_jet_level_real_miniaod,0,1,179,768,84,1,26125797,35,30,46.70854949951172,8.636898040771484,3.9481620520440193,1.7935930587502102,0.3998376011507827,1
268,0438B51F-9A50-8642-9963-CDB942DD12D9.root,268,uproot_edm_partial_jets,0,1,,,2,2,2,230.04764556884766,176.62332153320312,53.42432403564453,1.4772313833236694,27.331092357635498,,,,,,,0,1526,1.0,1,1,1,,2.0,230.04764556884766,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5961556810508173,-0.1706722241994199,-0.622374408697385,-0.2423302468818449,partial_jet_level_real_miniaod,1,2,116,582,93,1,22189471,18,18,90.37377166748047,7.568692684173584,3.6179203651734424,-3.572623910473943,-0.7964289152485939,1
269,0438B51F-9A50-8642-9963-CDB942DD12D9.root,269,uproot_edm_partial_jets,0,1,,,4,4,4,574.5176467895508,324.8041076660156,105.56322479248047,2.081411838531494,63.24585819244385,,,,,,,0,1412,1.0,1,1,1,,4.0,574.5176467895508,1,1.6094379124341003,0,0,1.0151716709219938,3.8852834435844272,1.1123100693981518,2.386791775893459,0.9293310139765881,partial_jet_level_real_miniaod,2,0,101,504,88,2,20490410,21,20,88.2846450805664,5.72040319442749,3.7164946211469094,0.44799755587421214,0.09987007208144164,1
270,0438B51F-9A50-8642-9963-CDB942DD12D9.root,270,uproot_edm_partial_jets,0,1,,,3,3,3,366.7044143676758,161.0164031982422,122.15120697021484,1.0689105987548828,44.42685031890869,,,,,,,0,1768,1.0,1,1,1,,3.0,366.7044143676758,1,1.3862943611198906,0,0,0.35268570320841036,1.7225290670566227,0.4931394205696519,0.9601738693878545,0.37385722736455024,partial_jet_level_real_miniaod,1,0,170,765,80,8,26002640,28,28,165.51690673828125,6.5170159339904785,4.054910492976694,7.1582113666773175,1.59574773520638,1
271,0438B51F-9A50-8642-9963-CDB942DD12D9.root,271,uproot_edm_partial_jets,0,1,,,3,3,2,188.82180404663086,98.14619445800781,54.26587677001953,-1.4894567728042603,39.668803215026855,,,,,,,0,2017,1.0,1,1,1,,3.0,188.82180404663086,1,1.3862943611198906,0,0,0.35268570320841036,0.8982040204940369,0.25714504253715514,0.8719852928474692,0.33951976228477837,partial_jet_level_real_miniaod,2,0,203,933,90,0,29892606,25,23,110.9727554321289,6.267358303070068,3.8537580972961702,0.8616515138456993,0.19208408096988747,1
272,0438B51F-9A50-8642-9963-CDB942DD12D9.root,272,uproot_edm_partial_jets,0,1,,,2,2,2,228.96691131591797,148.05386352539062,80.91304779052734,-1.6785433292388916,44.902822494506836,,,,,,,0,1529,1.0,1,1,1,,2.0,228.96691131591797,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5966914749387768,-0.1708256155659323,-0.6229102025853446,-0.24253886578283534,partial_jet_level_real_miniaod,2,1,150,591,71,0,22196827,26,25,92.21198272705078,10.176727294921875,3.7679216614538893,-1.8165931438576364,-0.40496490626091186,1
273,0438B51F-9A50-8642-9963-CDB942DD12D9.root,273,uproot_edm_partial_jets,0,1,,,2,2,2,259.4765319824219,160.61387634277344,98.86265563964844,-1.6749076843261719,47.87810516357422,,,,,,,0,1856,1.0,1,1,1,,2.0,259.4765319824219,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5815657692134669,-0.1664953073582269,-0.6077844968600346,-0.23664945909860463,partial_jet_level_real_miniaod,3,0,206,810,80,1,27263859,31,26,71.33000946044922,7.353943824768066,3.8828001467512427,0.9042429470309565,0.2015787968371721,1
274,0438B51F-9A50-8642-9963-CDB942DD12D9.root,274,uproot_edm_partial_jets,0,1,,,3,3,2,321.9341468811035,222.9405975341797,56.901214599609375,0.1358371526002884,29.576637268066406,,,,,,,0,1867,1.0,1,1,1,,3.0,321.9341468811035,1,1.3862943611198906,0,0,0.35268570320841036,0.9641969132975616,0.27603801656078336,0.937978185650994,0.3652150251073555,partial_jet_level_real_miniaod,4,1,184,837,79,5,27583440,24,23,179.47804260253906,7.790470600128174,3.9253340194878183,3.424900744229285,0.7634976568800849,1
