event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status
205,0438B51F-9A50-8642-9963-CDB942DD12D9.root,205,uproot_edm_partial_jets,0,1,,,2,2,2,200.92317962646484,149.36923217773438,51.55394744873047,-1.7043671607971191,39.69831371307373,,,,,,,0,,1.0,1,1,1,,2.0,200.92317962646484,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6105946708392069,-0.17480593386739354,-0.6368133984857747,-0.2479522710384426,partial_jet_level_real_miniaod
206,0438B51F-9A50-8642-9963-CDB942DD12D9.root,206,uproot_edm_partial_jets,0,1,,,2,2,2,167.08709716796875,105.93763732910156,61.14945983886719,0.46845364570617676,28.82472038269043,,,,,,,0,,1.0,1,1,1,,2.0,167.08709716796875,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6273695311942039,-0.17960837527393272,-0.6535882588407715,-0.2544837993185705,partial_jet_level_real_miniaod
207,0438B51F-9A50-8642-9963-CDB942DD12D9.root,207,uproot_edm_partial_jets,0,1,,,2,2,2,220.6537857055664,150.03753662109375,70.61624908447266,-1.6771827936172485,43.789432525634766,,,,,,,0,,1.0,1,1,1,,2.0,220.6537857055664,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6008128598951543,-0.17200551866783198,-0.6270315875417221,-0.24414358509651088,partial_jet_level_real_miniaod
208,0438B51F-9A50-8642-9963-CDB942DD12D9.root,208,uproot_edm_partial_jets,0,1,,,4,4,4,482.9435005187988,188.3723907470703,129.1260986328125,0.5335666537284851,63.71256065368652,,,,,,,0,,1.0,1,1,1,,4.0,482.9435005187988,1,1.6094379124341003,0,0,1.0151716709219938,3.839883875897944,1.0993127174630224,2.341392208206975,0.9116540525012264,partial_jet_level_real_miniaod
209,0438B51F-9A50-8642-9963-CDB942DD12D9.root,209,uproot_edm_partial_jets,0,1,,,2,2,1,208.01976013183594,165.53933715820312,42.48042297363281,-1.7277599573135376,58.298444747924805,,,,,,,0,,1.0,1,1,1,,2.0,208.01976013183594,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3432128805213808,-0.38454574397044516,-0.6332951381457481,-0.24658238679371977,partial_jet_level_real_miniaod
210,0438B51F-9A50-8642-9963-CDB942DD12D9.root,210,uproot_edm_partial_jets,0,1,,,2,2,2,226.06815338134766,147.55938720703125,78.5087661743164,-1.6901519298553467,44.300002098083496,,,,,,,0,,1.0,1,1,1,,2.0,226.06815338134766,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5981285875127577,-0.1712370436663807,-0.6243473151593253,-0.24309842581612567,partial_jet_level_real_miniaod
211,0438B51F-9A50-8642-9963-CDB942DD12D9.root,211,uproot_edm_partial_jets,0,1,,,2,2,1,242.5444679260254,199.3391571044922,43.2053108215332,1.751373052597046,26.0258526802063,,,,,,,0,,1.0,1,1,1,,2.0,242.5444679260254,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3260966214877,-0.3796455642152132,-0.6161788791120673,-0.2399179301268611,partial_jet_level_real_miniaod
212,0438B51F-9A50-8642-9963-CDB942DD12D9.root,212,uproot_edm_partial_jets,0,1,,,4,4,1,355.1654586791992,215.05404663085938,49.7829704284668,0.23370526731014252,44.92319869995117,,,,,,,0,,1.0,1,1,1,,4.0,355.1654586791992,1,1.6094379124341003,0,0,1.0151716709219938,1.5681261508801825,0.44893571679841604,2.278043893255815,0.8869884933343686,partial_jet_level_real_miniaod
213,0438B51F-9A50-8642-9963-CDB942DD12D9.root,213,uproot_edm_partial_jets,0,1,,,2,2,2,182.9883041381836,132.37026977539062,50.61803436279297,-1.682294249534607,33.54074668884277,,,,,,,0,,1.0,1,1,1,,2.0,182.9883041381836,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6194862153071343,-0.17735147644820787,-0.6457049429537021,-0.2514143191817515,partial_jet_level_real_miniaod
214,0438B51F-9A50-8642-9963-CDB942DD12D9.root,214,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,25.749725341796875,19.485004425048828,4.305698394775391,0.0,,,,,,,0,,1.0,1,1,1,,0.0,0.0,1,0.0,0,0,-1.6347721999323395,-6.762296274281466,-1.935964350440686,-5.316242061883633,-2.0699537663128917,partial_jet_level_real_miniaod
215,0438B51F-9A50-8642-9963-CDB942DD12D9.root,215,uproot_edm_partial_jets,0,1,,,1,1,1,150.89146423339844,150.89146423339844,25.500608444213867,2.0235860347747803,23.725046157836914,,,,,,,0,,1.0,1,1,1,,1.0,150.89146423339844,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2352878329723227,-0.9262241188499892,-2.5253700905966907,-0.9832884337310239,partial_jet_level_real_miniaod
216,0438B51F-9A50-8642-9963-CDB942DD12D9.root,216,uproot_edm_partial_jets,0,1,,,2,2,2,338.5352478027344,221.8621826171875,177.75558471679688,-2.813030242919922,67.58971977233887,,,,,,,0,,1.0,1,1,1,,2.0,338.5352478027344,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5423709564168653,-0.15527430235952477,-0.568589684063433,-0.2213884063805672,partial_jet_level_real_miniaod
217,0438B51F-9A50-8642-9963-CDB942DD12D9.root,217,uproot_edm_partial_jets,0,1,,,7,7,4,691.409595489502,210.4274139404297,207.00465393066406,-0.9402448534965515,92.85905981063843,,,,,,,0,,1.0,1,1,1,,7.0,691.409595489502,1,2.0794415416798357,0,1,4.002629574062743,7.323166759272995,2.0965348460410667,5.8246750915820265,2.2679193315545114,partial_jet_level_real_miniaod
218,0438B51F-9A50-8642-9963-CDB942DD12D9.root,218,uproot_edm_partial_jets,0,1,,,2,2,2,257.6233444213867,167.2387237548828,90.3846206665039,-1.6900769472122192,50.17464256286621,,,,,,,0,,1.0,1,1,1,,2.0,257.6233444213867,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5824845210396015,-0.16675833499117215,-0.6087032486861692,-0.23700718806968546,partial_jet_level_real_miniaod
219,0438B51F-9A50-8642-9963-CDB942DD12D9.root,219,uproot_edm_partial_jets,0,1,,,4,4,3,255.17807006835938,103.05426788330078,54.623565673828125,0.6963629722595215,40.39342975616455,,,,,,,0,,1.0,1,1,1,,4.0,255.17807006835938,1,1.6094379124341003,0,0,1.0151716709219938,2.990828503571126,0.8562383436550632,2.228473305902358,0.8676874865712803,partial_jet_level_real_miniaod
220,0438B51F-9A50-8642-9963-CDB942DD12D9.root,220,uproot_edm_partial_jets,0,1,,,3,3,3,548.0851593017578,364.4375,101.35953521728516,1.2285090684890747,57.22873592376709,,,,,,,0,,1.0,1,1,1,,3.0,548.0851593017578,1,1.3862943611198906,0,0,0.35268570320841036,1.8124519081859614,0.5188832519038149,1.0500967105171932,0.40886995280227784,partial_jet_level_real_miniaod
221,0438B51F-9A50-8642-9963-CDB942DD12D9.root,221,uproot_edm_partial_jets,0,1,,,3,3,2,213.28218460083008,109.99958801269531,60.194000244140625,1.3803458213806152,30.487260818481445,,,,,,,0,,1.0,1,1,1,,3.0,213.28218460083008,1,1.3862943611198906,0,0,0.35268570320841036,0.9103307041469119,0.2606167666806721,0.8841119765003442,0.3442414574611752,partial_jet_level_real_miniaod
222,0438B51F-9A50-8642-9963-CDB942DD12D9.root,222,uproot_edm_partial_jets,0,1,,,2,2,1,170.50091171264648,130.8511199951172,39.6497917175293,-1.6978658437728882,35.940762519836426,,,,,,,0,,1.0,1,1,1,,2.0,170.50091171264648,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3618135398525608,-0.3898708897344383,-0.6518957974769282,-0.25382481563542625,partial_jet_level_real_miniaod
223,0438B51F-9A50-8642-9963-CDB942DD12D9.root,223,uproot_edm_partial_jets,0,1,,,1,1,1,89.30284881591797,89.30284881591797,27.112018585205078,0.5691010355949402,13.650919914245605,,,,,,,0,,1.0,1,1,1,,1.0,89.30284881591797,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2658215220999907,-0.9349655479801237,-2.555903779724358,-0.9951771558910618,partial_jet_level_real_miniaod
224,0438B51F-9A50-8642-9963-CDB942DD12D9.root,224,uproot_edm_partial_jets,0,1,,,2,2,2,194.34357833862305,135.44595336914062,58.89762496948242,-1.687684178352356,36.65669631958008,,,,,,,0,,1.0,1,1,1,,2.0,194.34357833862305,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6138566292213716,-0.17573979344472523,-0.6400753568679393,-0.24922236050391836,partial_jet_level_real_miniaod
225,0438B51F-9A50-8642-9963-CDB942DD12D9.root,225,uproot_edm_partial_jets,0,1,,,2,2,2,550.1555786132812,372.0467529296875,178.10882568359375,-1.8049713373184204,50.704769134521484,,,,,,,0,,1.0,1,1,1,,2.0,550.1555786132812,1,1.0986122886681098,0,0,-0.30980026450517295,-0.437456284277159,-0.12523848954352598,-0.4636750119237267,-0.18053840026551063,partial_jet_level_real_miniaod
226,0438B51F-9A50-8642-9963-CDB942DD12D9.root,226,uproot_edm_partial_jets,0,1,,,2,2,2,249.48513412475586,191.37957763671875,58.10555648803711,0.21949255466461182,21.625608444213867,,,,,,,0,,1.0,1,1,1,,2.0,249.48513412475586,1,1.0986122886681098,0,0,-0.30980026450517295,-0.586519188511317,-0.1679134119168654,-0.6127379161578848,-0.23857814270863556,partial_jet_level_real_miniaod
227,0438B51F-9A50-8642-9963-CDB942DD12D9.root,227,uproot_edm_partial_jets,0,1,,,2,2,2,237.34308624267578,154.28695678710938,83.0561294555664,-1.6935032606124878,47.31739807128906,,,,,,,0,,1.0,1,1,1,,2.0,237.34308624267578,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5925388321238843,-0.1696367637138889,-0.6187575597704519,-0.24092197578144334,partial_jet_level_real_miniaod
228,0438B51F-9A50-8642-9963-CDB942DD12D9.root,228,uproot_edm_partial_jets,0,1,,,2,2,1,179.85173797607422,135.37403869628906,44.477699279785156,1.4298914670944214,19.599310874938965,,,,,,,0,,1.0,1,1,1,,2.0,179.85173797607422,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3571776957070323,-0.3885437031345143,-0.6472599533313996,-0.25201978438640216,partial_jet_level_real_miniaod
229,0438B51F-9A50-8642-9963-CDB942DD12D9.root,229,uproot_edm_partial_jets,0,1,,,1,1,0,42.082115173339844,196.05874633789062,42.082115173339844,2.4384915828704834,9.628978729248047,,,,,,,0,,1.0,1,1,1,,1.0,42.082115173339844,1,0.6931471805599453,0,0,-0.9722862322187562,-4.025368539536667,-1.152414752894944,-2.5793143271388344,-1.004292382441689,partial_jet_level_real_miniaod
230,0438B51F-9A50-8642-9963-CDB942DD12D9.root,230,uproot_edm_partial_jets,0,1,,,2,2,2,155.5899200439453,99.34031677246094,56.249603271484375,-1.6855032444000244,29.35118865966797,,,,,,,0,,1.0,1,1,1,,2.0,155.5899200439453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6330694682648955,-0.18124019892096552,-0.6592881959114631,-0.25670315014381195,partial_jet_level_real_miniaod
231,0438B51F-9A50-8642-9963-CDB942DD12D9.root,231,uproot_edm_partial_jets,0,1,,,2,2,2,217.9272918701172,139.50621032714844,78.42108154296875,-1.6714472770690918,42.385878562927246,,,,,,,0,,1.0,1,1,1,,2.0,217.9272918701172,1,1.0986122886681098,0,0,-0.30980026450517295,-0.602164569372885,-0.1723924968857181,-0.6283832970194526,-0.244669892230727,partial_jet_level_real_miniaod
232,0438B51F-9A50-8642-9963-CDB942DD12D9.root,232,uproot_edm_partial_jets,0,1,,,3,3,2,254.25164794921875,149.2235565185547,69.89414978027344,-1.6688460111618042,49.06745481491089,,,,,,,0,,1.0,1,1,1,,3.0,254.25164794921875,1,1.3862943611198906,0,0,0.35268570320841036,0.9306420693095718,0.26643166701463755,0.9044233416630041,0.35214997372661166,partial_jet_level_real_miniaod
233,0438B51F-9A50-8642-9963-CDB942DD12D9.root,233,uproot_edm_partial_jets,0,1,,,3,3,2,176.07159042358398,119.67324829101562,67.44585418701172,2.8546319007873535,28.876338481903076,,,,,,,0,,1.0,1,1,1,,3.0,176.07159042358398,1,1.3862943611198906,0,0,0.35268570320841036,0.891882867527072,0.25533537222675057,0.8656641398805043,0.33705853229579386,partial_jet_level_real_miniaod
234,0438B51F-9A50-8642-9963-CDB942DD12D9.root,234,uproot_edm_partial_jets,0,1,,,2,2,2,520.9311218261719,421.3460998535156,99.58502197265625,0.5722516775131226,77.28630638122559,,,,,,,0,,1.0,1,1,1,,2.0,520.9311218261719,1,1.0986122886681098,0,0,-0.30980026450517295,-0.4519448463663351,-0.12938639116689454,-0.47816357401290277,-0.1861797260960207,partial_jet_level_real_miniaod
235,0438B51F-9A50-8642-9963-CDB942DD12D9.root,235,uproot_edm_partial_jets,0,1,,,3,3,2,286.314453125,168.0309295654297,68.44581604003906,-0.006402498576790094,39.229743003845215,,,,,,,0,,1.0,1,1,1,,3.0,286.314453125,1,1.3862943611198906,0,0,0.35268570320841036,0.9465377948290062,0.27098242265766576,0.9203190671824386,0.35833919846924334,partial_jet_level_real_miniaod
236,0438B51F-9A50-8642-9963-CDB942DD12D9.root,236,uproot_edm_partial_jets,0,1,,,3,3,2,169.73889541625977,70.4761734008789,66.620361328125,-1.0288927555084229,31.89914608001709,,,,,,,0,,1.0,1,1,1,,3.0,169.73889541625977,1,1.3862943611198906,0,0,0.35268570320841036,0.8887433174757635,0.2544365566869947,0.8625245898291958,0.335836104238985,partial_jet_level_real_miniaod
237,0438B51F-9A50-8642-9963-CDB942DD12D9.root,237,uproot_edm_partial_jets,0,1,,,3,3,3,680.5241165161133,411.4016418457031,196.20582580566406,0.8539844155311584,104.36906909942627,,,,,,,0,,1.0,1,1,1,,3.0,680.5241165161133,1,1.3862943611198906,0,0,0.35268570320841036,1.8781109576801613,0.5376806505904169,1.1157557600113934,0.43443522902765885,partial_jet_level_real_miniaod
238,0438B51F-9A50-8642-9963-CDB942DD12D9.root,238,uproot_edm_partial_jets,0,1,,,2,2,2,226.6220703125,144.38925170898438,82.23281860351562,-1.6792227029800415,45.70256805419922,,,,,,,0,,1.0,1,1,1,,2.0,226.6220703125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5978539730038308,-0.17115842482481675,-0.6240727006503985,-0.2429915007870506,partial_jet_level_real_miniaod
239,0438B51F-9A50-8642-9963-CDB942DD12D9.root,239,uproot_edm_partial_jets,0,1,,,2,2,2,212.97724151611328,148.78506469726562,64.19217681884766,-1.6704455614089966,39.317152976989746,,,,,,,0,,1.0,1,1,1,,2.0,212.97724151611328,1,1.0986122886681098,0,0,-0.30980026450517295,-0.60461864790105,-0.1730950701464873,-0.6308373755476178,-0.24562542228994388,partial_jet_level_real_miniaod
240,0438B51F-9A50-8642-9963-CDB942DD12D9.root,240,uproot_edm_partial_jets,0,1,,,2,2,1,139.08752822875977,94.68741607666016,44.40011215209961,0.5864667296409607,23.82677173614502,,,,,,,0,,1.0,1,1,1,,2.0,139.08752822875977,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3773873026209469,-0.3943294713018393,-0.6674695602453142,-0.2598886796436543,partial_jet_level_real_miniaod
241,0438B51F-9A50-8642-9963-CDB942DD12D9.root,241,uproot_edm_partial_jets,0,1,,,2,2,2,228.1069564819336,160.26809692382812,67.83885955810547,0.4303044080734253,25.673186779022217,,,,,,,0,,1.0,1,1,1,,2.0,228.1069564819336,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5971178133681558,-0.17094767114690998,-0.6233365410147235,-0.2427048666585186,partial_jet_level_real_miniaod
242,0438B51F-9A50-8642-9963-CDB942DD12D9.root,242,uproot_edm_partial_jets,0,1,,,2,2,2,211.44952392578125,119.6702880859375,91.77923583984375,-1.7383769750595093,47.397756576538086,,,,,,,0,,1.0,1,1,1,,2.0,211.44952392578125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6053760420015972,-0.17331190299710791,-0.6315947696481649,-0.245920324356622,partial_jet_level_real_miniaod
243,0438B51F-9A50-8642-9963-CDB942DD12D9.root,243,uproot_edm_partial_jets,0,1,,,2,2,2,191.4795684814453,140.6472930908203,50.832275390625,-1.6545929908752441,36.65702438354492,,,,,,,0,,1.0,1,1,1,,2.0,191.4795684814453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6152765147967311,-0.17614628966200208,-0.6414952424432987,-0.24977521296252278,partial_jet_level_real_miniaod
244,0438B51F-9A50-8642-9963-CDB942DD12D9.root,244,uproot_edm_partial_jets,0,1,,,3,3,2,472.55835723876953,231.5097198486328,193.2522430419922,-1.5713657140731812,64.97803115844727,,,,,,,0,,1.0,1,1,1,,3.0,472.55835723876953,1,1.3862943611198906,0,0,0.35268570320841036,1.0388716365883217,0.29741649456680586,1.012652908941754,0.3942906809794498,partial_jet_level_real_miniaod
245,0438B51F-9A50-8642-9963-CDB942DD12D9.root,245,uproot_edm_partial_jets,0,1,,,2,2,2,204.96339416503906,140.5132293701172,64.45016479492188,-1.6581695079803467,37.9431037902832,,,,,,,0,,1.0,1,1,1,,2.0,204.96339416503906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6085916601546236,-0.17423249592240833,-0.6348103878011913,-0.24717237060082983,partial_jet_level_real_miniaod
246,0438B51F-9A50-8642-9963-CDB942DD12D9.root,246,uproot_edm_partial_jets,0,1,,,2,2,1,154.2934398651123,123.6802978515625,32.71260452270508,0.8287879824638367,22.712470054626465,,,,,,,0,,1.0,1,1,1,,2.0,154.2934398651123,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3698486921868602,-0.39217125751464427,-0.6599309498112276,-0.2569534154327402,partial_jet_level_real_miniaod
247,0438B51F-9A50-8642-9963-CDB942DD12D9.root,247,uproot_edm_partial_jets,0,1,,,2,2,2,558.2581176757812,298.13421630859375,260.1239013671875,1.532983422279358,38.67221260070801,,,,,,,0,,1.0,1,1,1,,2.0,558.2581176757812,1,1.0986122886681098,0,0,-0.30980026450517295,-0.4334393014760009,-0.12408847552699255,-0.4596580291225686,-0.17897433140226457,partial_jet_level_real_miniaod
248,0438B51F-9A50-8642-9963-CDB942DD12D9.root,248,uproot_edm_partial_jets,0,1,,,5,5,5,1183.1526947021484,678.3449096679688,190.47972106933594,0.6224610805511475,170.83013916015625,,,,,,,0,,1.0,1,1,1,,5.0,1183.1526947021484,1,1.791759469228055,0,0,1.677657638635577,6.125809778620074,1.7537458975427016,3.8911816409069058,1.5150864086404985,partial_jet_level_real_miniaod
249,0438B51F-9A50-8642-9963-CDB942DD12D9.root,249,uproot_edm_partial_jets,0,1,,,3,3,3,521.8976287841797,343.0685119628906,123.4084701538086,2.216588020324707,66.96644639968872,,,,,,,0,,1.0,1,1,1,,3.0,521.8976287841797,1,1.3862943611198906,0,0,0.35268570320841036,1.7994689581646806,0.515166388964765,1.0371137604959122,0.4038148582483476,partial_jet_level_real_miniaod
250,0438B51F-9A50-8642-9963-CDB942DD12D9.root,250,uproot_edm_partial_jets,0,1,,,2,2,2,192.14549255371094,134.5245819091797,57.62091064453125,-1.667280912399292,38.13646221160889,,,,,,,0,,1.0,1,1,1,,2.0,192.14549255371094,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6149463706870224,-0.17605177336147637,-0.6411650983335901,-0.24964666670082847,partial_jet_level_real_miniaod
251,0438B51F-9A50-8642-9963-CDB942DD12D9.root,251,uproot_edm_partial_jets,0,1,,,3,3,2,271.88652420043945,143.46461486816406,81.55586242675781,1.0268089771270752,40.9662504196167,,,,,,,0,,1.0,1,1,1,,3.0,271.88652420043945,1,1.3862943611198906,0,0,0.35268570320841036,0.9393848836366956,0.2689346299392592,0.9131661559901278,0.3555541116936086,partial_jet_level_real_miniaod
252,0438B51F-9A50-8642-9963-CDB942DD12D9.root,252,uproot_edm_partial_jets,0,1,,,2,2,2,240.76611328125,138.3933563232422,102.37275695800781,-1.7360610961914062,50.768829345703125,,,,,,,0,,1.0,1,1,1,,2.0,240.76611328125,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5908418034967109,-0.16915092476353413,-0.6170605311432786,-0.24026121376995707,partial_jet_level_real_miniaod
253,0438B51F-9A50-8642-9963-CDB942DD12D9.root,253,uproot_edm_partial_jets,0,1,,,4,4,2,252.7453727722168,81.5802230834961,73.89817810058594,-0.15731459856033325,39.088088035583496,,,,,,,0,,1.0,1,1,1,,4.0,252.7453727722168,1,1.6094379124341003,0,0,1.0151716709219938,2.2534859791104775,0.6451460188705458,2.2272672514639096,0.8672178922792626,partial_jet_level_real_miniaod
254,0438B51F-9A50-8642-9963-CDB942DD12D9.root,254,uproot_edm_partial_jets,0,1,,,3,3,2,401.62944412231445,241.60940551757812,112.84516143798828,2.271768569946289,59.892364501953125,,,,,,,0,,1.0,1,1,1,,3.0,401.62944412231445,1,1.3862943611198906,0,0,0.35268570320841036,1.0037073230446454,0.2873493731827299,0.9774885953980776,0.38059895994563553,partial_jet_level_real_miniaod
255,0438B51F-9A50-8642-9963-CDB942DD12D9.root,255,uproot_edm_partial_jets,0,1,,,2,2,1,197.9447250366211,160.2398681640625,37.704856872558594,-1.7323776483535767,58.26767921447754,,,,,,,0,,1.0,1,1,1,,2.0,197.9447250366211,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3482077645184047,-0.38597571937533864,-0.6382900221427721,-0.2485272152687182,partial_jet_level_real_miniaod
256,0438B51F-9A50-8642-9963-CDB942DD12D9.root,256,uproot_edm_partial_jets,0,1,,,2,2,2,208.90194702148438,130.57376098632812,78.32818603515625,-1.6823111772537231,38.38042736053467,,,,,,,0,,1.0,1,1,1,,2.0,208.90194702148438,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6066390501192069,-0.17367348707902827,-0.6328577777657747,-0.24641209436624492,partial_jet_level_real_miniaod
257,0438B51F-9A50-8642-9963-CDB942DD12D9.root,257,uproot_edm_partial_jets,0,1,,,2,2,2,241.68788146972656,156.1309356689453,85.55694580078125,-1.6933943033218384,50.64679718017578,,,,,,,0,,1.0,1,1,1,,2.0,241.68788146972656,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5903848199596735,-0.16902009585563676,-0.6166035476062413,-0.24008328078973865,partial_jet_level_real_miniaod
258,0438B51F-9A50-8642-9963-CDB942DD12D9.root,258,uproot_edm_partial_jets,0,1,,,2,2,2,220.4591293334961,144.61358642578125,75.84554290771484,-1.6920573711395264,39.7781867980957,,,,,,,0,,1.0,1,1,1,,2.0,220.4591293334961,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6009093643726657,-0.17203314674275536,-0.6271280920192335,-0.24418116047482613,partial_jet_level_real_miniaod
259,0438B51F-9A50-8642-9963-CDB942DD12D9.root,259,uproot_edm_partial_jets,0,1,,,2,2,2,209.79926300048828,151.73876953125,58.06049346923828,-1.6786495447158813,41.82339000701904,,,,,,,0,,1.0,1,1,1,,2.0,209.79926300048828,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6061941892148585,-0.17354612873553202,-0.6324129168614261,-0.24623888150390294,partial_jet_level_real_miniaod
260,0438B51F-9A50-8642-9963-CDB942DD12D9.root,260,uproot_edm_partial_jets,0,1,,,3,3,1,194.0060806274414,113.85655212402344,41.634822845458984,1.196147084236145,29.143239498138428,,,,,,,0,,1.0,1,1,1,,3.0,194.0060806274414,1,1.3862943611198906,0,0,0.35268570320841036,0.164637750960958,0.04713381426503913,0.8745554933365906,0.3405205060659506,partial_jet_level_real_miniaod
261,0438B51F-9A50-8642-9963-CDB942DD12D9.root,261,uproot_edm_partial_jets,0,1,,,2,2,2,190.00800704956055,130.56947326660156,59.438533782958984,-1.6816171407699585,36.1562614440918,,,,,,,0,,1.0,1,1,1,,2.0,190.00800704956055,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6160060684486335,-0.17635515212595365,-0.6422247960952011,-0.2500592749581776,partial_jet_level_real_miniaod
262,0438B51F-9A50-8642-9963-CDB942DD12D9.root,262,uproot_edm_partial_jets,0,1,,,2,2,2,215.36669158935547,146.46302795410156,68.9036636352539,-1.6668622493743896,43.109938621520996,,,,,,,0,,1.0,1,1,1,,2.0,215.36669158935547,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6034340340689659,-0.17275592940864712,-0.6296527617155335,-0.24516417620016742,partial_jet_level_real_miniaod
263,0438B51F-9A50-8642-9963-CDB942DD12D9.root,263,uproot_edm_partial_jets,0,1,,,5,5,4,664.3560943603516,312.14337158203125,136.4619903564453,0.7899097204208374,76.14289569854736,,,,,,,0,,1.0,1,1,1,,5.0,664.3560943603516,1,1.791759469228055,0,0,1.677657638635577,5.1324703497726105,1.469364728168377,3.6339786820816418,1.4149408119709335,partial_jet_level_real_miniaod
264,0438B51F-9A50-8642-9963-CDB942DD12D9.root,264,uproot_edm_partial_jets,0,1,,,2,2,2,183.62945556640625,126.81096649169922,56.81848907470703,-1.6808017492294312,34.51550102233887,,,,,,,0,,1.0,1,1,1,,2.0,183.62945556640625,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6191683526914479,-0.17726047619217838,-0.6453870803380155,-0.2512905548928325,partial_jet_level_real_miniaod
265,0438B51F-9A50-8642-9963-CDB942DD12D9.root,265,uproot_edm_partial_jets,0,1,,,2,2,2,679.5665435791016,445.04571533203125,234.5208282470703,0.8112679123878479,63.58191108703613,,,,,,,0,,1.0,1,1,1,,2.0,679.5665435791016,1,1.0986122886681098,0,0,-0.30980026450517295,-0.3732984176455877,-0.1068708615128763,-0.39951714529215543,-0.15555763074322018,partial_jet_level_real_miniaod
266,0438B51F-9A50-8642-9963-CDB942DD12D9.root,266,uproot_edm_partial_jets,0,1,,,2,2,2,356.2210235595703,233.14480590820312,123.07621765136719,1.1342159509658813,46.055442810058594,,,,,,,0,,1.0,1,1,1,,2.0,356.2210235595703,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5336029077234439,-0.15276411513836585,-0.5598216353700116,-0.21797444305743519,partial_jet_level_real_miniaod
267,0438B51F-9A50-8642-9963-CDB942DD12D9.root,267,uproot_edm_partial_jets,0,1,,,2,2,2,238.68409729003906,151.18478393554688,87.49931335449219,-1.7050005197525024,46.1609411239624,,,,,,,0,,1.0,1,1,1,,2.0,238.68409729003906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5918740012268198,-0.16944643059868905,-0.6180927288733875,-0.24066311450249472,partial_jet_level_real_miniaod
268,0438B51F-9A50-8642-9963-CDB942DD12D9.root,268,uproot_edm_partial_jets,0,1,,,2,2,2,230.04764556884766,176.62332153320312,53.42432403564453,1.4772313833236694,27.331092357635498,,,,,,,0,,1.0,1,1,1,,2.0,230.04764556884766,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5961556810508173,-0.1706722241994199,-0.622374408697385,-0.2423302468818449,partial_jet_level_real_miniaod
269,0438B51F-9A50-8642-9963-CDB942DD12D9.root,269,uproot_edm_partial_jets,0,1,,,4,4,4,574.5176467895508,324.8041076660156,105.56322479248047,2.081411838531494,63.24585819244385,,,,,,,0,,1.0,1,1,1,,4.0,574.5176467895508,1,1.6094379124341003,0,0,1.0151716709219938,3.8852834435844272,1.1123100693981518,2.386791775893459,0.9293310139765881,partial_jet_level_real_miniaod
