sample_validation_id,control_fit_closed,met_chi2,met_dof,met_p,met_Z,met_upper_observed,met_upper_expected,met_upper_ratio,valid_transfer
Run2015D_remote_mht_aware_holdout,False,180.42269100881813,4,6.050054747456872e-38,12.823568272478909,107.0,45.993634058074804,2.3264089083479305,False
Run2016H_remote_mht_aware,False,68.17023895106388,4,5.522600864344821e-14,7.42776013371151,235.0,166.60698298829487,1.4105051047980992,False
Run2016G_remote_mht_aware_fresh,False,22.753917540364927,4,0.00014179585298806043,3.6298447776144007,76.0,98.56357912565394,0.771075895114475,False
