run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
281691,10,16450429,38.918,1.69001,0,0,0,38.918,7,0,0,0,100.488,21.4337,17.416,0,0,0,0,0,0,0,0.532014,25,1696,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,16353637,23.6068,2.71803,35.2796,-3.02142,1,-11.6728,4,1,0,35.2796,88.8251,35.2796,26.7906,1,0,1,27.8827,0,0,0,0.535608,23,1685,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,16168773,48.4012,-1.6837,55.7978,-1.71806,1,-7.3966,5,1,1,55.7978,101.959,55.7978,13.2809,1,0,1,39.8768,0,0,0,0.53124,23,1555,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,17480545,48.1478,0.689274,0,0,0,48.1478,4,0,0,0,74.4257,26.7125,23.5747,1,0,1,16.2628,1,0,0,0.544026,29,1595,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,16844608,32.9947,-0.472709,45.0182,2.88739,1,-12.0235,6,1,0,45.0182,104.195,45.0182,12.8189,1,0,1,34.7598,1,0,0,0.554416,20,1702,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,16339268,64.8321,-2.57523,61.4536,2.98659,1,3.37849,8,1,1,61.4536,168.364,61.4536,26.5254,1,0,1,57.7018,1,0,0,0.553563,27,2069,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,17106624,42.9037,-2.35836,79.35,-1.75111,0.630925,-36.4463,6,2,1,125.768,213.532,91.1583,34.6096,1,0,1,62.9921,0,0,0,0.535049,29,1994,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,17572670,86.8384,0.894067,55.2261,1.63618,1,31.6123,6,1,1,55.2261,115.95,55.2261,14.7505,1,0,1,42.0045,1,0,0,0.552356,36,2209,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,17278343,26.2812,1.96155,34.1877,-2.23555,1,-7.90648,3,1,0,34.1877,81.2296,34.1877,29.4568,1,0,1,22.4812,0,0,0,0.180369,22,1349,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281691,10,17340584,12.0987,2.16183,6.67911,-1.65453,0.0262706,5.41962,6,3,2,254.243,294.27,126.459,80.5589,1,1,2,86.2939,0,0,0,0.161463,21,1384,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
