run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
283946,356,469617381,25.0469,2.27408,0.0,0.0,0.0,25.0469,5,0,0,0.0,91.6843,28.3559,28.1933,0,0,0,0.0,1,0,0,0.554251,29,1871,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.9616077153135306,0,0.0,0,0,-6.939710426718998,-1.5490367747653946
283946,356,468972056,19.4793,-2.59743,27.1907,-2.75101,0.0892551,-7.71144,7,4,3,304.64,355.779,97.0434,93.9874,1,0,1,38.6961,1,0,0,0.611535,19,1516,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.05991431453008172,5,1.791759469228055,0,0,4.131465290232744,0.9198506304794993
283946,356,469210912,76.1707,-1.81312,23.0772,-2.73175,0.0812552,53.0935,9,2,2,284.009,410.898,148.532,135.477,2,0,2,181.331,4,2,1,0.959752,20,1634,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.21089418923599523,4,1.9459101490553132,0,0,10.047864241159534,2.2392157302476945
283946,356,468847668,16.9822,1.8952799999999999,50.7115,2.25244,1.0,-33.7292,4,1,1,50.7115,92.5198,50.7115,15.2659,2,0,2,64.8444,0,0,0,0.529497,28,1834,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.24721626582932638,3,1.3862943611198906,0,0,-1.5012639264822583,-0.3362557285776886
283946,356,469631976,26.7391,3.07678,0.0,0.0,0.0,26.7391,4,0,0,0.0,60.5086,28.1121,11.9693,1,0,1,22.4474,1,0,0,0.552232,26,1755,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.9639498037066812,1,0.6931471805599453,0,0,-3.613588013812013,-0.8073069040204836
283946,356,468954541,33.8055,0.154357,3.04928,2.43721,0.0363186,30.7563,5,2,0,83.9593,122.29700000000001,42.826,41.1333,1,1,2,39.3742,1,1,1,0.99354,30,1987,5,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.284642419302689,4,1.791759469228055,0,0,2.635709344237374,0.5862949981961294
283946,356,469580005,9.69924,0.958842,0.0,0.0,0.0,9.69924,2,0,0,0.0,28.9636,14.9942,13.9694,1,0,1,34.9156,0,0,0,0.5346569999999999,31,2164,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.9065354174689043,1,0.6931471805599453,0,0,-4.5727114493351015,-1.0211927487201058
283946,356,469325966,32.5415,0.624681,49.6307,0.59616,1.0,-17.0892,7,1,0,49.6307,143.64700000000002,49.6307,19.0066,1,0,1,27.9099,3,0,0,0.712098,21,1605,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.3912545297587415,2,1.0986122886681096,0,0,-3.4504975729261367,-0.7709375114904334
283946,356,468893223,17.7065,1.6412099999999998,30.1965,-3.04162,1.0,-12.49,8,1,0,30.1965,137.231,30.1965,25.0474,1,0,1,22.0808,2,0,0,0.552441,29,2052,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.3620739013966423,2,1.0986122886681096,0,0,-4.345439269204332,-0.9705107401030574
283946,356,469959601,54.5049,2.03062,36.81,-0.21146900000000002,0.435673,17.6949,5,2,1,84.49,134.745,53.5254,30.9646,1,1,2,42.7855,2,0,0,0.664582,22,1827,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.38933489719982656,4,1.6094379124341003,0,0,2.4499591548428405,0.5448724505966154
283946,356,469050896,62.7582,-2.81097,78.3681,-2.5849,0.9226639999999999,-15.6099,7,2,1,84.9367,154.3,53.8209,31.1158,1,0,1,25.9564,0,0,0,0.527012,26,1782,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.4220602051583477,3,1.3862943611198906,0,0,0.8928851449079742,0.1976428057562569
283946,356,469737683,42.9985,2.1400200000000003,53.1035,2.63859,1.0,-10.1049,3,1,1,53.1035,79.7179,53.1035,16.4056,1,0,1,41.306000000000004,0,0,0,0.5308510000000001,25,1590,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.4428178616300385,2,1.0986122886681096,0,0,-1.7695558350028018,-0.3960851930185132
