remote_run_id,sample_validation_id,run_era,primary_dataset,record_id,file_index,xrootd_url,run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,missing_proxy_kind,missing_proxy_pt,log1p_missing_proxy,log1p_MET_pt,log1p_HT,jet_bin,missing_visible_residual_raw,observer_projection,physical_projection,algebraic_projection,ordinary_qcd_axis,leptonic_control_axis,missing_for_decile,missing_decile,B_OPQ
remote_30541_JetHT_6,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,6,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/270001/68B0232D-1A68-EA48-834F-FE0D9C09168A.root,283270,169,186166719,262.372,1.85435,308.422,2.10316,0.465212,-46.0497,9,4,3,662.971,738.442,449.552,121.739,0,2,2,63.8398,1,0,0,0.545228,35,2038,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,262.372,5.573567481456727,5.573567481456727,6.498238473823871,3to4jets,1.966452679271716,0.9335611724667136,1.0722563246473573,1.1707326749384328,0.7952473614567975,-1.2999335425340441,262.372,9,0.7668437017831782
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,1,1167528,215.997,0.571766,104.665,0.554521,0.150536,111.332,10,3,2,695.284,801.754,370.153,291.454,0,0,0,0.0,4,1,0,0.869671,33,1973,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,,,MET_pt,215.997,5.379883528560103,5.379883528560103,6.545757623083311,3to4jets,1.776606508657915,-0.7627070309176207,0.07452380697768643,0.8898602507025436,0.8936847340072158,0.6673638035618777,215.997,9,-0.3477228006586651
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,1,1597857,450.435,-3.07953,0.0,0.0,0.0,450.435,7,0,0,0.0,89.6968,14.3662,14.091,0,0,0,0.0,0,0,0,0.432622,25,1740,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,,,MET_pt,450.435,6.112431397930578,6.112431397930578,0.0,0jet,2.789933879263972,6.964996998048449,2.2311932040552045,3.843561757727849,-1.459811361732732,0.6673638035618777,450.435,9,3.7571438298369264
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,2,2796966,211.086,-3.02216,167.533,3.04948,0.114994,43.5532,15,6,6,1456.89,1606.21,475.251,401.801,3,0,3,135.597,1,0,0,0.543697,38,2653,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,211.086,5.356991852791445,5.356991852791445,7.284745463906238,5plusjets,1.6904062746174304,-1.2791765215730893,0.1334027617517435,1.956975835117645,1.9227767230515622,-2.283582215582005,211.086,9,-0.6373050198769967
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,2,2721965,269.85,-1.99082,202.881,-1.57424,0.246832,66.969,14,4,3,821.942,986.411,429.835,282.931,0,1,1,306.827,6,1,0,0.902575,42,2886,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,,,MET_pt,269.85,5.601565162103908,5.601565162103908,6.712885724317607,3to4jets,1.9817898163738616,1.1147534992489114,1.1348744399996171,0.5988728506222307,1.4574494148045982,-0.31628486948608314,269.85,9,0.7703743546254326
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,2,1875566,214.037,-1.83378,191.725,-1.84963,0.170323,22.3115,10,5,4,1125.66,1190.01,499.777,434.202,0,1,1,362.621,3,1,0,0.863606,36,2025,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,,,MET_pt,214.037,5.370810106344613,5.370810106344613,7.027012782631685,5plusjets,1.734346645853912,-0.9269871929180638,-0.07738106115963357,-0.026056279303775017,2.0212140956019806,-0.31628486948608314,214.037,9,-0.638463878635297
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,2,3463250,221.888,-0.271396,249.213,-0.394028,0.159254,-27.3246,13,9,8,1564.88,1626.9,360.761,331.504,1,2,3,108.609,3,1,1,0.989611,34,1826,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,221.888,5.406669403141817,5.406669403141817,7.356203245262156,5plusjets,1.7240515463854926,-0.7169712841964775,0.5794743918930083,0.7986575357695525,4.27627281879151,-2.283582215582005,221.888,9,-0.5373344462185032
remote_30541_JetHT_7,Run2016H_remote_mht_aware,Run2016H,JetHT,30541,7,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/JetHT/MINIAOD/UL2016_MiniAODv2-v2/70000/9CA3136B-A232-4045-813E-B9E64E114B06.root,281639,2,2965924,311.485,-1.53136,245.802,-1.67635,0.343126,65.6834,5,4,4,716.362,728.148,257.354,170.107,0,1,1,26.9053,3,2,0,0.937346,37,2035,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,311.485,5.744556468024419,5.744556468024419,6.575580594640352,3to4jets,2.120390594181724,2.3619261396402655,2.117062564543521,2.6750495426057874,2.119651468152399,-0.31628486948608314,311.485,9,1.6171241781732002
remote_30546_SingleMuon_0,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/140000/03A7C2C4-9472-EC45-BEAD-2BD70457E9D2.root,283946,356,469662895,206.682,1.64323,147.994,1.90723,0.105471,58.6881,21,7,7,1403.17,1650.34,429.132,385.513,2,3,5,581.627,2,1,1,0.989669,42,2592,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,206.682,5.336008063669663,5.336008063669663,7.24720165987693,5plusjets,1.977285117860891,-1.3864947971016894,0.14471547791056855,0.8862737802718498,3.1487434571967454,-4.250879561677927,206.682,9,-0.8375587831796454
remote_30546_SingleMuon_0,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/140000/03A7C2C4-9472-EC45-BEAD-2BD70457E9D2.root,283946,356,469993324,336.126,0.930797,252.852,1.07608,0.136562,83.274,13,8,4,1851.55,1928.4,742.514,702.995,3,2,5,769.346,1,1,0,0.940733,21,1889,12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,336.126,5.8204567477143,5.8204567477143,7.52431834735931,5plusjets,2.558965872519777,2.657784871275529,2.9178775573778264,1.8540349168006969,3.712508137994128,-4.250879561677927,336.126,9,1.9136545872661943
remote_30546_SingleMuon_0,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/140000/03A7C2C4-9472-EC45-BEAD-2BD70457E9D2.root,283946,356,468838506,304.168,-1.14869,361.144,-1.13497,0.369407,-56.9756,10,7,6,977.631,1022.89,359.562,210.585,6,1,7,311.171,4,1,0,0.950082,27,2093,9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,304.168,5.720862444634071,5.720862444634071,6.886154656260503,5plusjets,2.611173051763042,1.7354856679552142,2.1769104342252943,4.057263667925831,3.1487434571967454,-6.218176907773848,304.168,9,1.2901220480241817
remote_30546_SingleMuon_1,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,1,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/270000/AF60EE3B-987F-8942-8CA3-802904E15041.root,283052,78,128562619,221.884,-1.98036,266.843,-2.02417,0.494793,-44.9592,10,5,4,539.302,608.687,223.347,100.977,1,0,1,83.6182,1,1,0,0.863115,21,1780,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,221.884,5.406651456747696,5.406651456747696,6.292128242490402,5plusjets,2.041471884048741,-0.5218905052159972,0.10597868268329419,0.5807785870546949,2.0212140956019806,-0.31628486948608314,221.884,9,-0.4039340207433089
remote_30546_SingleMuon_1,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,1,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/270000/AF60EE3B-987F-8942-8CA3-802904E15041.root,283052,78,128838449,216.805,0.837429,173.273,0.68774,0.893639,43.5322,8,2,1,193.896,288.671,155.678,38.2176,1,1,2,107.707,2,1,0,0.905019,15,1286,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,216.805,5.383600167076494,5.383600167076494,5.272466082957603,1to2jets,1.920616399360944,-0.5243506797298428,-0.33490865136320186,0.5288869080874986,0.3299200532098334,-1.2999335425340441,216.805,9,-0.3995454847889217
remote_30546_SingleMuon_1,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,1,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/270000/AF60EE3B-987F-8942-8CA3-802904E15041.root,283052,96,158456147,205.551,1.70515,145.909,1.65042,0.608591,59.642,5,3,1,239.749,267.426,149.363,49.9245,1,1,2,70.2832,0,0,0,0.52096,28,1846,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,205.551,5.330547355273803,5.330547355273803,5.483754896983212,3to4jets,1.837482579671453,-1.0050507044065538,-0.554766100363879,-0.04097101817139919,0.23148268065941513,-1.2999335425340441,205.551,9,-0.6654460344434501
remote_30546_SingleMuon_2,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,2,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/280000/D4F28CFB-AC8B-1046-8E51-0E58CA24424D.root,281691,10,16853769,201.683,-0.833206,129.375,-0.979289,0.373025,72.3082,8,2,2,346.825,448.202,238.076,108.75,1,0,1,85.1624,1,0,0,0.571998,26,1882,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,201.683,5.311643182155951,5.311643182155951,5.85169947972794,1to2jets,1.776363563724364,-1.259448199861209,-0.8282587901111548,0.5012752098298836,-0.33228200013796727,-0.31628486948608314,201.683,9,-0.8168704201565947
remote_30546_SingleMuon_3,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,3,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/130000/46F2DCCB-DFFF-A54B-93DA-64ECB8064BEE.root,281727,125,211496165,235.957,-0.596631,114.543,-0.993939,0.0932294,121.415,15,5,3,1228.61,1392.56,519.254,344.758,5,0,5,124.689,3,0,0,0.663123,14,1645,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,235.957,5.467878690074727,5.467878690074727,7.114452324917405,5plusjets,2.172334396147405,-0.4312625516593051,0.6194742242597507,3.2735816192368223,1.35901204225418,-4.250879561677927,235.957,9,-0.01574382593339846
remote_30546_SingleMuon_3,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,3,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/130000/46F2DCCB-DFFF-A54B-93DA-64ECB8064BEE.root,281727,125,210944078,466.181,0.637854,427.514,0.578743,0.530453,38.6667,9,5,4,805.941,884.719,446.044,143.834,2,1,3,101.855,2,2,2,0.998966,17,1636,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MET_pt,466.181,6.146716762878841,6.146716762878841,6.693250555312256,5plusjets,2.8414021232420854,5.668619353344267,4.36190237423812,4.225258104680665,2.6834161489497816,-2.283582215582005,466.181,9,3.8407271474875047
remote_30546_SingleMuon_4,Run2016H_remote_mht_aware,Run2016H,SingleMuon,30546,4,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/SingleMuon/MINIAOD/UL2016_MiniAODv2-v2/130000/25662908-EA0E-664A-B5B2-EB47D27ABB4C.root,283685,48,82318718,298.779,3.12697,301.603,3.11642,0.672908,-2.82407,9,4,3,448.209,542.459,205.062,152.225,1,1,2,150.848,3,3,2,0.999342,11,1354,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MET_pt,298.779,5.7030455365173145,5.7030455365173145,6.107488258282456,3to4jets,2.4047374179274303,2.031561977536263,1.7600772980042163,4.499894282743565,2.7818535215002,-1.2999335425340441,298.779,9,1.2272197572128292
