run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
281613,6,152797,1060.34,0.0157829,1043.47,0.014543,1,16.8749,2,1,1,1043.47,1061.54,1043.47,18.0752,0,0,0,0,0,0,0,-10,1,17,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
281613,7,218259,236.541,-0.128993,229.935,-0.1309,1,6.60623,3,2,1,229.935,242.239,186.836,43.0987,0,0,0,0,0,0,0,-10,1,21,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,7,214541,280.743,2.83755,281.586,2.83616,1,-0.843296,3,3,2,281.586,281.586,133.745,104.808,0,0,0,0,0,0,0,-10,1,14,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,8,250123,417.376,-0.0125704,420.421,-0.0111662,0.999979,-3.04512,3,3,2,420.43,420.43,210.801,162.922,0,0,0,0,0,0,0,-10,1,25,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,8,252390,283.845,2.13937,286.768,2.13803,1,-2.92278,2,2,2,286.768,286.768,208.719,78.0491,0,0,0,0,0,0,0,-10,1,21,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,8,269187,419.212,-3.04618,449.087,-3.04746,1,-29.8746,2,1,1,449.087,469.239,449.087,20.1523,0,0,0,0,0,0,0,-10,1,33,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1
281613,9,317224,440.415,1.05831,442.232,1.06357,0.999994,-1.81711,2,2,2,442.235,442.235,278.357,163.877,0,0,0,0,0,0,0,-10,1,24,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,9,328927,487.541,-2.48364,489.823,-2.48709,1,-2.28135,3,3,1,489.823,489.823,410.5,41.191,0,0,0,0,0,0,0,-10,1,18,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,9,351708,534.117,0.615548,528.746,0.607588,0.999934,5.3709,2,2,1,528.781,528.781,489.051,39.7307,0,0,0,0,0,0,0,-10,1,18,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,10,393588,182.142,-2.9014,180.664,-2.89294,0.999969,1.47787,2,2,2,180.669,180.669,97.5318,83.1377,0,0,0,0,0,0,0,-10,1,30,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,10,379778,264.69,-2.71827,266.213,-2.72082,0.999935,-1.52359,3,3,2,266.231,266.231,118.543,99.3054,0,0,0,0,0,0,0,-10,1,28,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,11,488939,249.597,-1.37706,253.288,-1.3894,0.99995,-3.69059,3,3,2,253.3,253.3,129.888,93.1385,0,0,0,0,0,0,0,-10,1,30,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,12,495249,313.096,-2.48366,313.021,-2.48709,1,0.0751953,1,1,1,313.021,313.021,313.021,0,0,0,0,0,0,0,0,-10,1,11,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,12,516208,384.261,-0.706563,386.936,-0.707356,0.999989,-2.67427,3,3,2,386.94,386.94,221.552,128.247,0,0,0,0,0,0,0,-10,1,27,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,13,600096,260.291,0.656852,259.11,0.654498,1,1.1802,2,2,2,259.11,259.11,185.47,73.6407,0,0,0,0,0,0,0,-10,1,19,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,14,659437,266.408,0.0137945,269.034,0.0116358,0.999996,-2.62569,2,2,2,269.035,269.035,143.535,125.5,0,0,0,0,0,0,0,-10,1,26,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,14,677954,329.196,-1.44117,331.803,-1.4399,1,-2.6066,3,3,2,331.803,331.803,236.711,55.3566,0,0,0,0,0,0,0,-10,1,21,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,15,744545,283.773,-1.4278,286.383,-1.42461,0.999857,-2.60928,3,3,3,286.424,286.424,160.607,70.7076,0,0,0,0,0,0,0,-10,1,26,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,17,842217,259.401,-0.0275831,261.531,-0.0266265,0.999978,-2.1304,3,3,2,261.537,261.537,125.642,98.8087,0,0,0,0,0,0,0,-10,1,42,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,18,950486,417.249,1.26839,417.56,1.26536,1,-0.311615,1,1,1,417.56,417.56,417.56,0,0,0,0,0,0,0,0,-10,1,16,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
281613,19,1045843,72.3918,1.30821,72.293,1.26536,1,0.0987549,1,1,1,72.293,72.293,72.293,0,0,0,0,0,0,0,0,-10,1,15,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
281613,19,994510,259.204,2.10771,245.156,2.11246,0.999968,14.0472,3,2,2,245.164,262.704,133.76,111.405,0,0,0,0,0,0,0,-10,1,26,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
281613,20,1069086,212.413,-1.00811,189.771,-1.00356,1,22.6428,3,2,1,189.771,214.284,154.969,34.8021,0,0,0,0,0,0,0,-10,1,21,0,1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,1
