event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status,isolation_score,lof_score,robust_mahalanobis,boundary_outlier_score
56738,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,10425,uproot_edm_partial_jets,0,1,,,3,3,3,1211.0236053466797,668.187255859375,309.8806457519531,0.5875327587127686,114.85790634155273,,,,,,,0,,1.0,1,1,1,,3.0,1211.0236053466797,1,1.3862943611198906,0,0,0.35268570320841036,2.141115838769624,0.6129757948918538,1.3787606411008562,0.5368398858947908,partial_jet_level_real_miniaod,0.6460085058497524,-1,427.24566040011405,2.8273833024569504
103712,A070E244-088C-F241-BAF7-17B1707FD096.root,6060,uproot_edm_partial_jets,0,1,,,3,3,3,1168.6663131713867,717.8917236328125,397.69989013671875,0.5643441081047058,74.07802677154541,,,,,,,0,,1.0,1,1,1,,3.0,1168.6663131713867,1,1.3862943611198906,0,0,0.35268570320841036,2.1201164319343944,0.6069639164759344,1.357761234265626,0.528663470907863,partial_jet_level_real_miniaod,0.646883258590964,-1,302.7967126777997,2.8267493242627633
45236,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,21467,uproot_edm_partial_jets,0,1,,,3,3,3,1181.6108093261719,679.4661254882812,273.7050476074219,0.7350784540176392,150.92600631713867,,,,,,,0,,1.0,1,1,1,,3.0,1181.6108093261719,1,1.3862943611198906,0,0,0.35268570320841036,2.1265339040406483,0.6088011618011513,1.3641787063718804,0.5311622041111143,partial_jet_level_real_miniaod,0.6460085058497524,-1,359.4180135107359,2.8266847875603607
62128,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,15815,uproot_edm_partial_jets,0,1,,,3,3,2,1220.5381488800049,821.693359375,367.34649658203125,1.8915235996246338,109.97015905380249,,,,,,,0,,1.0,1,1,1,,3.0,1220.5381488800049,1,1.3862943611198906,0,0,0.35268570320841036,1.4096963787413803,0.40357917244296304,1.3834776510948128,0.5386765202107359,partial_jet_level_real_miniaod,0.6446399339704708,-1,358.0346158928678,2.825758496067057
8591,0438B51F-9A50-8642-9963-CDB942DD12D9.root,8591,uproot_edm_partial_jets,0,1,,,3,3,2,1238.1091194152832,872.5296630859375,327.9920349121094,-0.4092176556587219,87.1713809967041,,,,,,,0,,1.0,1,1,1,,3.0,1238.1091194152832,1,1.3862943611198906,0,0,0.35268570320841036,1.418407510634164,0.4060730650664725,1.3921887829875965,0.5420683221754357,partial_jet_level_real_miniaod,0.6442039269278294,-1,372.919274122585,2.8256749779815955
55145,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,8832,uproot_edm_partial_jets,0,1,,,3,3,2,1246.3075904846191,749.1640014648438,463.943115234375,0.6487091183662415,157.67936325073242,,,,,,,0,,1.0,1,1,1,,3.0,1246.3075904846191,1,1.3862943611198906,0,0,0.35268570320841036,1.4224720534925548,0.4072366949571961,1.3962533258459868,0.5436509092172085,partial_jet_level_real_miniaod,0.6437682147818133,1,443.00009139664894,2.8256370152154764
9025,0438B51F-9A50-8642-9963-CDB942DD12D9.root,9025,uproot_edm_partial_jets,0,1,,,3,3,3,1155.1510963439941,705.779541015625,392.16400146484375,1.3551756143569946,104.73781681060791,,,,,,,0,,1.0,1,1,1,,3.0,1155.1510963439941,1,1.3862943611198906,0,0,0.35268570320841036,2.1134160145552516,0.6050456673113084,1.3510608168864833,0.5260545689751864,partial_jet_level_real_miniaod,0.6446985941585327,-1,295.7202496681779,2.824915722659216
47708,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,1395,uproot_edm_partial_jets,0,1,,,3,3,3,1150.7060089111328,746.3610229492188,331.2818298339844,-1.810745120048523,101.55416297912598,,,,,,,0,,1.0,1,1,1,,3.0,1150.7060089111328,1,1.3862943611198906,0,0,0.35268570320841036,2.111212280684953,0.6044147647247148,1.3488570830161848,0.5251965141365098,partial_jet_level_real_miniaod,0.6449490933549193,-1,271.04371014060547,2.8246044279770404
4236,0438B51F-9A50-8642-9963-CDB942DD12D9.root,4236,uproot_edm_partial_jets,0,1,,,3,3,2,1216.151943206787,789.831298828125,385.3639221191406,0.6478490233421326,179.73073863983154,,,,,,,0,,1.0,1,1,1,,3.0,1216.151943206787,1,1.3862943611198906,0,0,0.35268570320841036,1.4075218365866622,0.4029566270945618,1.3813031089400947,0.5378298315779068,partial_jet_level_real_miniaod,0.6431151990576902,1,364.8545725034705,2.8243272997843714
15986,0438B51F-9A50-8642-9963-CDB942DD12D9.root,15986,uproot_edm_partial_jets,0,1,,,3,3,3,1143.3060302734375,805.3265380859375,209.86009216308594,1.7422103881835938,106.4706563949585,,,,,,,0,,1.0,1,1,1,,3.0,1143.3060302734375,1,1.3862943611198906,0,0,0.35268570320841036,2.107543605139267,0.6033644668995819,1.345188407470499,0.5237680636117266,partial_jet_level_real_miniaod,0.6444873920028783,-1,274.8504463292225,2.824262763081969
34783,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,11014,uproot_edm_partial_jets,0,1,,,3,3,2,1173.0367050170898,761.1260986328125,377.05657958984375,-0.44343018531799316,83.71518802642822,,,,,,,0,,1.0,1,1,1,,3.0,1173.0367050170898,1,1.3862943611198906,0,0,0.35268570320841036,1.3861466640709978,0.3968371714693729,1.3599279364244299,0.5295071069277972,partial_jet_level_real_miniaod,0.6431151990576902,1,332.06930885698034,2.823886931697391
105472,A070E244-088C-F241-BAF7-17B1707FD096.root,7820,uproot_edm_partial_jets,0,1,,,3,3,2,1236.4910430908203,787.6064453125,405.5645751953125,0.8800163865089417,132.3481364250183,,,,,,,0,,1.0,1,1,1,,3.0,1236.4910430908203,1,1.3862943611198906,0,0,0.35268570320841036,1.4176053195288585,0.405843407370459,1.3913865918822907,0.5417559777636497,partial_jet_level_real_miniaod,0.6426802232809152,-1,390.73504304136975,2.823746469462751
67896,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,21583,uproot_edm_partial_jets,0,1,,,3,3,3,1411.5722961425781,608.1925659179688,485.8576354980469,-0.06954287737607956,141.77848434448242,,,,,,,0,,1.0,1,1,1,,3.0,1411.5722961425781,1,1.3862943611198906,0,0,0.35268570320841036,2.2405415416891397,0.6414401816271335,1.4781863440203713,0.5755526844902777,partial_jet_level_real_miniaod,0.6406404422027749,-1,1165.4815878444704,2.823412397120904
107511,A070E244-088C-F241-BAF7-17B1707FD096.root,9859,uproot_edm_partial_jets,0,1,,,3,3,2,1191.6085205078125,720.736328125,437.1692810058594,0.9445051550865173,162.04025268554688,,,,,,,0,,1.0,1,1,1,,3.0,1191.6085205078125,1,1.3862943611198906,0,0,0.35268570320841036,1.3953539832628037,0.3994731165678237,1.3691352556162362,0.5330921064099261,partial_jet_level_real_miniaod,0.6413770603495168,1,388.9765030370866,2.8225620311598387
124297,ED10716D-8AF9-DA43-A815-110D277A790B.root,4073,uproot_edm_partial_jets,0,1,,,3,3,3,1146.7958374023438,690.2398681640625,272.6383361816406,0.6835048794746399,139.30286407470703,,,,,,,0,,1.0,1,1,1,,3.0,1146.7958374023438,1,1.3862943611198906,0,0,0.35268570320841036,2.1092737412247633,0.6038597841183306,1.3469185435559954,0.5244417164786801,partial_jet_level_real_miniaod,0.6427709610160947,-1,298.03568485042996,2.8224101800953627
64796,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,18483,uproot_edm_partial_jets,0,1,,,3,3,3,1144.2265930175781,661.22216796875,405.4108581542969,1.4285598993301392,138.24891567230225,,,,,,,0,,1.0,1,1,1,,3.0,1144.2265930175781,1,1.3862943611198906,0,0,0.35268570320841036,2.1079999910550984,0.6034951247156929,1.3456447933863305,0.5239457638997065,partial_jet_level_real_miniaod,0.6405748542082731,-1,324.12494083255405,2.820918243386886
101481,A070E244-088C-F241-BAF7-17B1707FD096.root,3829,uproot_edm_partial_jets,0,1,,,3,3,3,1314.103042602539,615.610107421875,472.9430847167969,1.517541766166687,155.54725074768066,,,,,,,0,,1.0,1,1,1,,3.0,1314.103042602539,1,1.3862943611198906,0,0,0.35268570320841036,2.1922193661227007,0.6276061220949959,1.4298641684539328,0.5567377644497968,partial_jet_level_real_miniaod,0.6384768611091692,-1,807.5259749565525,2.820732225832903
56148,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,9835,uproot_edm_partial_jets,0,1,,,3,3,3,1143.4499130249023,680.386962890625,379.8342590332031,0.8970560431480408,233.93506622314453,,,,,,,0,,1.0,1,1,1,,3.0,1143.4499130249023,1,1.3862943611198906,0,0,0.35268570320841036,2.10761493766029,0.6033848885451483,1.3452597399915223,0.5237958379340456,partial_jet_level_real_miniaod,0.6405748542082731,-1,302.6111908201506,2.820538615725696
27427,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,3658,uproot_edm_partial_jets,0,1,,,3,3,3,1135.3028717041016,703.969482421875,379.7426452636719,0.5204396843910217,125.60324478149414,,,,,,,0,,1.0,1,1,1,,3.0,1135.3028717041016,1,1.3862943611198906,0,0,0.35268570320841036,2.1035758920458796,0.6022285582096908,1.3412206943771117,0.5222231786035378,partial_jet_level_real_miniaod,0.6388531575198491,-1,274.4543314298293,2.818332979014183
41385,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,17616,uproot_edm_partial_jets,0,1,,,3,3,3,1181.0761108398438,618.14453125,391.6288146972656,0.45554831624031067,128.1580982208252,,,,,,,0,,1.0,1,1,1,,3.0,1181.0761108398438,1,1.3862943611198906,0,0,0.35268570320841036,2.1262688174293016,0.608725270682435,1.3639136197605333,0.5310589889032343,partial_jet_level_real_miniaod,0.6363520903176352,-1,458.92008317537875,2.817512983266013
126196,ED10716D-8AF9-DA43-A815-110D277A790B.root,5972,uproot_edm_partial_jets,0,1,,,3,3,2,1137.5280647277832,769.5853271484375,319.81781005859375,0.17126312851905823,104.60949993133545,,,,,,,0,,1.0,1,1,1,,3.0,1137.5280647277832,1,1.3862943611198906,0,0,0.35268570320841036,1.3685426024016372,0.3917973396677911,1.3423238747550692,0.5226527174303434,partial_jet_level_real_miniaod,0.6377058833515082,1,297.2505502037063,2.8171561332644943
40817,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,17048,uproot_edm_partial_jets,0,1,,,3,3,3,1208.8126983642578,616.0057373046875,456.50933837890625,-1.524723768234253,83.51553916931152,,,,,,,0,,1.0,1,1,1,,3.0,1208.8126983642578,1,1.3862943611198906,0,0,0.35268570320841036,2.140019740959439,0.6126619952298684,1.3776645432906705,0.5364131047655588,partial_jet_level_real_miniaod,0.6357065972480576,-1,524.7773068094615,2.817080207732256
30977,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,7208,uproot_edm_partial_jets,0,1,,,3,3,3,1188.1284484863281,600.1727294921875,415.0828552246094,0.5252828001976013,140.35302352905273,,,,,,,0,,1.0,1,1,1,,3.0,1188.1284484863281,1,1.3862943611198906,0,0,0.35268570320841036,2.129765143558107,0.6097262269358048,1.3674099458893392,0.532420332753709,partial_jet_level_real_miniaod,0.6348469582310265,-1,512.8029664057949,2.816457618367905
10395,0438B51F-9A50-8642-9963-CDB942DD12D9.root,10395,uproot_edm_partial_jets,0,1,,,3,3,3,1220.0945129394531,591.2415771484375,456.1766052246094,1.5624314546585083,126.38805770874023,,,,,,,0,,1.0,1,1,1,,3.0,1220.0945129394531,1,1.3862943611198906,0,0,0.35268570320841036,2.1456129080845634,0.6142632519215457,1.3832577104157953,0.5385908832078308,partial_jet_level_real_miniaod,0.6335596788141273,-1,613.0855052303627,2.815964102408358
4569,0438B51F-9A50-8642-9963-CDB942DD12D9.root,4569,uproot_edm_partial_jets,0,1,,,3,3,3,1235.3056945800781,584.9080810546875,347.1107177734375,0.3161976933479309,126.9595718383789,,,,,,,0,,1.0,1,1,1,,3.0,1235.3056945800781,1,1.3862943611198906,0,0,0.35268570320841036,2.1531541312202194,0.6164222136938765,1.3907989335514515,0.5415271647109208,partial_jet_level_real_miniaod,0.6320168079947937,-1,671.1461754481342,2.812987821544629
78042,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,31729,uproot_edm_partial_jets,0,1,,,3,3,3,1154.5293502807617,589.6517944335938,482.065673828125,0.5244747996330261,106.92950534820557,,,,,,,0,,1.0,1,1,1,,3.0,1154.5293502807617,1,1.3862943611198906,0,0,0.35268570320841036,2.1131077725062557,0.6049574213081819,1.3507525748374878,0.5259345505894871,partial_jet_level_real_miniaod,0.6320611514801656,-1,460.7217957269326,2.812319676860935
54094,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,7781,uproot_edm_partial_jets,0,1,,,3,3,3,1090.3460006713867,740.9063720703125,239.6956024169922,0.7877068519592285,75.99060726165771,,,,,,,0,,1.0,1,1,1,,3.0,1090.3460006713867,1,1.3862943611198906,0,0,0.35268570320841036,2.0812876961681077,0.5958477149421293,1.3189324984993398,0.5135449554405455,partial_jet_level_real_miniaod,0.6335086308501541,-1,232.55150679468042,2.811894493880402
14305,0438B51F-9A50-8642-9963-CDB942DD12D9.root,14305,uproot_edm_partial_jets,0,1,,,3,3,3,1159.700180053711,563.9387817382812,368.8141784667969,1.1912403106689453,94.69812393188477,,,,,,,0,,1.0,1,1,1,,3.0,1159.700180053711,1,1.3862943611198906,0,0,0.35268570320841036,2.1156713064930015,0.6056913303544859,1.3533161088242334,0.526932698674011,partial_jet_level_real_miniaod,0.6305219299367769,-1,531.1905948753555,2.806564521517296
81432,9C668317-D15E-6349-802E-07E191108980.root,853,uproot_edm_partial_jets,0,1,,,3,3,3,1098.4053955078125,677.5344848632812,332.2242126464844,1.042694091796875,129.72971439361572,,,,,,,0,,1.0,1,1,1,,3.0,1098.4053955078125,1,1.3862943611198906,0,0,0.35268570320841036,2.0852832894254734,0.5969916053887132,1.322928091756705,0.5151006959834821,partial_jet_level_real_miniaod,0.6311555836885001,-1,251.51472399865284,2.805695174173171
115319,A070E244-088C-F241-BAF7-17B1707FD096.root,17667,uproot_edm_partial_jets,0,1,,,3,3,3,1096.0168762207031,677.1282348632812,313.9394226074219,0.6680014729499817,98.78324794769287,,,,,,,0,,1.0,1,1,1,,3.0,1096.0168762207031,1,1.3862943611198906,0,0,0.35268570320841036,2.0840991370477377,0.5966525967597207,1.3217439393789698,0.5146396295674595,partial_jet_level_real_miniaod,0.6311555836885001,-1,249.2483205756464,2.805619248640933
34328,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,10559,uproot_edm_partial_jets,0,1,,,3,3,3,1074.1883697509766,670.4086303710938,353.0682067871094,0.16555073857307434,122.87637519836426,,,,,,,0,,1.0,1,1,1,,3.0,1074.1883697509766,1,1.3862943611198906,0,0,0.35268570320841036,2.0732772533903447,0.5935544212117179,1.3109220557215764,0.51042597665729,partial_jet_level_real_miniaod,0.6311555836885001,-1,231.38065103235553,2.8050422145959244
123799,ED10716D-8AF9-DA43-A815-110D277A790B.root,3575,uproot_edm_partial_jets,0,1,,,3,3,3,1072.4345321655273,678.4576416015625,324.3600158691406,-0.034843605011701584,64.82173156738281,,,,,,,0,,1.0,1,1,1,,3.0,1072.4345321655273,1,1.3862943611198906,0,0,0.35268570320841036,2.07240775614233,0.5933054945739773,1.3100525584735618,0.5100874256503238,partial_jet_level_real_miniaod,0.6311555836885001,-1,226.30733049592288,2.804875178425001
57031,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,10718,uproot_edm_partial_jets,0,1,,,3,3,3,1055.272476196289,709.3296508789062,249.23397827148438,1.6909695863723755,92.39665985107422,,,,,,,0,,1.0,1,1,1,,3.0,1055.272476196289,1,1.3862943611198906,0,0,0.35268570320841036,2.063899351168387,0.5908696402368473,1.301544153499619,0.5067745582684183,partial_jet_level_real_miniaod,0.6304711267341109,-1,210.95007254842122,2.8021760257539405
102344,A070E244-088C-F241-BAF7-17B1707FD096.root,4692,uproot_edm_partial_jets,0,1,,,3,3,3,1280.0734252929688,516.1380004882812,437.0709533691406,-0.17570669949054718,182.40968704223633,,,,,,,0,,1.0,1,1,1,,3.0,1280.0734252929688,1,1.3862943611198906,0,0,0.35268570320841036,2.1753485573048588,0.6227762117938663,1.4129933596360904,0.5501688772834994,partial_jet_level_real_miniaod,0.6269171816329301,1,1050.269416896342,2.8016065842621556
120766,ED10716D-8AF9-DA43-A815-110D277A790B.root,542,uproot_edm_partial_jets,0,1,,,3,3,2,1084.4621353149414,694.02978515625,343.6012268066406,1.32125723361969,99.34523916244507,,,,,,,0,,1.0,1,1,1,,3.0,1084.4621353149414,1,1.3862943611198906,0,0,0.35268570320841036,1.342234191651059,0.38426555708033244,1.316015464004491,0.5124091669514604,partial_jet_level_real_miniaod,0.6290617717559334,1,273.66471077633827,2.8007941810672095
27991,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,4222,uproot_edm_partial_jets,0,1,,,3,3,3,1202.124496459961,528.5047607421875,432.9981994628906,0.49488112330436707,125.07402610778809,,,,,,,0,,1.0,1,1,1,,3.0,1202.124496459961,1,1.3862943611198906,0,0,0.35268570320841036,2.136703941823761,0.6117127216903004,1.3743487441549926,0.5351220516439481,partial_jet_level_real_miniaod,0.6254653299272371,1,746.6578446639088,2.8006954778753
19561,0438B51F-9A50-8642-9963-CDB942DD12D9.root,19561,uproot_edm_partial_jets,0,1,,,3,3,3,1246.3604736328125,508.5092468261719,425.5934143066406,1.3445674180984497,126.6164321899414,,,,,,,0,,1.0,1,1,1,,3.0,1246.3604736328125,1,1.3862943611198906,0,0,0.35268570320841036,2.1586347413083535,0.6179912466553051,1.3962795436395852,0.5436611174846222,partial_jet_level_real_miniaod,0.6217477343399593,1,960.2200564508018,2.799404743827254
34650,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,10881,uproot_edm_partial_jets,0,1,,,3,3,3,1229.6142578125,506.97540283203125,506.2375793457031,0.17930074036121368,110.80697822570801,,,,,,,0,,1.0,1,1,1,,3.0,1229.6142578125,1,1.3862943611198906,0,0,0.35268570320841036,2.150332496738375,0.6156144135701818,1.387977299069607,0.5404285215613305,partial_jet_level_real_miniaod,0.6216246564345101,1,908.682830251364,2.7992908555288976
30486,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,6717,uproot_edm_partial_jets,0,1,,,3,3,3,1134.7329940795898,578.982177734375,466.0832214355469,0.4345460534095764,94.00900650024414,,,,,,,0,,1.0,1,1,1,,3.0,1134.7329940795898,1,1.3862943611198906,0,0,0.35268570320841036,2.103293364729594,0.6021476740262464,1.340938167060826,0.5221131726114058,partial_jet_level_real_miniaod,0.6237490890734788,-1,440.67178336356653,2.799290855528897
88282,9C668317-D15E-6349-802E-07E191108980.root,7703,uproot_edm_partial_jets,0,1,,,3,3,2,1032.5974807739258,660.127197265625,331.3266906738281,1.3976423740386963,136.18604397773743,,,,,,,0,,1.0,1,1,1,,3.0,1032.5974807739258,1,1.3862943611198906,0,0,0.35268570320841036,1.3165213350178218,0.3769042744965952,1.2903026073712542,0.502397503861053,partial_jet_level_real_miniaod,0.6279545762025805,-1,239.655471448027,2.7983721565888175
66355,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,20042,uproot_edm_partial_jets,0,1,,,3,3,3,1032.1753234863281,649.5540161132812,281.8910827636719,1.3873494863510132,136.66275787353516,,,,,,,0,,1.0,1,1,1,,3.0,1032.1753234863281,1,1.3862943611198906,0,0,0.35268570320841036,2.0524485127983456,0.5875914024951249,1.2900933151295775,0.5023160129772903,partial_jet_level_real_miniaod,0.6285860333738109,-1,203.42823710605018,2.7980760470130894
128366,ED10716D-8AF9-DA43-A815-110D277A790B.root,8142,uproot_edm_partial_jets,0,1,,,3,3,3,1027.1837005615234,696.903076171875,174.84237670898438,0.1639757603406906,108.71582412719727,,,,,,,0,,1.0,1,1,1,,3.0,1027.1837005615234,1,1.3862943611198906,0,0,0.35268570320841036,2.049973823903403,0.586882928733444,1.287618626234635,0.5013524579813157,partial_jet_level_real_miniaod,0.6285860333738109,-1,196.5518970181704,2.7977116044583474
16835,0438B51F-9A50-8642-9963-CDB942DD12D9.root,16835,uproot_edm_partial_jets,0,1,,,3,3,3,1021.1063842773438,704.4121704101562,254.6143341064453,1.0657718181610107,105.36156034469604,,,,,,,0,,1.0,1,1,1,,3.0,1021.1063842773438,1,1.3862943611198906,0,0,0.35268570320841036,2.046960882552249,0.586020359746636,1.2846056848834808,0.500179326806154,partial_jet_level_real_miniaod,0.6285860333738109,-1,196.6581802476669,2.7977040119051235
40906,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,17137,uproot_edm_partial_jets,0,1,,,3,3,3,949.7385787963867,774.453125,124.23346710205078,0.05139907822012901,163.4047508239746,,,,,,,0,,1.0,1,1,1,,3.0,949.7385787963867,1,1.3862943611198906,0,0,0.35268570320841036,2.0115789800446486,0.5758909452508536,1.2492237823758803,0.4864028844428479,partial_jet_level_real_miniaod,0.6262903076858565,-1,288.9219621744032,2.797612901266438
127356,ED10716D-8AF9-DA43-A815-110D277A790B.root,7132,uproot_edm_partial_jets,0,1,,,3,3,3,1089.151626586914,638.2214965820312,400.0221862792969,0.5562013983726501,144.20577335357666,,,,,,,0,,1.0,1,1,1,,3.0,1089.151626586914,1,1.3862943611198906,0,0,0.35268570320841036,2.08069556324305,0.595678194384742,1.3183403655742816,0.5133144001414988,partial_jet_level_real_miniaod,0.6231951996313263,-1,272.0038472167043,2.7970282746682056
26767,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,2998,uproot_edm_partial_jets,0,1,,,3,3,3,1094.1858711242676,617.7001953125,417.7096862792969,-1.6030597686767578,72.27565813064575,,,,,,,0,,1.0,1,1,1,,3.0,1094.1858711242676,1,1.3862943611198906,0,0,0.35268570320841036,2.0831913825865156,0.5963927175405029,1.3208361849177472,0.5142861825753883,partial_jet_level_real_miniaod,0.6217211868867191,-1,302.3054685562081,2.7967397576457014
68489,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,22176,uproot_edm_partial_jets,0,1,,,3,3,2,1014.1196899414062,667.8558959960938,306.2684020996094,0.90790194272995,103.76596355438232,,,,,,,0,,1.0,1,1,1,,3.0,1014.1196899414062,1,1.3862943611198906,0,0,0.35268570320841036,1.3073606302800744,0.37428167455748257,1.2811419026335067,0.4988306543735294,partial_jet_level_real_miniaod,0.6271616903413079,1,220.83178689348347,2.7966904060497466
3493,0438B51F-9A50-8642-9963-CDB942DD12D9.root,3493,uproot_edm_partial_jets,0,1,,,3,3,2,1004.6763801574707,715.1729736328125,253.5820770263672,0.9754095673561096,88.14570569992065,,,,,,,0,,1.0,1,1,1,,3.0,1004.6763801574707,1,1.3862943611198906,0,0,0.35268570320841036,1.3026789357278519,0.3729413615358207,1.2764602080812841,0.4970077706225089,partial_jet_level_real_miniaod,0.6271616903413079,1,218.92054437722206,2.796568925198166
8961,0438B51F-9A50-8642-9963-CDB942DD12D9.root,8961,uproot_edm_partial_jets,0,1,,,3,3,2,1133.4136657714844,587.1436767578125,510.76812744140625,0.5657773017883301,90.09001636505127,,,,,,,0,,1.0,1,1,1,,3.0,1133.4136657714844,1,1.3862943611198906,0,0,0.35268570320841036,1.3665028134272097,0.3912133725393569,1.3402840857806417,0.5218584968472791,partial_jet_level_real_miniaod,0.6193237613607971,-1,500.10380516142584,2.7962993895587207
5355,0438B51F-9A50-8642-9963-CDB942DD12D9.root,5355,uproot_edm_partial_jets,0,1,,,3,3,2,1028.9865531921387,643.1561889648438,341.829345703125,0.6117480397224426,118.9107141494751,,,,,,,0,,1.0,1,1,1,,3.0,1028.9865531921387,1,1.3862943611198906,0,0,0.35268570320841036,1.3147311512395792,0.3763917663433225,1.2885124235930112,0.5017004705787022,partial_jet_level_real_miniaod,0.6220605131646155,-1,245.79450807615615,2.795547726789565
59777,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,13464,uproot_edm_partial_jets,0,1,,,3,3,3,1056.7286224365234,624.2035522460938,237.63587951660156,0.5499874353408813,144.39043998718262,,,,,,,0,,1.0,1,1,1,,3.0,1056.7286224365234,1,1.3862943611198906,0,0,0.35268570320841036,2.0646212624554385,0.5910763147833661,1.3022660647866702,0.5070556446016178,partial_jet_level_real_miniaod,0.620836900663716,-1,244.3889316975865,2.7948492118929753
27147,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,3378,uproot_edm_partial_jets,0,1,,,3,3,3,1053.7162017822266,619.294921875,308.9574890136719,0.2816394865512848,86.96708106994629,,,,,,,0,,1.0,1,1,1,,3.0,1053.7162017822266,1,1.3862943611198906,0,0,0.35268570320841036,2.0631277994971207,0.5906487542434643,1.3007726018283527,0.5064741437520641,partial_jet_level_real_miniaod,0.620836900663716,-1,245.0494485837489,2.794834026786528
38286,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,14517,uproot_edm_partial_jets,0,1,,,3,3,3,951.4608688354492,718.4173583984375,152.02557373046875,0.23652997612953186,84.98087787628174,,,,,,,0,,1.0,1,1,1,,3.0,951.4608688354492,1,1.3862943611198906,0,0,0.35268570320841036,2.0124328370161675,0.5761353942649441,1.2500776393473991,0.48673534568774873,partial_jet_level_real_miniaod,0.6245976413829334,-1,207.28630742884786,2.794788471467185
16825,0438B51F-9A50-8642-9963-CDB942DD12D9.root,16825,uproot_edm_partial_jets,0,1,,,3,3,3,1055.888816833496,625.6439208984375,305.5910949707031,0.7157207727432251,121.40739631652832,,,,,,,0,,1.0,1,1,1,,3.0,1055.888816833496,1,1.3862943611198906,0,0,0.35268570320841036,2.064204913377988,0.5909571190340835,1.30184971570922,0.5068935332208836,partial_jet_level_real_miniaod,0.620836900663716,-1,242.0312898842511,2.7947353235946184
92728,9C668317-D15E-6349-802E-07E191108980.root,12149,uproot_edm_partial_jets,0,1,,,3,3,2,993.4477348327637,642.39306640625,304.84979248046875,0.5182998776435852,76.44792556762695,,,,,,,0,,1.0,1,1,1,,3.0,993.4477348327637,1,1.3862943611198906,0,0,0.35268570320841036,1.2971121282368014,0.3713476512913542,1.270893400590234,0.49484025567523887,partial_jet_level_real_miniaod,0.6222955942743199,-1,212.18091070556457,2.7942759741245786
44301,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,20532,uproot_edm_partial_jets,0,1,,,3,3,3,1328.5625610351562,465.7033386230469,455.7591552734375,0.9575934410095215,132.11577987670898,,,,,,,0,,1.0,1,1,1,,3.0,1328.5625610351562,1,1.3862943611198906,0,0,0.35268570320841036,2.199387938394777,0.6296583983927795,1.4370327407260088,0.559528949087543,partial_jet_level_real_miniaod,0.6179077038354561,1,1472.8410385116492,2.794264585294743
130279,ED10716D-8AF9-DA43-A815-110D277A790B.root,10055,uproot_edm_partial_jets,0,1,,,3,3,3,1003.47021484375,651.1438598632812,177.76736450195312,0.24313366413116455,72.73109817504883,,,,,,,0,,1.0,1,1,1,,3.0,1003.47021484375,1,1.3862943611198906,0,0,0.35268570320841036,2.0382174271061735,0.5835172132773448,1.2758622294374051,0.4967749392104581,partial_jet_level_real_miniaod,0.6251109977610058,-1,182.3566776963093,2.7939798645488505
