run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
283270,94,68790243,46.446000000000005,-3.02528,0.0,0.0,0.0,46.446000000000005,6,0,0,0.0,103.135,27.6836,18.5789,0,0,0,0.0,1,0,0,0.780609,31,1962,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.978923407663449,0,0.0,0,0,-4.204130423591723,-0.9440804439949761
283270,94,68825959,30.8337,-1.31502,29.1449,-2.96144,0.0440097,1.6887400000000001,5,2,2,662.2389999999999,701.097,340.78,321.46,1,0,1,119.381,2,1,1,0.993542,25,1643,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.04442430886562748,3,1.6094379124341003,0,0,4.167905329032831,0.9244787139517163
283270,94,68633571,23.0857,-1.90369,0.0,0.0,0.0,23.0857,5,0,0,0.0,78.4355,21.0024,17.4747,0,0,0,0.0,0,0,0,0.5286420000000001,30,1826,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9584815886604915,0,0.0,0,0,-4.7170416684626595,-1.0585573803263788
283270,94,67432610,38.6684,-2.20946,0.0,0.0,0.0,38.6684,5,0,0,0.0,77.6754,25.4133,14.2606,0,0,0,0.0,0,0,0,0.542489,32,2072,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.9747910175353682,0,0.0,0,0,-4.366623319750406,-0.980347320796524
283270,94,67815655,129.695,2.87413,93.36200000000001,2.24595,0.479907,36.3335,6,3,2,194.542,243.226,77.4247,68.7225,1,1,2,61.348,2,2,1,0.997921,30,1867,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3987707425661902,5,2.0794415416798357,0,0,8.869331270507992,1.9737924959189734
283270,94,69019496,65.4084,-3.08085,76.2425,-0.776225,1.0,-10.8341,5,1,1,76.2425,148.355,76.2425,24.842,1,0,1,41.0227,1,0,0,0.748513,30,2215,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.45852076643049566,2,1.0986122886681096,0,0,-0.9249540485352453,-0.21219930693540762
283270,94,68865702,52.6316,2.23386,0.0,0.0,0.0,52.6316,6,0,0,0.0,93.0977,19.2594,17.5088,0,0,0,0.0,1,0,0,0.6383909999999999,29,1923,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9813542762102939,0,0.0,0,0,-4.077547071095423,-0.9158282375377347
283270,94,68581156,22.8795,-1.48525,22.8483,-0.545755,0.139829,0.0311908,15,4,1,163.40200000000002,316.579,56.446000000000005,42.7566,0,0,0,0.0,4,3,3,0.99805,36,2156,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.12216636453680688,4,2.0794415416798357,0,0,5.260646993673767,1.1683683132161045
283270,94,68208486,44.7895,-1.43001,68.2362,-2.0563,1.0,-23.4467,10,1,1,68.2362,204.19,68.2362,24.5627,0,0,0,0.0,1,0,0,0.552758,54,2610,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.3928017981911095,1,0.6931471805599453,0,0,-3.1777681441859498,-0.7150060953870546
283270,94,67885346,98.2053,-0.937674,146.09,-1.1262299999999998,0.502687,-47.8852,12,2,2,290.619,420.225,210.24599999999998,80.3728,0,0,0,0.0,3,0,0,0.55935,30,2187,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.25192195560923214,2,1.0986122886681096,0,0,0.6785286204141138,0.14568285150315952
283270,94,68710759,60.0625,2.04319,0.0,0.0,0.0,60.0625,5,0,0,0.0,72.8831,18.3542,16.1395,0,0,0,0.0,1,0,0,0.7512800000000001,35,2503,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.9836233367451381,0,0.0,0,0,-3.927495513170097,-0.882338149701256
283270,94,67952166,130.808,0.373705,176.24099999999999,0.62069,0.17180399999999998,-45.4327,8,4,3,1025.83,1075.65,497.319,416.889,0,2,2,22.5856,3,0,0,0.752224,31,2208,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.11299559966068841,6,1.9459101490553132,0,0,10.16373706697572,2.2626916211204904
283270,94,67933158,34.8251,-0.0693431,0.0,0.0,0.0,34.8251,2,0,0,0.0,20.7384,10.7045,10.0339,0,0,0,0.0,0,0,0,0.335998,32,1731,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9720866096675236,0,0.0,0,0,-4.448969669526831,-0.9987262468480502
283270,94,68003432,57.6561,-1.67595,104.905,-2.2279299999999997,0.518158,-47.2488,13,5,1,202.457,313.298,66.8338,39.816,0,1,1,14.8708,3,0,0,0.566303,47,2720,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.2208089138384861,6,1.9459101490553132,0,0,2.716055464026172,0.6004395624978535
283270,94,68923303,77.2909,-3.0667400000000002,0.0,0.0,0.0,77.2909,5,0,0,0.0,81.0971,24.7506,18.7666,0,0,0,0.0,1,0,0,0.787567,35,2076,0,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,0.9872271234587928,0,0.0,0,0,-3.584733252757278,-0.8058368566325899
283270,94,67971169,79.8176,-1.54732,0.0,0.0,0.0,79.8176,11,0,0,0.0,187.06400000000002,23.6203,22.8197,0,0,0,0.0,2,0,0,0.5522130000000001,70,3111,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.9876264576032944,0,0.0,0,0,-3.534864016245855,-0.794706514940724
283270,94,68937704,51.8447,-1.68838,0.0,0.0,0.0,51.8447,6,0,0,0.0,91.2603,20.1048,16.8695,0,0,0,0.0,1,0,0,0.555941,35,1911,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.981076626416651,0,0.0,0,0,-4.093552550373423,-0.9194005090575808
283270,94,68487269,35.1407,0.6066,43.9787,-0.693956,1.0,-8.83792,8,1,0,43.9787,154.519,43.9787,25.4114,0,0,0,0.0,0,0,0,0.5279119999999999,33,2125,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.43860413333100345,1,0.6931471805599453,0,0,-4.220464579857326,-0.9477260731082844
283270,94,68590371,44.653,1.71333,0.0,0.0,0.0,44.653,7,0,0,0.0,99.4927,20.7893,17.3905,0,0,0,0.0,1,0,0,0.5452239999999999,32,1730,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.9780956344599478,0,0.0,0,0,-4.241203944979362,-0.9523549031531908
