N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
12226,-0.29140665621512096,108.88455883363358,61.625878179126666,0.5560709087786834,0.2389170619990185,1.2650907901194177,0.46826435465401606,0.8897443757746489,SR1_low_boundary
955,0.8952879688786525,316.5780798952879,185.9029109947643,0.4385293425286088,0.2774869109947644,2.2973821989528798,0.8198952879581152,1.3282107724323216,SR2_medium_MET
194,1.734623384768614,445.17575257731954,359.5379896907213,0.4664823935629127,0.14432989690721648,2.015463917525773,0.6958762886597938,1.2094468849797242,SR3_high_MET
7,4.035516969697182,759.0288571428571,307.05528571428573,0.29951011268963507,0.8571428571428571,6.285714285714286,1.8571428571428572,2.29388185496158,SR4_high_MET_high_jets
2228,1.8133918756914513,482.2317587522441,120.02268246858166,0.21701038865726005,0.835278276481149,3.8325852782764813,1.89721723518851,1.9824923513113875,SR5_high_boundary
645,2.809751300981622,703.2028418604644,141.35543128682178,0.17932515846472283,1.0992248062015504,4.8062015503875966,2.6496124031007753,2.2267455834989796,SR6_extreme_boundary
7923,-0.5233461400771396,49.42504603054386,76.84230990533928,0.7535329817597399,0.1408557364634608,0.6921620598258236,0.22857503470907484,0.5657155593182274,SR7_high_MET_fraction
31,3.6276162016278652,874.7285806451613,100.3119741935484,0.10770848407354595,1.0,8.32258064516129,2.129032258064516,2.5127535666389096,SR8_high_multiplicity
