run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,3096,3772879,194.30900000000003,-1.99623,207.547,-2.08002,0.230686,-13.2384,5,3,2,899.695,947.7560000000001,465.37800000000004,395.971,1,0,1,41.9865,0,0,0,0.39766399999999996,10,942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1774504933315312,4,1.6094379124341003,0,0,-2.17069955085213,-0.5623933445454966
1,3096,3772826,332.543,2.87449,265.9,2.95016,0.27671399999999996,66.6432,10,3,2,960.919,1051.66,564.521,361.939,0,1,1,204.687,1,1,0,0.8739879999999999,17,1989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2568966875814045,4,1.791759469228055,1,0,3.529353045466498,0.7313851907749876
1,3096,3772868,336.733,-2.4409099999999997,710.8330000000001,-2.5768,0.8993709999999999,-374.1,4,2,2,790.367,826.482,739.216,51.1512,0,0,0,0.0,1,0,0,0.658567,21,1522,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2984957007357504,2,1.0986122886681096,1,0,-3.0469271980138943,-0.761276513217383
1,3096,3772832,180.67,2.6404799999999997,234.49900000000002,2.74238,0.22730999999999998,-53.8287,6,4,4,1031.63,1070.04,615.279,282.121,0,1,1,24.1894,0,0,0,0.5276569999999999,17,1325,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1489079370312371,5,1.791759469228055,0,0,1.5332951045830772,0.2783267539390099
1,3096,3772820,107.564,-1.56007,174.947,-1.04224,0.202472,-67.383,12,5,4,864.053,977.648,296.296,293.629,0,0,0,0.0,1,0,0,0.787179,12,1021,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11059235032906066,5,1.791759469228055,0,0,-0.4136141643212125,-0.16357608463333512
1,3096,3772827,353.267,-2.5615799999999997,332.966,-2.56176,0.326579,20.3011,14,6,5,1019.56,1146.49,339.51300000000003,299.51599999999996,0,1,1,17.937,4,2,1,0.998725,32,2103,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2571408190405342,7,2.302585092994046,1,1,13.852526701516242,3.0745040071187066
1,3096,3772807,38.3916,0.1289,261.246,-0.48834799999999995,0.364078,-222.854,8,3,3,717.555,797.8660000000001,448.164,201.577,1,0,1,14.4609,0,0,0,0.379769,25,1669,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05071903354873382,4,1.6094379124341003,0,0,-4.529057597320554,-1.09768542607678
1,3096,3772894,175.667,0.968929,123.734,0.9212110000000001,0.147136,51.9323,7,3,3,840.95,923.059,423.50699999999995,331.93,0,0,0,0.0,1,0,0,0.553998,13,1265,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17262585039361567,3,1.3862943611198906,0,0,-3.259735844862248,-0.8095790954779076
1,3096,3772854,83.3499,2.20777,86.8582,2.36833,0.0870621,-3.50832,9,6,5,997.658,1048.91,343.35400000000004,280.98,0,2,2,133.026,1,1,1,0.958256,14,1752,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07703261685982145,8,2.302585092994046,0,1,8.073020961160587,1.76269146762338
1,3096,3772923,81.936,0.598676,306.21,2.38292,0.715042,-224.274,2,2,2,428.241,428.241,363.371,64.8694,0,1,1,257.562,0,0,0,0.233348,11,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16028890188721323,3,1.3862943611198906,0,0,-7.54570849893266,-1.7823945790382105
1,3096,3772988,7.65505,-1.8322599999999998,13.9882,-0.346445,0.017034200000000003,-6.3331800000000005,4,3,2,821.186,847.495,415.48699999999997,371.26300000000003,0,1,1,13.0896,0,0,0,0.523425,20,1353,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.009224718396372414,4,1.6094379124341003,0,0,-5.335058379270442,-1.2806287399352827
1,3096,3772875,15.9379,1.46405,53.0627,1.85473,0.0624216,-37.1248,8,5,4,850.07,882.2080000000001,407.881,210.62099999999998,0,0,0,0.0,2,0,0,0.784125,24,1979,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018382646801718878,5,1.791759469228055,0,0,-1.89268729043749,-0.49929106803094436
1,3096,3772940,104.79,-1.54643,124.572,-1.5450700000000002,0.161669,-19.782,6,4,3,770.539,808.453,366.11300000000006,298.38599999999997,0,1,1,21.2428,0,0,0,0.524329,15,1332,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11957837752716162,5,1.791759469228055,0,0,-1.84951692064767,-0.48949240444808734
1,3096,3772812,95.0683,-0.273588,136.889,-0.642285,0.170343,-41.8208,7,3,3,803.6080000000001,874.801,304.718,292.002,0,0,0,0.0,0,0,0,0.527464,12,1480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10566945022337476,3,1.3862943611198906,0,0,-4.5964086503558566,-1.1129725388315965
1,3096,3772956,156.02700000000002,-3.0032799999999997,112.21700000000001,-2.82098,0.151783,43.8102,4,3,3,739.322,753.687,392.152,226.15099999999998,0,0,0,0.0,0,0,0,0.31408600000000003,10,1089,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17406947517094346,3,1.3862943611198906,0,0,-4.036799163635335,-0.9859542824477298
1,3096,3772816,119.539,1.0005899999999999,60.6221,1.3462100000000001,0.0593511,58.9173,4,3,2,1021.41,1031.44,538.925,446.92699999999996,2,1,3,670.7,0,0,0,0.24320999999999998,10,1315,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10467980619099451,6,1.9459101490553132,0,0,0.15872179107479423,-0.03366921771043493
1,3096,3772953,180.00799999999998,-1.22294,117.507,-1.41856,0.10924400000000001,62.5016,6,3,2,1075.63,1126.47,591.933,452.194,1,0,1,24.4585,1,0,0,0.765566,21,1668,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1432457079922778,4,1.6094379124341003,0,0,-1.399655061498261,-0.3873842909891395
1,3096,3772977,165.63400000000001,2.78096,184.183,2.48862,0.214346,-18.5488,6,2,2,859.279,942.472,519.7819999999999,339.496,0,0,0,0.0,1,0,0,0.5561050000000001,11,1124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16145033740677817,2,1.0986122886681096,0,0,-5.851240017728644,-1.3977898911490618
1,3096,3773027,334.466,-0.142075,343.311,-0.157599,0.392448,-8.8446,5,4,4,874.793,885.5160000000001,491.01199999999994,215.924,0,0,0,0.0,1,0,0,0.625075,10,1322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27635902728258993,4,1.6094379124341003,1,0,2.2072174780649765,0.4312913602386493
1,3096,3772996,28.0408,-1.0215299999999998,24.8702,-0.0013229000000000001,0.023884299999999997,3.17063,9,6,2,1041.28,1100.27,484.151,397.08,0,0,0,0.0,0,0,0,0.45819899999999997,17,1453,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026198500486956808,6,1.9459101490553132,0,1,-0.12396371281241714,-0.09783221112066016
1,3096,3773005,20.4495,2.79465,53.2814,-0.601482,0.06380090000000001,-32.8319,4,2,2,835.12,885.686,438.63300000000004,396.48800000000006,0,0,0,0.0,0,0,0,0.44755100000000003,9,791,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0238737195288882,2,1.0986122886681096,0,0,-8.129221218782629,-1.9148383099111397
1,3096,3773043,367.625,1.9993599999999998,345.402,2.33047,0.44744300000000004,22.223000000000003,7,4,3,771.946,818.33,480.042,195.322,0,1,1,13.7526,0,0,0,0.527037,16,1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.32231662912698994,5,1.791759469228055,1,0,2.563943542593277,0.5122598280689533
1,3096,3773010,28.198,3.00429,61.8685,2.22575,0.0659088,-33.6705,9,4,4,938.699,1019.25,352.286,336.314,0,0,0,0.0,1,0,0,0.683289,11,1600,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02913326521313735,4,1.6094379124341003,0,0,-2.435820930187135,-0.6225696927531816
