microband,sm_weight,sm_fraction
q90_95,397.38474313548863,0.6000615878091694
q95_97,119.81557172797119,0.18092471705899535
q97_98,40.12307032493173,0.06058690904182163
q98_99,51.62645444368665,0.07795732665024341
q99_100,53.29008908314593,0.08046945943977003
