microband,sm_weight,sm_fraction
q90_95,29.861443312801203,0.5301438279433647
q95_97,10.86887166810862,0.19296003783869906
q97_98,5.236019512499988,0.09295744343184265
q98_99,5.272052648115964,0.09359715612918795
q99_100,5.088673061448625,0.09034153465690568
