run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,2194,3548301,85.3076,0.6435489999999999,45.1187,1.1881,0.158553,40.1889,7,5,1,284.565,325.60400000000004,108.7,47.6583,2,1,3,49.5709,1,1,1,0.9944430000000001,16,891,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.23001861016424507,8,2.302585092994046,0,0,-1.4061379297957037,-0.39558695595927573
1,2194,3548291,75.7414,2.71486,58.9672,2.45276,0.134989,16.7742,8,5,3,436.82800000000003,501.86199999999997,163.273,124.334,3,2,5,142.91299999999998,1,1,1,0.973633,10,689,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.14748036000587258,10,2.4849066497880004,0,0,1.6981237185412552,0.27096036747498153
1,2194,3548290,61.3131,2.5426900000000003,39.808,-0.602852,0.0227435,21.5052,12,4,4,1750.3,1876.95,782.38,400.47,1,0,1,737.5219999999999,2,0,0,0.756536,21,1688,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.03382580651105302,5,1.791759469228055,0,0,-1.581268743962838,-0.43319105917541495
1,2194,3548280,99.3131,-0.777315,82.2613,-0.8509770000000001,0.107046,17.0517,7,5,5,768.4689999999999,790.061,281.336,266.384,1,1,2,249.967,2,2,2,0.9950899999999999,23,1607,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.11431301358533977,7,2.302585092994046,0,0,2.4484801885838463,0.4320769721260135
1,2194,3548284,247.87900000000002,0.00131606,279.957,0.0739642,0.385849,-32.0784,8,4,3,725.562,775.7639999999999,439.039,165.582,0,2,2,80.7099,3,0,0,0.766679,9,855,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.2543807167391356,6,1.9459101490553132,0,0,-0.016319954765733335,-0.09716512292424985
1,2194,3548292,45.4724,0.47044600000000003,61.0235,1.14357,0.311862,-15.5511,9,4,2,195.675,261.814,65.484,60.2312,2,2,4,92.3934,0,0,0,0.535149,27,1892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.1877880993147149,8,2.1972245773362196,0,0,-3.3229980094046585,-0.8071753142234106
1,2194,3548294,38.3709,-2.4691099999999997,93.5994,-0.73061,0.18071900000000002,-55.2285,8,5,4,517.927,551.744,158.767,131.741,0,1,1,149.316,1,0,0,0.6733020000000001,12,1140,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.618134,1,0.06885168596544146,6,1.9459101490553132,0,0,-4.559306351558113,-1.0726355459159616
1,2194,3548285,191.74599999999998,1.64724,191.342,1.4006,0.240914,0.404107,12,6,6,794.2339999999999,916.814,237.23,157.139,0,3,3,120.914,4,2,2,0.998283,20,1593,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.618134,1,0.19427546657480393,9,2.4849066497880004,0,1,8.037721963314638,1.6321994382749607
1,2194,3548296,69.1407,1.19482,94.4615,0.43986800000000004,0.202433,-25.3208,11,6,5,466.631,532.039,119.80799999999999,99.32700000000001,0,1,1,82.296,2,1,1,0.998875,14,1435,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.618134,1,0.12880839284187298,7,2.1972245773362196,0,1,0.4535911816010181,0.0037342359828861525
1,2194,3548300,26.9758,0.26353000000000004,20.9832,-0.719913,0.0450987,5.99261,8,5,4,465.273,513.433,128.04399999999998,122.846,1,1,2,36.2187,2,2,2,0.987093,10,848,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.618134,1,0.05469004688911559,7,2.302585092994046,0,0,-0.6600652573105474,-0.23539016868174778
1,2194,3548309,123.17200000000001,-3.06019,105.587,-2.9351700000000003,0.24151799999999998,17.5852,6,6,3,437.181,437.181,119.25399999999999,102.206,1,1,2,65.5114,2,1,1,0.9850190000000001,16,1135,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.21941986593106302,8,2.302585092994046,0,1,1.6438787752434576,0.25931288866649893
1,2194,3548304,148.536,1.72315,152.37,1.60253,0.276027,-3.83377,8,6,5,552.012,577.0509999999999,173.541,112.5,0,0,0,0.0,2,2,2,0.998553,22,1245,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.21172606863678609,6,2.1972245773362196,0,1,2.9314587891286594,0.5357821780456351
1,2194,3548312,78.679,-0.822749,92.7189,-0.39474499999999996,0.189831,-14.0398,7,6,4,488.42800000000005,504.115,241.797,61.4416,0,1,1,227.18900000000002,1,1,0,0.947466,13,776,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.1384932767946883,7,2.1972245773362196,0,1,0.08594152307436453,-0.07520752976155198
1,2194,3548295,128.295,1.62865,72.1058,1.7433400000000001,0.32611599999999996,56.1895,8,3,2,221.105,326.811,118.499,66.8201,1,3,4,119.568,2,1,0,0.9075840000000001,19,1494,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.618134,1,0.366138698630137,7,2.1972245773362196,0,0,-0.03754305007083154,-0.10172214774146585
1,2194,3548293,49.7155,1.8127400000000002,27.2613,1.45405,0.049377300000000006,22.4542,10,6,4,552.101,610.413,145.56,131.935,1,1,2,133.613,2,1,1,0.999073,9,855,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.08247202921618768,8,2.302585092994046,0,1,0.54945904764016,0.024318992279436492
1,2194,3548306,25.4959,1.0279,160.42700000000002,-0.796437,0.413203,-134.931,7,5,3,388.25199999999995,423.056,154.825,92.4449,1,1,2,173.017,0,0,0,0.529157,12,1083,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.618134,1,0.06147324676026088,7,2.0794415416798357,0,0,-4.670511587717164,-1.096513543620633
1,2194,3548282,55.8598,-2.86097,43.751000000000005,1.8857700000000002,0.097424,12.1088,12,5,5,449.07800000000003,582.175,134.90200000000002,100.87200000000001,0,2,2,90.0796,3,1,1,0.971551,21,1910,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.11040843360587012,7,2.1972245773362196,0,0,-0.769691976933938,-0.2589292271825011
1,2194,3548317,26.5906,-3.13888,54.2479,2.33875,0.0947118,-27.6573,8,7,4,572.768,598.868,181.05200000000002,145.464,0,2,2,51.1329,2,1,0,0.9423159999999999,14,886,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.618134,1,0.04429119529561165,9,2.3978952727983707,0,1,0.9005082108198947,0.09969629826027854
1,2194,3548275,112.84,-0.321708,142.009,-0.21107399999999998,0.18273399999999998,-29.169,10,3,3,777.138,875.883,386.207,335.834,1,4,5,477.022,2,0,0,0.714422,26,1734,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.12664734707254274,8,2.1972245773362196,0,0,-0.20401340995712722,-0.13746667748263394
1,2194,3548311,162.03,-0.202562,126.12200000000001,-0.264919,0.763491,35.9083,7,3,1,165.19099999999997,238.993,90.7882,37.5622,1,2,3,72.7439,2,1,1,0.9604239999999999,21,1550,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.4936612830988876,6,2.0794415416798357,0,0,-0.5038168559163858,-0.20184049873174392
1,2194,3548305,178.93,1.07665,147.101,0.8155399999999999,0.36,31.8294,13,5,4,408.61300000000006,565.3919999999999,123.039,94.2682,2,0,2,75.4587,3,1,0,0.936056,17,1532,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.618134,1,0.30402196610952803,7,2.1972245773362196,0,0,1.7040870980523584,0.2722408248274982
1,2194,3548299,49.4073,2.29577,45.4562,1.8357,0.144575,3.9510699999999996,10,5,5,314.41200000000003,412.577,92.7089,58.7784,1,1,2,60.9555,2,1,1,0.996368,19,1894,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.13542951263817454,7,2.1972245773362196,0,0,-1.0913334059395727,-0.32799210199659096
1,2194,3548307,332.267,2.61134,369.785,2.59481,0.708789,-37.518,9,6,6,521.7130000000001,567.78,146.018,83.6007,1,1,2,32.0439,2,2,2,0.981973,14,1495,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.3886254649231561,8,2.3978952727983707,1,1,10.585387757872265,2.179234452954583
1,2194,3548278,85.5147,-0.328861,92.3232,-0.635753,0.358079,-6.8085,6,4,3,257.829,304.703,88.4976,75.7061,0,0,0,0.0,2,2,2,0.9990020000000001,21,1388,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.618134,1,0.24834111964296138,4,1.9459101490553132,0,0,-2.882608664471923,-0.7126148768675136
1,2194,3548319,35.2183,-1.15804,124.43799999999999,-2.11084,0.397852,-89.2197,11,6,3,312.775,387.845,70.2552,63.7546,0,1,1,10.0522,2,2,2,0.971542,18,1283,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.618134,1,0.1009139717008894,7,2.302585092994046,0,1,-0.4802504256547633,-0.19678031283465633
1,2194,3548320,102.697,2.4792,108.829,1.88714,0.552873,-6.13204,11,5,0,196.843,302.536,48.9186,46.0682,0,1,1,30.8831,4,1,1,0.99875,11,1241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.34170825846809083,6,2.0794415416798357,0,0,-3.433885653611321,-0.8309851185572296
1,2194,3548302,171.479,-2.87964,159.031,-2.68897,0.11573900000000001,12.4485,12,7,6,1374.04,1438.55,464.455,215.215,2,2,4,519.821,4,1,0,0.885649,18,1662,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.11088062933594739,11,2.5649493574615367,0,1,9.397859497116931,1.924248284461647
1,2194,3548328,383.534,1.97147,376.639,2.02418,0.47481999999999996,6.89566,9,7,3,793.225,814.421,461.332,83.5002,1,3,4,131.232,2,1,0,0.892669,10,1166,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618134,1,0.32564726739511224,11,2.5649493574615367,1,1,11.160084317742463,2.302633346850519
