record_id,file_index,size,uri,eos_path,xrootd_status
74907,56,78455644,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/492C2AA2-7713-A34C-934A-33F9EEFAA971.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/492C2AA2-7713-A34C-934A-33F9EEFAA971.root,FAIL
74907,57,83130222,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/4A99A927-D7A6-2D48-8CF2-945608659F35.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/4A99A927-D7A6-2D48-8CF2-945608659F35.root,FAIL
74907,58,84844286,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/367B975F-50C9-3C4C-A6DC-816B77866F00.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/367B975F-50C9-3C4C-A6DC-816B77866F00.root,FAIL
74907,59,86065099,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/50163DD0-4E2D-AA40-9A40-D5DA942D1D69.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/50163DD0-4E2D-AA40-9A40-D5DA942D1D69.root,FAIL
74907,60,90438599,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/953254CD-CA0D-D743-883E-CB15A25996D9.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/953254CD-CA0D-D743-883E-CB15A25996D9.root,FAIL
74907,61,92622281,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/2C6A29A8-AAC6-2447-8252-E6B03F18C11D.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/2C6A29A8-AAC6-2447-8252-E6B03F18C11D.root,FAIL
74907,62,99185461,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/0B4D3D99-D714-4B45-BA3A-144C1EB4534D.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/0B4D3D99-D714-4B45-BA3A-144C1EB4534D.root,FAIL
74907,63,101778727,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/40000/F56C6DD3-2856-0549-8899-A59C68CEC48D.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/40000/F56C6DD3-2856-0549-8899-A59C68CEC48D.root,FAIL
74907,64,102365701,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/1643A26C-F137-EA49-82EF-0617699915FA.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/1643A26C-F137-EA49-82EF-0617699915FA.root,FAIL
74907,65,105270991,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/57A47253-736E-0645-B806-9E6A229DB4CD.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/57A47253-736E-0645-B806-9E6A229DB4CD.root,FAIL
74907,66,111649627,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/12280BB4-651F-F14E-9DF2-3BDB58C012C5.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/12280BB4-651F-F14E-9DF2-3BDB58C012C5.root,FAIL
74907,67,111821768,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/98E68FBC-8CEF-BF45-83FC-24C71E295FC4.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/98E68FBC-8CEF-BF45-83FC-24C71E295FC4.root,FAIL
74907,68,112562654,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/F14928F7-5B50-E849-B1D4-3BCA49B5C092.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/F14928F7-5B50-E849-B1D4-3BCA49B5C092.root,FAIL
74907,69,114213861,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/7D1F7F26-911C-A148-9135-8A2BE8C04387.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/7D1F7F26-911C-A148-9135-8A2BE8C04387.root,FAIL
74907,70,114517460,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/40000/142DC1D9-B9A7-4D4D-9B3F-5F7254619EF6.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/40000/142DC1D9-B9A7-4D4D-9B3F-5F7254619EF6.root,FAIL
74907,71,121432532,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/12B5FA05-EB53-084B-BD06-438094677395.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/12B5FA05-EB53-084B-BD06-438094677395.root,FAIL
74907,72,139448245,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/311964B8-C4B5-6242-816B-D2D590B5CD4F.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/311964B8-C4B5-6242-816B-D2D590B5CD4F.root,FAIL
74907,73,141873274,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/8124B214-697A-7B4F-A819-802B7583457F.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/8124B214-697A-7B4F-A819-802B7583457F.root,FAIL
74907,74,146238233,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/ECF614AE-01BC-B84F-99B7-83CDF5BA85E8.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/ECF614AE-01BC-B84F-99B7-83CDF5BA85E8.root,FAIL
74907,75,149368333,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/DB628632-D32B-D34F-9FBB-5E0BFCD61C53.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2430000/DB628632-D32B-D34F-9FBB-5E0BFCD61C53.root,FAIL
74907,76,150040516,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/85144A8F-4E5A-AF42-B4CE-76F3ECA82CC9.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/85144A8F-4E5A-AF42-B4CE-76F3ECA82CC9.root,FAIL
74907,77,158059919,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/B2346129-2905-3E40-998A-763052946BA7.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/230000/B2346129-2905-3E40-998A-763052946BA7.root,FAIL
74907,78,159595436,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/4AFB0E5F-3E29-1041-A0E6-7B2EBDD3EFD2.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/250000/4AFB0E5F-3E29-1041-A0E6-7B2EBDD3EFD2.root,FAIL
74907,79,170912162,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/1B7BBE35-E036-E34C-9B21-6EAB5DCD6165.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/ZJetsToNuNu_Zpt-100to200_BPSFilter_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/2510000/1B7BBE35-E036-E34C-9B21-6EAB5DCD6165.root,FAIL
63110,0,129765531,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/25F0004A-BF1C-3844-A663-B5BC3240514A.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/25F0004A-BF1C-3844-A663-B5BC3240514A.root,FAIL
63110,1,133039135,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/DDE8FE48-66C5-B04B-9710-7D336B0E8D9C.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/DDE8FE48-66C5-B04B-9710-7D336B0E8D9C.root,FAIL
63110,2,133820575,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/832CC074-2641-1945-9E0A-45BA410EE3A3.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/832CC074-2641-1945-9E0A-45BA410EE3A3.root,FAIL
63110,3,133830886,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/57E419B1-E3EF-E04A-BE2E-646AF4704430.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/57E419B1-E3EF-E04A-BE2E-646AF4704430.root,FAIL
63110,4,250079261,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/7C5EC09C-E26F-CB43-84EC-C210C6884C98.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/7C5EC09C-E26F-CB43-84EC-C210C6884C98.root,FAIL
63110,5,250528447,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/0DC40703-5652-2942-8304-F9694483B491.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/0DC40703-5652-2942-8304-F9694483B491.root,FAIL
63110,6,439991650,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/6B0DAF36-4EC3-7949-A27D-4CA4EC066AD9.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/6B0DAF36-4EC3-7949-A27D-4CA4EC066AD9.root,FAIL
63110,7,441152567,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/A424CB0C-322D-5049-9622-5DFEF9BAAD7F.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/A424CB0C-322D-5049-9622-5DFEF9BAAD7F.root,FAIL
63110,8,594842158,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/A8DD750B-E553-A041-A97A-DCDEEF501D3E.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/A8DD750B-E553-A041-A97A-DCDEEF501D3E.root,FAIL
63110,9,601019517,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/ED79AE6D-284B-584B-A9D6-76EA99909255.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/ED79AE6D-284B-584B-A9D6-76EA99909255.root,FAIL
63110,10,802697232,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/B815F2C0-16C5-694F-9DE3-E5CA6E8314FA.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/B815F2C0-16C5-694F-9DE3-E5CA6E8314FA.root,FAIL
63110,11,906253714,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/DE3A09C1-4F35-B143-B162-E48E0AE311E8.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/DE3A09C1-4F35-B143-B162-E48E0AE311E8.root,FAIL
63110,12,990003055,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/D32D0333-CB25-2C4C-B5C0-2FC3BF368163.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/D32D0333-CB25-2C4C-B5C0-2FC3BF368163.root,FAIL
63110,13,1094166346,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/D69302DA-3730-B54D-BD11-AD3A624E2F1D.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/D69302DA-3730-B54D-BD11-AD3A624E2F1D.root,FAIL
63110,14,1180871673,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/AC86D5AA-5757-2E4C-AB13-958F0BC3431C.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/AC86D5AA-5757-2E4C-AB13-958F0BC3431C.root,FAIL
63110,15,1218988603,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/CE4E517D-F661-EC4F-BF9F-0B4F6C8F8BA2.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/CE4E517D-F661-EC4F-BF9F-0B4F6C8F8BA2.root,FAIL
63110,16,1219648427,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/46725B93-A8AB-4544-9E26-E2BEBDD5E85B.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/46725B93-A8AB-4544-9E26-E2BEBDD5E85B.root,FAIL
63110,17,1219703746,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/1A26A693-3884-3F4C-AC88-D95543121A03.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/1A26A693-3884-3F4C-AC88-D95543121A03.root,FAIL
63110,18,1295370695,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/3C7033E8-9703-E34A-8669-6E62F0311515.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/3C7033E8-9703-E34A-8669-6E62F0311515.root,FAIL
63110,19,1297522566,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/4143400A-8836-044E-9E78-DC8C6AFB6D08.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/4143400A-8836-044E-9E78-DC8C6AFB6D08.root,FAIL
63110,20,1564979665,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/E3CC9E65-B18D-F64A-B839-CBAEA6B2DBC1.root,/eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/E3CC9E65-B18D-F64A-B839-CBAEA6B2DBC1.root,FAIL
