run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
283453,131,117432452,44.2534,-2.25615,0.0,0.0,0.0,44.2534,11,0,0,0.0,150.537,25.5798,15.7849,0,0,0,0.0,2,0,0,0.555937,31,1902,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.977902212872403,0,0.0,0,0,-4.1795575076650255,-0.9410605113056104
283453,131,118250369,25.9342,-1.2312299999999998,0.0,0.0,0.0,25.9342,10,0,0,0.0,143.672,22.1417,17.1315,0,0,0,0.0,0,0,0,0.5332479999999999,25,1820,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9628724818260799,0,0.0,0,0,-4.5642904586186575,-1.0271465461948524
283453,131,117682935,126.99,-2.5721700000000003,161.689,-2.61777,0.417372,-34.699,10,3,3,387.399,481.194,200.90900000000002,102.094,2,1,3,39.3035,2,0,0,0.5563899999999999,28,1717,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.2463964112544117,6,1.9459101490553132,0,0,7.964767380416173,1.7762964851000524
283453,131,117607964,58.7791,-2.47169,57.5672,-3.04379,0.22837600000000002,1.21185,10,3,2,252.072,351.07800000000003,151.138,68.396,1,0,1,10.1479,2,1,0,0.873077,22,1727,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.18848450430349614,4,1.791759469228055,0,0,4.335263079496301,0.9641756799930872
283453,131,118906411,60.3146,-2.52724,63.1027,-1.04725,0.397239,-2.7881400000000003,17,3,2,158.85299999999998,372.69199999999995,61.3607,53.6333,0,0,0,0.0,3,0,0,0.798689,33,2265,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.27394857372292747,3,1.3862943611198906,0,0,0.6349086969378468,0.13620179397707405
283453,131,118667286,27.7391,-0.691483,89.3381,-0.898542,0.649235,-61.5989,12,2,1,137.605,310.16200000000003,96.853,40.7521,0,0,0,0.0,4,0,0,0.846995,39,2429,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.1667573421600165,2,1.0986122886681096,0,0,-2.4189418160662153,-0.5471134280681554
283453,131,118442925,81.2435,-0.968492,0.0,0.0,0.0,81.2435,14,0,0,0.0,222.646,28.5621,21.3107,0,0,0,0.0,5,1,1,0.9768469999999999,40,2826,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9878409843939034,0,0.6931471805599453,0,0,-0.647530015793532,-0.1507506583508617
283453,131,118864379,66.105,-1.57323,0.0,0.0,0.0,66.105,8,0,0,0.0,122.125,21.7954,17.6818,2,0,2,77.3362,1,0,0,0.7785770000000001,32,1857,2,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9850979807763952,2,1.0986122886681096,0,0,-0.027441262567786978,-0.012002516523385218
283453,131,117778929,42.0852,-1.6929599999999998,0.0,0.0,0.0,42.0852,11,0,0,0.0,151.90200000000002,21.1857,17.4712,0,0,0,0.0,2,0,0,0.557611,35,2079,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9767901738880173,0,0.0,0,0,-4.223032168173056,-0.9507881967872298
283453,131,118438949,110.976,-2.906,34.6875,1.9468299999999998,1.0,76.2886,15,1,0,34.6875,262.94,34.6875,26.6469,0,0,0,0.0,6,0,0,0.810603,51,2859,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.7566708826667848,1,0.6931471805599453,0,0,-1.781751458439076,-0.40453871170498784
283453,131,117601718,29.223000000000003,-2.1224,94.105,3.03682,0.962675,-64.8821,6,2,1,97.7537,149.42600000000002,66.6626,31.0911,0,1,1,24.4272,4,0,0,0.752468,32,2037,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.22834625365398548,3,1.3862943611198906,0,0,-0.9209764243800137,-0.2119357401369831
283453,131,118641720,28.6917,-1.97715,0.0,0.0,0.0,28.6917,10,0,0,0.0,134.855,19.0504,18.7577,0,0,0,0.0,3,0,0,0.554549,37,2230,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9663205542289596,0,0.0,0,0,-4.502713618252729,-1.013368402121226
283453,131,118236735,97.9825,-2.1457,69.7204,-2.04196,0.17280399999999999,28.2621,9,6,4,403.465,449.18199999999996,119.551,94.0316,2,0,2,89.7698,2,1,1,0.980986,27,1963,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.19501042397464413,8,2.302585092994046,0,1,12.57846200978975,2.8086350873645354
283453,131,117343276,108.711,0.997201,70.6295,0.936436,0.158821,38.0812,8,3,3,444.711,526.035,184.618,146.07299999999998,1,1,2,48.1516,2,0,0,0.7481270000000001,33,2068,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.1960798813899881,5,1.791759469228055,0,0,6.473710952330688,1.4426647143566476
283453,131,117916386,96.20100000000001,2.00121,72.176,2.56245,0.38815900000000003,24.0251,13,3,1,185.94400000000002,328.055,117.00299999999999,37.2132,0,0,0,0.0,1,0,0,0.55389,36,2215,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.33975878083667377,3,1.3862943611198906,0,0,0.7279724409669551,0.1570252994645956
283453,131,118021468,88.37299999999999,-1.86217,35.1076,-2.07194,1.0,53.2655,13,1,0,35.1076,220.25799999999998,35.1076,21.8239,0,0,0,0.0,4,0,0,0.558711,43,2394,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.7099339174136372,1,0.6931471805599453,0,0,-2.341350586465676,-0.5297519796090754
283453,131,117276821,27.3575,-0.942372,0.0,0.0,0.0,27.3575,9,0,0,0.0,124.554,19.748,14.9023,0,0,0,0.0,1,0,0,0.5607989999999999,42,2419,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9647359605042758,0,0.0,0,0,-4.532248394007277,-1.0199769645792889
283453,131,117447785,31.5592,-0.779885,0.0,0.0,0.0,31.5592,10,0,0,0.0,137.856,18.3139,18.0164,2,0,2,20.5125,2,0,0,0.7509520000000001,28,1961,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9692867146612938,2,1.0986122886681096,0,0,-0.7142268601465563,-0.16567443042638844
283453,131,118739417,19.5508,2.00863,0.0,0.0,0.0,19.5508,10,0,0,0.0,153.851,24.37,18.284000000000002,0,0,0,0.0,0,0,0,0.541483,47,2824,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.9513400938162991,0,0.0,0,0,-4.717809684928873,-1.0614972859470693
283453,131,117944783,112.964,0.20901399999999998,126.977,0.13405899999999998,1.0,-14.0131,12,1,1,126.977,279.768,126.977,23.893,0,0,0,0.0,3,0,0,0.6579119999999999,39,2148,2,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,0.46884506995488523,1,0.6931471805599453,0,0,-1.2252922343066814,-0.2800280139226313
283453,131,119106347,30.9805,0.589832,143.785,1.21304,0.9645290000000001,-112.804,6,3,2,149.07299999999998,198.266,59.6561,55.2208,0,0,0,0.0,3,1,1,0.980456,26,1894,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.17111240600154098,3,1.6094379124341003,0,0,1.8758109910412386,0.413860252706801
283453,131,118929129,33.5398,-2.72058,54.9263,-1.05582,0.030925400000000002,-21.3865,11,7,5,1776.09,1838.34,601.786,576.178,1,0,1,10.7251,2,1,0,0.8640620000000001,26,1759,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.01852383076871926,8,2.302585092994046,0,1,18.674849387382615,4.172734042717712
283453,131,118787132,77.4626,-2.9034,83.2093,-2.78865,0.32254,-5.74664,11,3,2,257.981,382.079,134.436,83.9736,0,0,0,0.0,4,0,0,0.560117,32,2288,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.23023948144651882,3,1.3862943611198906,0,0,1.34486225629314,0.2950576619990652
