N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
4697,-0.16172891711825582,87.21532784756192,36.409948190121334,0.38462309288621216,0.18224398552267404,1.3798169044070683,1.2288694911645732,1.2772754735538716,SR1_low_boundary
8,3.364067662120396,417.269625,178.41225000000003,0.3256802080861389,0.375,4.125,1.625,1.9108417662336838,SR2_medium_MET
2,6.745527461352728,988.7584999999999,346.427,0.2561157685955036,1.0,4.0,2.0,2.0036665926162356,SR3_high_MET
1,9.127117920797682,1068.76,422.431,0.28309445640672004,1.0,6.0,3.0,2.3978952727983707,SR4_high_MET_high_jets
635,2.082293389832191,379.93858551181114,50.897243527559084,0.13878042643235003,0.8204724409448819,3.5181102362204726,2.1023622047244093,1.9815044648663547,SR5_high_boundary
263,2.994869534713823,500.48783269961973,59.11262448669204,0.11241891131810833,0.973384030418251,4.418250950570342,2.4866920152091256,2.167483506076754,SR6_extreme_boundary
2031,-0.35978848335975283,37.35882565238787,47.215457897587434,0.5988591357172637,0.0654849827671098,0.8626292466765141,1.068439192516002,1.065689503592937,SR7_high_MET_fraction
6,4.574341369123586,710.7743333333333,62.19968333333335,0.07536022336343141,0.3333333333333333,8.0,2.8333333333333335,2.492784521235605,SR8_high_multiplicity
