run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,leading_muon_pt,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
279588,959,1671288765,66.6725,0.375979,54.3821,0.626103,1,12.2904,1,1,1,54.3821,54.3821,54.3821,0,1,0,1,42.3778,42.3778,0,0,0,0.148008,11,1099,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671499006,33.0358,0.15207,45.3976,-0.0232243,1,-12.3618,1,1,0,45.3976,45.3976,45.3976,0,1,0,1,40.8026,40.8026,0,0,0,-10,14,1140,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671176441,19.168,-0.0664752,0,0,0,19.168,3,0,0,0,38.9276,13.7096,12.777,0,0,0,0,0,0,0,0,0.391843,15,1262,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671499003,12.0333,2.94458,32.9195,-0.268264,1,-20.8863,4,1,0,32.9195,94.2706,32.9195,25.2221,1,0,1,20.6822,20.6822,1,0,0,0.68903,17,1226,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671002494,26.3913,-1.88772,47.044,-1.55227,1,-20.6527,6,1,0,47.044,108.967,47.044,14.3365,1,0,1,33.8046,33.8046,2,0,0,0.55222,19,1255,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
279588,959,1670692025,44.9387,-0.790125,46.3716,-0.477867,1,-1.43285,6,1,0,46.3716,125.668,46.3716,19.2526,1,0,1,36.1077,36.1077,0,0,0,0.530323,17,1582,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672049663,23.1768,2.5254,40.063,-1.40272,1,-16.8862,4,1,0,40.063,86.4498,40.063,23.5202,1,0,1,29.0645,29.0645,0,0,0,0.532674,23,1515,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672314619,32.4764,-0.796734,24.1472,1.31392,0.0851274,8.3293,3,2,2,283.659,307.931,153.894,129.764,1,0,1,67.2461,67.2461,2,1,0,0.871622,19,1296,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1671721339,83.2754,2.61856,77.0796,0.306276,1,6.19576,7,1,1,77.0796,197.043,77.0796,28.3548,1,0,1,65.122,65.122,0,0,0,0.529743,22,1642,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279588,959,1671135546,52.5756,2.61381,39.8906,3.10412,1,12.685,2,1,0,39.8906,49.8946,39.8906,10.0041,1,0,1,35.2244,35.2244,0,0,0,0.528763,14,1225,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670958713,23.6934,-1.5193,11.5782,1.42328,0.129558,12.1152,4,2,0,89.3671,117.66,48.723,40.644,1,0,1,35.3287,35.3287,1,1,0,0.895285,17,1800,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671454080,31.0853,2.71519,61.2934,-2.5617,0.307309,-30.208,6,2,2,199.452,259.998,129.954,69.4987,2,1,3,165.471,47.6818,2,2,2,0.998685,19,1435,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671987455,14.6707,0.375893,22.3034,-2.30732,0.0899796,-7.6327,6,3,2,247.872,290.074,132.725,72.5183,1,0,1,45.6568,45.6568,1,1,1,0.998954,14,1227,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671554876,30.7459,-0.856839,86.9283,1.2281,1,-56.1825,2,1,1,86.9283,106.825,86.9283,19.8969,1,0,1,53.4132,53.4132,1,0,0,0.638184,16,1364,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1671951743,56.2737,-0.954036,41.3455,-0.474362,1,14.9282,6,1,0,41.3455,114.933,41.3455,19.2903,1,0,1,30.4171,30.4171,1,0,0,0.749215,19,1710,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671281853,34.6934,-2.31795,46.1374,-1.43247,1,-11.4441,2,1,0,46.1374,56.9565,46.1374,10.8191,1,0,1,37.7155,37.7155,0,0,0,0.526795,28,1784,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670920701,25.3861,-1.07856,0,0,0,25.3861,9,0,0,0,119.47,21.9106,18.5043,0,0,0,0,0,3,1,1,0.957533,18,1736,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672102076,7.33127,1.07803,0,0,0,7.33127,5,0,0,0,91.7176,29.787,28.6797,1,0,1,23.2132,23.2132,0,0,0,0.527545,15,1547,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672125118,19.9933,-1.20966,31.9557,1.54838,1,-11.9623,1,1,0,31.9557,31.9557,31.9557,0,1,0,1,27.732,27.732,0,0,0,-10,25,1543,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671319291,75.8361,2.36566,59.3568,1.80135,1,16.4793,6,1,1,59.3568,124.916,59.3568,22.3959,1,1,2,31.758,16.2946,0,0,0,0.16659,10,1137,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671265152,15.1472,1.51023,87.8001,-1.11298,0.994393,-72.6529,4,2,1,88.2952,135.185,52.0286,36.2666,1,0,1,28.4772,28.4772,0,0,0,0.542506,14,1237,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671470781,43.0337,2.1684,30.3215,-1.24944,1,12.7122,6,1,0,30.3215,108.72,30.3215,19.9481,1,0,1,22.6273,22.6273,3,0,0,0.789258,20,1605,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672256441,28.3355,1.275,31.0909,-2.9828,1,-2.75548,5,1,0,31.0909,92.065,31.0909,23.2274,1,0,1,26.071,26.071,1,0,0,0.697424,15,1371,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671282426,61.2843,-2.90065,33.7768,-2.59584,1,27.5075,4,1,0,33.7768,89.3689,33.7768,20.6818,1,0,1,24.3346,24.3346,0,0,0,0.526628,23,1808,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671313535,103.04,0.987106,27.3562,-1.21979,0.0985373,75.684,14,2,2,277.623,501.707,140.408,137.216,2,0,2,48.0948,33.5083,3,1,1,0.99349,17,1636,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671523193,21.1032,1.95941,50.3686,-2.49948,1,-29.2654,8,1,1,50.3686,167.964,50.3686,27.7262,3,0,3,97.2365,37.2168,2,1,1,0.995971,21,1540,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671038204,86.9605,1.42382,47.8403,1.11887,0.517841,39.1202,5,2,1,92.3841,141.79,55.6116,36.7725,1,0,1,31.296,31.296,1,0,0,0.552225,19,1309,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672369918,41.5742,0.948437,34.6771,1.54817,0.276111,6.89715,5,2,2,125.591,165.024,72.3876,53.2033,1,0,1,39.0356,39.0356,2,1,0,0.869562,15,1549,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671578494,33.8512,1.83658,52.8055,1.47181,0.158611,-18.9543,8,3,3,332.925,402.875,178.492,84.6895,1,1,2,106.922,75.9052,2,0,0,0.619131,21,1567,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279588,959,1672205183,19.5873,1.25589,46.7971,2.19319,1,-27.2099,3,1,0,46.7971,86.5201,46.7971,29.448,1,1,2,53.8783,42.3473,0,0,0,0.282596,16,1096,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671024377,22.8155,-0.189022,32.1898,-0.0484058,1,-9.37431,4,1,0,32.1898,65.1657,32.1898,11.6998,1,0,1,25.7554,25.7554,0,0,0,0.52589,14,1210,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672104377,18.541,1.87793,10.4062,2.40577,0.064119,8.13481,5,2,2,162.295,200.299,86.0141,76.2814,1,0,1,50.8731,50.8731,0,0,0,0.538584,24,1673,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1671283581,17.2889,2.49915,81.4291,0.513464,0.308326,-64.1403,5,2,2,264.101,307.852,169.39,94.7105,3,0,3,107.597,72.1729,2,1,1,0.995388,16,1307,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1670707006,64.5701,0.77766,47.2545,0.966274,1,17.3156,6,1,0,47.2545,107.262,47.2545,17.224,1,0,1,38.7158,38.7158,1,0,0,0.719339,24,1633,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672414265,19.7032,0.487832,34.1608,1.83919,1,-14.4576,4,1,0,34.1608,78.2203,34.1608,18.663,1,0,1,28.7587,28.7587,1,0,0,0.555133,14,1279,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670859072,61.6866,2.30823,12.3534,-2.59846,0.155403,49.3332,4,2,0,79.4925,115.411,41.2939,38.1986,1,0,1,22.5629,22.5629,0,0,0,0.198495,10,1131,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1670782460,1.49777,-0.27346,2.02785,2.95001,0.0329493,-0.530076,4,2,0,61.5446,89.5377,30.8626,30.6819,1,0,1,21.6556,21.6556,1,0,0,0.777801,18,1596,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671439101,48.8563,-2.90705,36.0687,-3.05131,1,12.7876,2,1,0,36.0687,53.0994,36.0687,17.0308,1,0,1,28.3794,28.3794,0,0,0,0.1791,15,1443,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672078457,11.2277,0.81439,43.4853,-1.18339,1,-32.2576,3,1,0,43.4853,71.676,43.4853,15.5839,1,0,1,36.1394,36.1394,0,0,0,0.5347,24,1733,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670991548,8.14012,-2.3873,52.4128,3.02739,1,-44.2727,6,1,1,52.4128,118.17,52.4128,17.2319,2,0,2,38.5889,21.8804,0,0,0,0.531629,21,1411,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672188478,83.0296,0.251069,43.8559,0.526391,1,39.1737,3,1,0,43.8559,73.2846,43.8559,16.3363,1,0,1,38.4476,38.4476,2,0,0,0.555816,27,2049,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671420667,34.0692,1.49022,0,0,0,34.0692,5,0,0,0,77.9595,28.2577,13.8205,1,0,1,22.7004,22.7004,1,0,0,0.804242,24,1683,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671325626,43.9081,-2.33445,49.5649,-1.63255,1,-5.65682,2,1,0,49.5649,63.0519,49.5649,13.4869,1,0,1,36.2176,36.2176,1,0,0,0.771407,13,1286,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672478206,47.3437,2.98383,43.1674,-2.07931,1,4.17627,7,1,0,43.1674,115.986,43.1674,14.4777,1,0,1,31.8637,31.8637,1,0,0,0.552491,24,1691,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671964988,48.7969,-2.30287,63.9274,-2.33614,1,-15.1305,6,1,1,63.9274,130.496,63.9274,17.9928,2,0,2,59.149,31.5133,2,0,0,0.556145,17,1621,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671869373,18.6923,-2.79698,0,0,0,18.6923,1,0,0,0,26.7564,26.7564,0,2,0,2,64.7231,42.1122,0,0,0,0.105664,24,1517,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672473021,29.7079,0.584803,34.4106,1.7321,1,-4.70271,2,1,0,34.4106,57.4415,34.4106,23.0308,1,0,1,31.0992,31.0992,0,0,0,0.120821,19,1124,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671684475,27.6866,-0.92572,27.0063,-3.00273,0.369811,0.68025,4,2,0,73.0274,109.545,42.8703,30.1571,1,0,1,25.4858,25.4858,2,1,0,0.877915,15,1256,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671307199,31.7407,0.903393,80.1363,1.23334,0.0963044,-48.3956,9,5,3,832.115,890.151,445.026,228.167,3,2,5,360.751,74.7638,1,0,0,0.747864,18,1714,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1670869437,34.4717,0.899138,43.0652,1.18744,1,-8.59357,1,1,0,43.0652,43.0652,43.0652,0,1,0,1,39.3813,39.3813,0,0,0,0.0690519,17,1415,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672353211,23.4183,0.248984,0,0,0,23.4183,5,0,0,0,82.7447,24.0447,23.2065,0,0,0,0,0,0,0,0,0.526199,15,1364,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1670764026,23.894,-1.78424,42.6712,-1.0695,1,-18.7772,2,1,0,42.6712,53.642,42.6712,10.9708,1,0,1,35.4388,35.4388,0,0,0,0.0704244,20,1531,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672478780,56.0341,0.525511,159.054,-1.61369,0.494564,-103.02,3,3,2,321.605,321.605,227.991,60.0792,2,0,2,67.4412,38.6971,2,1,1,0.988503,15,1353,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671375168,89.8901,2.47344,47.7904,2.8929,0.228602,42.0997,4,2,2,209.055,238.748,127.302,81.7531,1,0,1,58.7907,58.7907,1,0,0,0.622909,21,1412,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279588,959,1671835391,21.875,0.421796,32.1909,-2.33454,0.090133,-10.3159,7,2,2,357.149,440.762,188.636,168.513,1,1,2,121.578,44.6251,2,2,1,0.995336,14,1769,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671194301,26.9472,-2.02071,9.61874,-1.40894,0.114473,17.3284,2,2,0,84.0261,84.0261,46.7857,37.2404,1,0,1,27.4676,27.4676,0,0,0,0.0653037,12,878,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672464383,31.1515,0.0314494,37.5835,1.38515,1,-6.432,3,1,0,37.5835,61.4543,37.5835,13.2831,1,0,1,29.0218,29.0218,0,0,0,0.53075,13,1391,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670811262,53.6076,-1.21846,48.255,-1.62009,1,5.35262,1,1,0,48.255,48.255,48.255,0,1,0,1,37.2265,37.2265,0,0,0,0.217283,20,1405,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671949437,31.6991,1.64727,65.2288,1.97209,1,-33.5296,6,1,1,65.2288,140.773,65.2288,17.6628,1,0,1,46.9296,46.9296,0,0,0,0.351189,13,1325,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671781274,17.0899,1.62842,46.0474,2.68995,1,-28.9575,4,1,0,46.0474,98.2621,46.0474,28.0266,1,0,1,28.0252,28.0252,0,0,0,0.453701,9,850,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671788191,23.2624,-1.39717,0,0,0,23.2624,6,0,0,0,84.3805,26.3626,13.3855,1,0,1,21.4681,21.4681,1,0,0,0.542711,24,1484,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1670885563,31.3199,1.16621,44.3222,1.51566,1,-13.0023,5,1,0,44.3222,110.899,44.3222,20.8812,3,1,4,157.504,110.592,0,0,0,0.52778,28,1844,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671846940,16.8371,1.79033,10.5301,-1.3131,0.149115,6.30707,2,2,0,70.617,70.617,39.1305,31.4865,1,0,1,23.3413,23.3413,0,0,0,0.325076,23,1532,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672325021,28.5639,-0.21171,42.3671,0.0370785,1,-13.8031,1,1,0,42.3671,42.3671,42.3671,0,1,0,1,38.9146,38.9146,0,0,0,-10,19,1356,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671364251,4.83612,1.60554,38.558,1.96973,1,-33.7219,5,1,0,38.558,90.6047,38.558,14.3629,1,0,1,23.682,23.682,3,1,0,0.951539,24,1694,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671522079,63.6638,1.9925,117.657,-3.01157,0.327743,-53.9933,9,4,3,358.992,439.925,145.975,107.311,1,0,1,38.1733,38.1733,3,1,0,0.91426,20,1742,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671942555,38.4016,1.16078,0,0,0,38.4016,6,0,0,0,95.4729,26.905,18.2727,1,0,1,23.1826,23.1826,1,0,0,0.677122,20,1579,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672236314,12.3488,-2.35885,36.7259,1.05572,1,-24.3771,5,1,0,36.7259,100.878,36.7259,20.7429,1,0,1,22.2278,22.2278,0,0,0,0.317307,18,1348,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672497824,23.8854,2.68309,49.0855,-2.95348,1,-25.2,6,1,0,49.0855,107.055,49.0855,14.3355,1,0,1,37.7533,37.7533,0,0,0,0.533298,18,1356,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671447200,55.5732,2.15768,47.4674,1.70181,1,8.10578,5,1,0,47.4674,102.913,47.4674,15.9717,1,0,1,39.84,39.84,0,0,0,0.393023,19,1492,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670751355,45.9638,-1.49644,23.0278,-2.75621,0.266806,22.9359,7,2,1,86.3093,161.052,54.4772,31.832,1,0,1,52.1703,52.1703,1,0,0,0.817166,31,2407,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279588,959,1672484000,33.5164,-2.69174,53.6141,-2.93302,0.139573,-20.0977,9,3,2,384.128,461.824,180.54,164.119,2,1,3,75.001,34.0946,1,1,0,0.862269,15,1309,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1672266841,24.433,1.1672,45.0334,0.511395,1,-20.6004,2,1,0,45.0334,56.7388,45.0334,11.7055,1,0,1,37.9062,37.9062,0,0,0,0.119103,10,1240,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670991003,5.5833,-2.85254,0,0,0,5.5833,1,0,0,0,14.6375,14.6375,0,1,0,1,35.9487,35.9487,1,0,0,0.597316,16,1451,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672250718,77.995,3.10991,70.3544,-3.05231,0.111608,7.64052,13,7,7,630.369,720.104,115.762,107.795,2,2,4,153.478,71.2067,4,0,0,0.656458,19,1672,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279588,959,1671840025,31.775,-1.47334,51.8385,-1.89265,1,-20.0634,4,1,1,51.8385,86.9997,51.8385,12.8251,1,0,1,40.3488,40.3488,1,0,0,0.558378,18,1510,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671553179,88.3894,1.47346,46.5819,2.4374,1,41.8075,4,1,0,46.5819,94.0779,46.5819,17.8342,2,0,2,52.7595,38.3473,1,0,0,0.557089,22,1622,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671245594,53.9156,1.02955,35.1125,1.26413,1,18.8031,2,1,0,35.1125,46.2619,35.1125,11.1494,2,0,2,117.634,86.0003,0,0,0,-10,10,1253,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670980059,23.5918,-2.38912,10.7335,-2.66499,0.120591,12.8583,3,2,0,89.0072,100.762,49.8703,39.1369,2,0,2,67.9717,37.454,0,0,0,0.132347,14,1183,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671565279,30.1597,-2.86109,6.29943,1.30463,0.0549913,23.8603,5,2,2,114.553,150.31,59.9663,54.5869,2,0,2,89.0817,45.8849,0,0,0,0.532269,21,1524,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671186847,36.5872,-1.47724,55.5174,-0.879621,1,-18.9302,8,1,1,55.5174,152.919,55.5174,20.7209,1,0,1,36.6584,36.6584,0,0,0,0.53597,32,1943,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670902299,26.9788,1.74433,47.9705,2.00376,1,-20.9917,2,1,0,47.9705,58.3709,47.9705,10.4005,1,0,1,40.4418,40.4418,0,0,0,0.240037,13,1120,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671234655,14.6156,2.47917,11.2933,3.13085,0.126461,3.32235,8,2,0,89.3025,178.812,49.1169,40.1856,2,0,2,79.499,41.5652,0,0,0,0.527411,22,1614,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671679903,19.0816,1.82569,26.847,0.936921,0.239442,-7.76538,5,2,1,112.123,166.706,63.0166,49.1065,1,1,2,31.5958,19.4571,2,1,1,0.993635,14,1258,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279588,959,1671234079,66.2432,-2.33787,38.7541,2.51302,1,27.4891,4,1,0,38.7541,75.4881,38.7541,15.3304,1,0,1,33.6878,33.6878,0,0,0,0.526096,29,1902,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1671220253,4.39147,-2.72061,5.58928,-0.666879,0.0438036,-1.19782,4,2,2,127.599,152.61,64.4193,63.1794,2,0,2,54.7003,41.569,1,0,0,0.644121,17,1325,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1670918425,5.53703,0.311901,38.1467,-0.684006,1,-32.6097,4,1,0,38.1467,95.7196,38.1467,20.5791,1,0,1,29.5602,29.5602,1,0,0,0.760232,18,1196,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279588,959,1672311774,52.6526,1.46937,16.5158,2.92123,0.195826,36.1368,6,2,0,84.3391,139.255,49.4981,34.841,1,0,1,16.2756,16.2756,3,0,0,0.784187,15,1234,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
