run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
280330,41,79411435,7.67354,0.333542,31.993,-0.198106,0.056578,-24.3195,10,2,2,565.468,688.551,287.923,277.545,0,0,0,0,0,0,0,0.537644,26,1925,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79853805,46.4608,-0.6901,44.6801,-0.181313,0.0671089,1.78068,12,6,6,665.786,744.495,192.373,136.329,0,0,0,0,4,2,2,0.998878,15,1596,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79015728,37.6192,-2.09025,0,0,0,37.6192,11,0,0,0,146.725,16.5402,15.699,0,0,0,0,3,0,0,0.726556,25,1917,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78807785,29.6055,1.69539,21.4814,-0.935905,0.0389841,8.12407,10,8,5,551.03,601.883,160.261,111.467,0,0,0,0,2,1,0,0.893601,26,1886,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79647020,22.9317,-0.813789,24.1755,-1.52108,0.0662826,-1.24381,13,5,3,364.734,479.637,125.987,106.21,0,0,0,0,3,0,0,0.710578,26,2097,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79813486,21.1148,-0.928536,21.6451,0.131449,0.019244,-0.53029,7,2,2,1124.77,1181.69,571.018,553.752,0,0,0,0,1,0,0,0.554433,25,1761,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79470768,63.784,1.76247,368.925,-0.689704,0.832708,-305.141,17,5,4,443.042,638.84,148.096,96.9767,1,0,1,10.9565,2,1,1,0.979305,33,2399,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80185579,38.0777,0.295558,13.0626,1.13837,0.0169642,25.0152,8,2,2,770.008,844.885,391.498,378.511,0,1,1,21.7412,3,0,0,0.812655,28,1824,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79101549,15.3677,-2.2723,16.5544,2.34772,0.0131161,-1.18673,8,4,3,1262.14,1334.42,574.268,538.265,0,1,1,72.616,3,1,0,0.938794,34,2121,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78509998,47.5971,0.441536,27.9866,-1.47964,0.0638181,19.6105,12,6,3,438.537,517.321,146.72,89.1654,0,0,0,0,2,1,1,0.985939,24,1797,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80167725,26.1482,-3.06927,63.8399,-2.71348,0.137069,-37.6917,13,7,6,465.751,568.097,83.2812,74.8827,0,1,1,12.064,1,0,0,0.552975,19,1722,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79701168,8.56371,0.263973,6.48888,2.6239,0.00631217,2.07483,5,4,3,1027.99,1042.73,507.07,305.738,0,0,0,0,2,0,0,0.720138,28,1977,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79030701,26.6789,0.643452,0,0,0,26.6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,20,1440,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
280330,41,78801453,77.7686,1.16491,104.774,0.771461,0.180364,-27.005,11,6,4,580.9,652.889,180.069,123.258,0,0,0,0,0,0,0,0.527665,28,1919,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78734636,37.5154,0.267431,189.401,-2.02019,0.69147,-151.885,6,2,2,273.911,325.942,217.593,56.3179,0,1,1,11.2102,1,0,0,0.552505,26,1690,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79475375,21.1836,2.78964,56.6272,-1.66305,1,-35.4436,9,1,1,56.6272,196.43,56.6272,27.6086,0,0,0,0,2,0,0,0.795848,36,1933,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79781804,86.1062,-2.21986,93.65,-2.24295,0.0906386,-7.54375,2,2,2,1033.22,1033.22,561.084,472.14,2,0,2,96.1301,1,0,0,0.586309,22,1425,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78603886,90.4051,2.31146,24.429,0.289681,0.0636684,65.9761,15,5,5,383.691,557.676,102.886,87.8896,0,3,3,42.1164,2,1,0,0.871233,26,1915,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79911406,6.29762,1.24342,5.84783,0.713245,0.0082398,0.449795,12,3,2,709.705,855.399,353.404,325.09,0,0,0,0,0,0,0,0.537981,33,2415,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78606767,22.9784,-1.2913,11.4014,1.62906,0.0100866,11.577,9,4,3,1130.35,1198,518.406,514.267,0,0,0,0,1,0,0,0.550674,25,1793,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79703468,23.9381,-1.7626,37.4354,-1.34201,0.038375,-13.4973,12,4,2,975.515,1093.23,482.599,409.561,4,1,5,371.709,0,0,0,0.533301,36,2450,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78700649,46.4712,1.28667,35.44,2.45448,0.0474785,11.0312,13,9,4,746.445,802.603,221.959,132.595,0,2,2,143.688,0,0,0,0.534725,25,2156,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78882670,79.7674,-1.85856,229.808,0.965502,1,-150.041,2,1,1,229.808,243.18,229.808,13.3716,0,0,0,0,1,0,0,0.552422,18,1455,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79094637,58.0152,0.646116,136.382,0.390353,0.257887,-78.3666,6,2,2,528.843,606.289,332.551,196.292,0,0,0,0,0,0,0,0.530548,15,1231,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79268591,10.9882,-0.677882,28.8086,2.98945,0.0419372,-17.8204,9,3,3,686.946,765.577,319.203,316.357,0,0,0,0,2,0,0,0.65841,27,2009,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78687407,27.6596,1.07251,40.9446,0.844136,0.0591619,-13.285,7,3,2,692.076,749.317,352.552,298.569,0,0,0,0,1,0,0,0.672774,21,1689,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79575018,67.5378,-0.59908,30.0471,-2.33314,0.0351763,37.4907,9,3,2,854.186,948.376,436.799,385.494,1,0,1,22.1546,0,0,0,0.526306,26,1788,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79986863,141.077,2.31156,323.598,2.45375,1,-182.52,7,1,1,323.598,435.281,323.598,28.9431,0,1,1,150.947,1,0,0,0.552876,26,1698,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79592300,21.5791,1.44038,68.2003,-0.0219509,0.160013,-46.6212,11,6,5,426.217,496.639,88.4241,83.7204,0,0,0,0,1,0,0,0.552384,24,1978,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78699500,37.5483,3.00494,52.4314,-3.01512,0.0509713,-14.8831,11,7,7,1028.65,1092.97,375.3,157.205,0,1,1,13.7011,2,1,0,0.858089,31,2170,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79566380,54.2658,-0.373503,38.8345,-1.76189,0.0464604,15.4314,9,4,4,835.861,908.571,382.056,338.746,2,0,2,48.9543,3,1,0,0.872278,25,1890,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78669547,30.4202,0.0436127,36.3965,-2.02337,1,-5.97631,2,1,0,36.3965,52.0771,36.3965,15.6806,0,0,0,0,0,0,0,0.53666,24,1574,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78846959,49.9981,-2.2187,454.281,-1.39607,1,-404.283,11,1,1,454.281,600.15,454.281,19.895,1,0,1,216.106,1,0,0,0.55356,25,1874,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78431088,13.9184,0.77819,29.8799,3.06868,0.0497494,-15.9614,9,4,4,600.607,698.213,219.807,203.649,0,1,1,40.8881,2,0,0,0.741212,28,1833,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78766896,19.4726,1.29667,92.0448,-0.319113,0.887664,-72.5722,7,2,1,103.693,186.473,73.6363,30.0569,0,0,0,0,2,1,0,0.921312,23,1767,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78844315,58.5322,2.14722,53.1269,-0.158845,0.161304,5.40527,10,5,3,329.36,406.588,107.209,87.4393,0,1,1,12.6287,1,0,0,0.632917,26,1616,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79165152,14.9912,2.60091,44.9889,1.51225,0.0610474,-29.9977,9,4,3,736.951,812.505,357.705,255.082,0,0,0,0,1,0,0,0.664608,25,1629,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80099754,60.4774,-0.727147,24.8694,-1.67063,0.0339635,35.608,7,3,3,732.237,795.609,375.04,303.566,0,2,2,32.8198,1,1,0,0.864479,28,1948,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78476829,93.8713,0.307009,266.239,2.10409,0.475402,-172.368,7,4,3,560.03,605.726,299.841,119.137,0,0,0,0,2,2,0,0.910524,17,1348,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78541338,90.6345,1.80775,236.928,2.03694,1,-146.294,6,1,1,236.928,317.518,236.928,23.0423,0,0,0,0,1,0,0,0.611204,18,1415,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80099183,115.367,-0.0999112,59.147,0.279372,0.205543,56.2199,10,4,3,287.76,393.211,128.549,66.3368,1,2,3,53.0423,3,2,2,0.972328,37,2304,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79103519,11.7013,-1.45574,11.2103,-1.54643,0.0211984,0.491044,6,3,3,528.828,566.308,268.38,144.239,0,3,3,44.597,0,0,0,0.531521,21,1539,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78444574,15.5103,-0.890375,253.665,3.01519,0.411479,-238.155,10,7,5,616.473,675.247,226.469,90.255,1,0,1,12.5431,2,1,1,0.997932,25,1845,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78936477,57.9778,1.78997,47.2376,-3.11691,1,10.7402,5,1,0,47.2376,105.501,47.2376,18.7112,0,0,0,0,0,0,0,0.526275,19,1552,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78405402,49.2051,1.30894,76.6959,2.57251,0.0802699,-27.4908,8,2,2,955.475,1046.62,514.672,440.803,1,1,2,537.872,1,0,0,0.808613,23,1815,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79904733,73.0959,2.79029,168.014,2.45404,0.41016,-94.9178,16,4,3,409.629,600.742,152.402,145.744,0,0,0,0,3,0,0,0.802136,34,2454,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78671515,12.8412,-0.209495,97.713,0.886735,0.0775204,-84.8718,14,8,5,1260.48,1371.88,509.096,414.894,0,0,0,0,1,0,0,0.742571,21,1898,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78541341,40.4566,1.72313,56.6779,-1.65048,0.191542,-16.2213,14,5,3,295.904,450.819,75.0146,69.8399,1,0,1,14.4776,3,2,0,0.926639,31,2277,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79843673,22.6799,1.7267,18.122,1.77326,0.0950228,4.55785,7,3,1,190.713,245.402,99.9131,47.3073,1,0,1,21.0144,0,0,0,0.531085,29,1846,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79241753,68.6089,0.459653,146.626,2.81043,0.176036,-78.0169,10,5,4,832.93,912.893,358.285,263.945,0,1,1,166.544,1,1,0,0.928463,24,1915,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,80264160,16.1303,1.17097,46.0339,-0.354379,0.0589126,-29.9036,8,2,2,781.393,889.753,412.669,368.724,0,0,0,0,1,0,0,0.557508,25,1897,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79206623,49.3547,-0.065331,183.092,-2.24385,1,-133.737,6,1,1,183.092,250.128,183.092,15.8099,0,0,0,0,3,0,0,0.782278,30,2054,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79314910,50.0709,-2.9411,113.651,-3.10181,0.0686836,-63.5803,6,4,2,1654.71,1684.61,852.101,733.143,0,1,1,672.716,1,0,0,0.546258,29,2071,6,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79430111,84.0165,-1.81698,75.8155,1.32485,0.261544,8.20106,9,3,2,289.876,375.48,174.95,77.2859,0,0,0,0,0,0,0,0.527246,19,1623,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79132313,35.1572,1.25181,56.3952,0.68381,0.0913417,-21.238,9,6,4,617.409,652.51,194.393,174.84,0,1,1,31.5161,0,0,0,0.542435,21,1780,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79576409,53.6963,-2.94568,26.6647,-2.86557,0.0307675,27.0316,9,5,3,866.654,927.487,403.828,336.811,2,0,2,45.0724,2,1,0,0.908023,22,1789,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79809689,11.2875,-0.678572,143.401,-0.106899,0.228585,-132.114,10,7,6,627.345,681.856,188.444,109.62,1,0,1,10.0655,2,2,0,0.939916,27,1773,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79799323,27.2138,2.11929,35.2303,-0.0576927,0.140533,-8.01644,5,3,2,250.69,294.737,109.518,98.9852,0,1,1,42.4435,0,0,0,0.224218,19,1740,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79496347,75.9145,2.97084,33.2113,1.85685,0.088805,42.7032,9,4,4,373.98,457.39,126.381,105.386,0,3,3,43.0807,2,0,0,0.762863,27,1971,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79113305,20.8723,-2.64102,15.439,3.07382,0.0247474,5.43329,15,6,4,623.862,757.821,222.167,137.216,0,1,1,10.6265,7,1,1,0.957766,33,2270,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78751584,42.4264,1.77657,120.864,-0.916925,0.301433,-78.4377,14,6,3,400.965,547.883,132.745,94.9988,1,3,4,85.1236,1,0,0,0.552242,34,2237,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79800474,17.8952,0.325538,22.1508,-2.79823,0.0456091,-4.25561,12,5,4,485.667,576.458,169.405,148.789,1,1,2,95.274,1,0,0,0.82087,18,1815,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78900761,15.3893,2.15657,32.5532,-2.43507,0.0510788,-17.1639,6,3,2,637.313,671.867,313.431,289.725,0,1,1,172.956,0,0,0,0.538789,20,1672,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78643866,70.8191,-0.917113,1.13145,1.89392,0.00140565,69.6877,8,2,2,804.929,928.473,402.858,402.071,0,0,0,0,2,0,0,0.832182,26,1974,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80170846,31.0921,-0.194208,29.0768,0.149817,0.0482285,2.01528,13,5,3,602.896,723.8,237.786,184.516,0,4,4,197.25,4,0,0,0.722709,21,1704,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80025695,38.9921,1.27416,110.283,-0.755099,0.337371,-71.2913,11,4,2,326.891,467.437,166.512,83.3639,0,1,1,22.0244,1,0,0,0.582787,16,1410,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78741210,57.1204,0.120173,71.4145,-0.367169,0.0555176,-14.2941,8,5,4,1286.34,1337.4,579.474,544.721,2,0,2,139.106,1,0,0,0.556635,27,1863,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79648413,25.7264,-1.44771,62.0165,-0.791212,0.0653326,-36.2901,11,4,4,949.243,1066.21,399.156,255.818,3,0,3,103.423,4,0,0,0.748502,20,1729,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78850653,65.791,0.54783,18.6232,-1.03171,0.0256458,47.1678,8,2,2,726.17,832.841,367.466,358.703,2,1,3,387.063,2,1,0,0.913666,33,2296,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79527451,31.9752,2.71352,14.6781,2.14089,0.0170652,17.2971,12,3,2,860.118,1005.73,435.94,376.426,0,1,1,71.9757,2,0,0,0.834305,37,2486,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80327517,54.1363,-1.66415,205.65,-0.838578,0.35454,-151.514,7,3,2,580.048,648.703,342.986,206.6,0,1,1,276.952,2,0,0,0.836015,26,1976,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,80037216,23.1385,0.647024,0,0,0,23.1385,5,0,0,0,82.2886,25.1106,18.3431,0,1,1,11.0399,0,0,0,0.535114,32,1959,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79139227,31.0312,-1.94593,29.1884,-2.42327,0.248656,1.84281,7,2,1,117.385,201.076,68.0899,49.295,0,0,0,0,1,0,0,0.55326,27,1761,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79302237,80.2643,2.65504,23.4693,-3.13283,0.0433366,56.795,20,6,3,541.558,738.875,223.983,115.549,0,1,1,26.633,4,2,0,0.921788,34,2743,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79036123,76.4399,1.30902,163.555,-1.8069,0.982845,-87.1149,4,2,1,166.409,190.335,123.103,43.3066,0,0,0,0,0,0,0,0.526265,24,1701,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80138016,49.0335,-2.58654,94.8041,-2.38419,0.122222,-45.7707,6,5,4,775.669,789.419,414.556,181.641,1,1,2,37.833,0,0,0,0.526777,20,1589,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79310304,31.7664,2.13885,34.4575,0.346931,0.101172,-2.69108,10,2,2,340.585,461.52,175.697,164.888,0,0,0,0,3,0,0,0.782654,23,1961,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80082140,54.8951,1.61234,9.32265,-0.00953714,0.0107987,45.5724,8,2,2,863.316,944.334,433.837,429.479,1,0,1,10.4419,1,0,0,0.824298,33,1804,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80083296,25.0153,1.7723,38.1064,-3.02401,0.074855,-13.091,4,2,2,509.069,544.277,273.566,235.503,0,1,1,145.683,1,0,0,0.556518,19,1502,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80129952,22.1618,2.52495,112.883,-2.28323,0.516169,-90.7213,4,2,2,218.694,255.894,160.848,57.8462,1,1,2,89.6012,1,0,0,0.66854,22,1795,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80286620,43.1953,-2.05864,263.458,-1.09431,0.335603,-220.262,9,3,3,785.027,862.888,518.898,204.705,0,0,0,0,2,0,0,0.679897,16,1710,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79200286,62.4943,0.380381,163.531,1.06539,0.203219,-101.037,11,6,5,804.703,894.128,292.47,160.262,0,2,2,86.4521,1,0,0,0.548829,18,1543,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78865713,167.653,1.89223,140.281,1.96192,0.217557,27.3719,12,7,6,644.802,724.523,137.002,120.008,0,1,1,68.1384,2,1,1,0.991888,20,1632,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78455601,59.5718,3.00391,100.565,-1.54112,0.195025,-40.9937,16,7,5,515.654,646.628,116.753,97.5317,0,0,0,0,3,1,0,0.895347,23,1885,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79433567,67.893,1.65687,68.0747,2.2952,0.0745129,-0.181766,7,4,3,913.597,947.15,434.897,386.077,0,0,0,0,0,0,0,0.533019,28,2075,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79858080,112.901,1.12905,132.573,-0.360717,0.408065,-19.6718,18,6,3,324.882,502.517,81.3557,75.6918,1,0,1,33.5145,6,0,0,0.79267,47,2766,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78751670,21.4383,-0.38849,24.3343,-2.03088,0.204701,-2.89601,5,2,1,118.877,166.813,71.4206,47.4569,0,0,0,0,1,0,0,0.769215,24,1725,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79601754,17.5544,0.640813,45.6759,0.321009,0.0751086,-28.1215,10,2,2,608.132,730.117,326.825,281.308,4,0,4,380.365,2,0,0,0.60637,26,2104,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79937076,47.0456,0.637016,56.8736,1.98461,0.104369,-9.82793,9,2,2,544.927,650.292,292.372,252.555,0,0,0,0,2,0,0,0.837155,32,1774,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79615090,16.738,-2.85291,42.5872,2.98363,0.10265,-25.8492,5,2,2,414.879,451.32,220.666,194.213,0,0,0,0,0,0,0,0.525689,21,1475,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79513142,60.2907,1.05164,58.928,-0.0689872,0.091961,1.36264,13,5,4,640.793,761.508,274.7,164.846,0,1,1,184.572,1,0,0,0.556626,37,2310,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79931314,21.9302,2.81659,46.6121,1.45125,0.107893,-24.6819,10,6,5,432.022,487.594,96.5638,94.6117,0,0,0,0,1,0,0,0.797447,31,2338,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79594932,17.4456,1.23582,66.3227,0.909443,0.319173,-48.8771,9,3,2,207.796,304.765,106.975,67.6022,0,1,1,40.2749,4,0,0,0.656033,21,1791,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78833459,11.7423,0.435992,37.2068,1.16204,0.0685523,-25.4644,14,6,5,542.75,663.796,142.293,134.587,1,0,1,14.9916,1,0,0,0.592272,25,1833,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78992438,30.6985,-0.716254,93.8926,2.79623,0.482076,-63.1941,4,2,2,194.767,223.624,104.082,90.6849,1,0,1,37.0707,1,0,0,0.584708,28,1817,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78583479,47.3699,-1.58065,69.1632,-1.69503,0.0580407,-21.7933,5,3,3,1191.63,1228.49,582.279,395.851,1,0,1,11.3993,1,1,1,0.966209,25,1697,5,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78889909,16.7018,-1.84668,18.1924,-1.42064,0.0279061,-1.49066,10,6,4,651.916,714.108,293.305,116.089,0,1,1,42.2253,2,1,1,0.964448,17,1579,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79386417,56.3563,2.55811,93.8585,-2.0793,0.1282,-37.5022,14,5,4,732.128,872.943,229.539,214.173,0,2,2,40.7577,3,0,0,0.809211,31,2237,8,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79109940,8.36931,-1.52253,77.3854,0.694086,1,-69.0161,4,1,1,77.3854,119.455,77.3854,14.6479,0,0,0,0,1,0,0,0.681591,27,1622,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
