run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,14,102404,77.7212,3.1048299999999998,72.1864,-3.09767,1.0,5.534730000000001,2,1,1,72.1864,82.2857,72.1864,10.0993,0,0,0,0.0,0,0,0,0.145677,10,748,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5150250881996665,1,0.6931471805599453,0,0,-2.1631793114832587,-0.5745490939879296
1,14,102420,45.0351,1.95156,50.0758,1.3560299999999998,1.0,-5.04068,3,1,1,50.0758,93.522,50.0758,28.5823,0,0,0,0.0,0,0,0,0.13377,16,1135,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.46857432403608745,1,0.6931471805599453,0,0,-3.573240205358921,-0.9490322947580327
1,14,102431,51.403999999999996,1.7032900000000002,54.1386,1.15256,0.331762,-2.73461,3,2,2,163.185,176.122,107.007,56.1779,0,1,1,20.5163,2,0,0,0.739156,11,1042,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2384351706255885,3,1.3862943611198906,0,0,4.346301591344432,1.154235282935388
1,14,102442,25.8059,2.39378,34.9562,-1.7395200000000002,0.42177200000000004,-9.150319999999999,7,2,0,82.8795,155.002,42.1309,40.7486,0,0,0,0.0,0,0,0,0.42409300000000005,14,1314,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.23527196873968645,2,1.0986122886681096,0,0,-3.790192838248321,-1.0066504563089251
1,14,102388,117.13799999999999,-2.68562,123.8,-3.00924,1.0,-6.66183,2,1,1,123.8,134.463,123.8,10.6637,0,0,0,0.0,0,0,0,0.16653800000000002,12,1209,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4841653646802073,1,0.6931471805599453,0,0,-0.3807155117855454,-0.10116333322623942
1,14,102414,18.5649,1.59565,9.0121,-1.47509,0.0891367,9.55284,4,2,1,101.104,123.60799999999999,54.3779,46.7264,0,1,1,20.5081,1,0,0,0.728633,13,1356,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.15384991493251368,3,1.3862943611198906,0,0,0.34358964628307176,0.0911972343959904
1,14,102430,36.6628,2.3174799999999998,51.4391,2.40578,0.46251400000000004,-14.7763,5,2,1,111.21600000000001,153.91299999999998,71.0744,40.141999999999996,0,1,1,15.3763,3,0,0,0.575762,18,1177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24625937339634651,3,1.3862943611198906,0,0,1.4007010291267352,0.37194429712015686
1,14,102446,222.12099999999998,-1.92555,162.708,-1.7120900000000001,0.954369,59.4132,4,2,2,170.487,200.362,95.4114,75.0758,0,0,0,0.0,2,2,2,0.995499,23,1544,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5643203390174997,2,1.6094379124341003,0,0,15.113565452081389,4.013799328444322
1,14,102494,24.4326,-0.717014,39.4551,-0.8389850000000001,1.0,-15.0225,1,1,0,39.4551,39.4551,39.4551,0.0,0,0,0,0.0,0,0,0,0.158038,11,851,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.37653669339489615,1,0.6931471805599453,0,0,-6.305955985135245,-1.6747854565188924
1,14,102440,186.92,2.62731,159.607,2.28836,1.0,27.3133,4,1,1,159.607,216.989,159.607,28.2913,0,0,0,0.0,0,0,0,0.454056,10,973,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5378574902093938,1,0.6931471805599453,0,0,2.1850057664373823,0.5802395201725203
1,14,102454,21.049,2.088,0.0,0.0,0.0,21.049,1,0,0,0.0,18.2992,18.2992,0.0,0,0,0,0.0,1,0,0,0.572167,17,1066,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.9546464692276294,0,0.0,0,0,-7.4165255744375145,-1.969729920468068
1,14,102508,111.919,-1.35589,31.6388,0.560013,1.0,80.2798,5,1,0,31.6388,96.9425,31.6388,19.8001,0,1,1,10.3816,1,0,0,0.552208,12,1294,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7742162650510731,2,1.0986122886681096,0,0,0.4480801045307046,0.11894775313206904
1,14,102429,84.9887,3.00995,0.0,0.0,0.0,84.9887,2,0,0,0.0,22.9607,11.9506,11.0102,0,0,0,0.0,0,0,0,0.526854,20,1400,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.9883705649695832,0,0.0,0,0,-5.793666718263259,-1.5387319532896144
1,14,102368,111.073,0.13893599999999998,70.1774,-0.08759739999999999,0.9477629999999999,40.8958,4,2,0,74.0453,95.1311,41.0194,33.025999999999996,0,0,0,0.0,1,1,1,0.995784,27,1768,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5967870972386917,2,1.3862943611198906,0,0,3.7298458222865714,0.9905172970436814
1,14,102457,233.02,2.7246599999999996,200.399,2.75985,1.0,32.6216,1,1,1,200.399,200.399,200.399,0.0,0,0,0,0.0,0,0,0,0.117278,24,1477,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.536394586792935,1,0.6931471805599453,0,0,4.0450529087157365,1.0742298226119713
1,14,102533,82.5747,-2.96221,63.8622,-2.39553,0.47813500000000003,18.7125,4,2,1,133.565,158.21,90.7705,42.7947,0,0,0,0.0,1,0,0,0.558183,15,1338,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.38028375280982707,2,1.0986122886681096,0,0,0.8212599588955976,0.21805665469260616
1,14,102523,76.3391,-3.1130400000000003,82.786,-2.37456,1.0,-6.44691,5,1,1,82.786,140.736,82.786,23.5001,0,0,0,0.0,0,0,0,0.366503,15,1320,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.47674661873747465,1,0.6931471805599453,0,0,-2.166471980185563,-0.5754235591405128
1,14,102658,70.1622,2.08187,13.9851,-3.12589,0.144198,56.1771,4,2,1,96.9857,141.14600000000002,50.1735,46.8122,0,0,0,0.0,0,0,0,0.329557,5,583,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.4172648008092876,2,1.0986122886681096,0,0,-0.014914062978029385,-0.004013984577003777
1,14,102462,54.1677,-1.8762900000000002,114.711,-2.06352,1.0,-60.5429,2,1,1,114.711,127.631,114.711,12.9208,0,0,0,0.0,0,0,0,0.5261279999999999,20,1616,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.3188610461464563,1,0.6931471805599453,0,0,-2.791701343748105,-0.7414716314608569
1,14,102401,63.1545,1.26358,63.9245,2.6242099999999997,0.46608,-0.769958,9,3,1,137.154,222.555,69.60300000000001,34.5819,0,0,0,0.0,1,0,0,0.544704,27,1850,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.3137199869851497,3,1.3862943611198906,0,0,2.1313187512970244,0.5659813520629897
