N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
84,-0.26172195882869104,87.58305119047617,67.78845166666667,0.6352849452427237,0.20238095238095238,1.2380952380952381,0.42857142857142855,0.8310589894063973,SR1_low_boundary
5,0.585529388954308,265.0752,197.0458,0.5233776607277539,0.0,1.4,1.0,1.0514990744055563,SR2_medium_MET
3,1.0862656765973673,299.55333333333334,294.91766666666666,0.49334503937877194,0.0,1.6666666666666667,0.3333333333333333,1.0593512767826485,SR3_high_MET
0,,,,,,,,,SR4_high_MET_high_jets
16,1.773407834678207,460.09859374999996,125.56251875,0.2650621479873124,0.5625,3.5625,1.8125,1.8784431903880616,SR5_high_boundary
4,2.9376320863326764,871.786,71.88922500000001,0.10732126309877248,0.75,5.75,2.0,2.249904835165133,SR6_extreme_boundary
63,-0.4014283752274219,49.19222857142857,87.99787301587301,0.8018382423037396,0.15873015873015872,0.6190476190476191,0.3333333333333333,0.5509091699293093,SR7_high_MET_fraction
0,,,,,,,,,SR8_high_multiplicity
