N_events,mean_B_event_z,mean_HT,mean_MET,mean_MET_fraction,mean_Nbtags_medium,mean_Njets30,mean_Nleptons,mean_S_event_proxy,pseudo_region
14143,-0.15347467225850983,86.73437297603031,36.27393545421754,0.3849638281810062,0.1727356289330411,1.37170331612812,1.21756345895496,1.2713961186466198,SR1_low_boundary
19,3.9255899840235338,535.1394210526316,184.28331578947373,0.2846512532459857,0.631578947368421,4.0,1.894736842105263,1.954889354392134,SR2_medium_MET
3,5.9676311309502195,757.2573333333333,326.24533333333335,0.33472239123681696,0.6666666666666666,3.3333333333333335,2.0,1.872257032555524,SR3_high_MET
1,9.488375109562911,1068.76,422.431,0.28309445640672004,1.0,6.0,3.0,2.3978952727983707,SR4_high_MET_high_jets
1912,2.080437209353344,371.82377175732233,49.56374264539745,0.13891804013980183,0.8200836820083682,3.4320083682008367,2.037133891213389,1.9606853845884915,SR5_high_boundary
780,3.0130654558874825,490.962461923077,57.61627341025647,0.1147360015994439,0.9897435897435898,4.248717948717949,2.4743589743589745,2.147515064532513,SR6_extreme_boundary
6173,-0.35537161765338876,37.38438127328683,46.518021943949435,0.5941853386375874,0.06350234893892759,0.8639235379880124,1.0693341973108699,1.066381295486807,SR7_high_MET_fraction
13,4.862131129734791,717.3590769230769,66.88702307692307,0.08292864195915407,0.6153846153846154,8.307692307692308,2.3076923076923075,2.4982333445223235,SR8_high_multiplicity
