run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,37,168805,186.85299999999998,-2.48533,174.05599999999998,-2.46705,0.06630599999999999,12.7975,5,3,2,2625.04,2650.94,1335.2,1253.4,5,1,6,253.578,1,0,0,0.5620229999999999,12,1506,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06642734010856438,9,2.302585092994046,0,0,-2.4143035764241723,-0.6593679777022385
1,37,168797,77.4857,-0.9429649999999999,107.851,-1.0034100000000001,0.0350541,-30.3657,8,5,4,3076.71,3137.29,1384.29,1360.67,6,1,7,829.1469999999999,1,1,0,0.891885,12,1129,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024558128042580684,12,2.639057329615259,0,0,3.269624144225911,0.5968061245130628
1,37,168815,546.293,-2.6545900000000002,600.553,-2.68018,0.19072,-54.2595,8,4,3,3148.88,3204.12,1799.07,1255.94,0,0,0,0.0,1,1,0,0.9076540000000001,7,1195,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1477996295086837,4,1.791759469228055,1,0,2.3684189810705747,0.3976356490290834
1,37,168809,272.70099999999996,2.73021,312.382,2.6656,0.0720735,-39.6802,8,3,2,4334.21,4400.63,2292.05,2010.82,14,0,14,1594.89,2,0,0,0.818438,17,1617,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059181047550614575,17,2.8903717578961645,1,0,6.397104366267266,1.2879936014132056
1,37,168854,337.50800000000004,-0.137283,346.702,-0.06551860000000001,0.120307,-9.19369,6,2,2,2881.81,2943.48,1507.25,1374.55,1,2,3,994.685,1,0,0,0.798478,21,1733,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10480579868199352,5,1.791759469228055,1,0,-2.5272017683223775,-0.6843189960507333
1,37,168848,347.99300000000005,0.756257,350.727,0.774233,0.134268,-2.73407,7,4,4,2612.13,2665.21,1326.99,1081.82,6,0,6,129.953,1,1,0,0.8492360000000001,17,1560,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11752061633373556,10,2.4849066497880004,1,0,4.305787008116355,0.8258028710001114
1,37,168883,196.08599999999998,0.8755709999999999,202.06,0.803006,0.0726904,-5.97405,7,3,2,2779.73,2844.45,1451.48,1292.53,1,0,1,257.637,0,0,0,0.534916,21,1731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0658710514858829,4,1.6094379124341003,0,0,-5.26150311823136,-1.2886121384369917
1,37,168873,312.161,-0.504903,319.943,-0.432155,0.114079,-7.78159,3,2,2,2804.57,2818.36,1550.13,1254.43,0,1,1,1244.07,1,0,0,0.607356,11,1156,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10012441740483703,3,1.3862943611198906,1,0,-4.453151225696702,-1.1099626617398064
1,37,168932,236.398,2.6777,321.617,2.71929,0.10695999999999999,-85.2189,8,4,3,3006.9,3058.17,1551.9,801.515,0,1,1,417.168,1,0,0,0.6347109999999999,20,1266,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07286568619775372,5,1.791759469228055,0,0,-2.669093038895622,-0.7156776177969204
1,37,168941,267.034,-0.188385,253.092,-0.23773899999999998,0.085384,13.9421,9,4,3,2964.16,3051.9,1314.6,1071.53,7,0,7,194.261,2,0,0,0.82806,5,735,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0826169468788074,11,2.4849066497880004,1,0,2.0104065328498977,0.31851325553142734
