run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
258213,128,205716115,51.9541,0.418202,65.9432,-0.537599,1,-13.9891,3,1,1,65.9432,98.6429,65.9432,22.5027,0,1,1,40.4791,1,0,0,0.58506,20,1199,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1
258213,128,206006065,24.0061,-1.43884,60.499,-1.85959,0.225959,-36.4929,5,2,2,267.743,317.876,162.116,105.627,0,0,0,0,0,0,0,0.503334,14,1320,3,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
258213,128,205889711,24.1507,2.75378,139.756,-0.291794,0.65507,-115.606,8,3,3,213.346,283.685,97.2593,59.8298,0,1,1,22.8208,0,0,0,0.529535,20,1655,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,205671767,87.2696,-1.80024,80.7158,0.141925,1,6.55387,5,1,1,80.7158,129.963,80.7158,16.7237,0,0,0,0,2,0,0,0.733802,17,1814,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1
258213,128,205764187,51.9257,1.485,119.985,1.58259,0.468764,-68.0593,11,3,3,255.96,355.727,125.901,67.8607,0,0,0,0,0,0,0,0.532069,18,1629,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,206405587,37.1415,3.00794,214.272,-3.0361,0.69531,-177.131,8,2,2,308.168,431.799,245.071,63.097,1,0,1,15.3755,2,1,0,0.866827,17,1325,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,205577816,57.8314,2.70245,101.504,-1.36782,1,-43.6729,5,1,1,101.504,149.821,101.504,14.0983,0,0,0,0,1,0,0,0.586099,18,1932,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1
258213,128,205598571,58.3859,-0.143477,116.221,-0.035151,0.431322,-57.8356,9,3,2,269.454,366.392,154.769,80.0171,1,1,2,31.4406,3,0,0,0.844631,16,1578,2,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1
258213,128,206559752,20.8177,-1.02281,65.4071,-1.37782,0.177544,-44.5894,12,5,3,368.399,470.65,109.602,107.584,0,1,1,14.03,2,1,0,0.854744,10,1356,1,1,1,1,1,0,1,1,0,1,1,1,1,-1,-1,1
258213,128,205560018,31.3505,-1.49156,96.5329,-1.57455,0.376779,-65.1825,6,2,2,256.206,331.418,174.378,81.8277,0,0,0,0,0,0,0,0.346942,14,1094,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,205340629,65.8523,-1.84689,131.077,-1.00608,0.299937,-65.2251,8,5,4,437.016,506.709,128.313,107.868,0,0,0,0,0,0,0,0.538259,12,1284,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,206141498,56.8609,-3.11219,136.258,2.78901,0.454276,-79.3968,16,5,3,299.945,450.137,86.7439,73.2346,0,1,1,15.3313,3,1,0,0.948056,19,1720,2,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1
258213,128,205514234,38.4233,-2.62279,105.376,-2.50158,0.374756,-66.9523,11,4,3,281.184,380.738,131.246,64.3004,0,0,0,0,1,0,0,0.644853,17,1621,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,205897675,23.7511,2.72278,116.304,0.507199,0.362447,-92.5529,11,4,2,320.886,457.04,130.321,110.999,0,0,0,0,1,1,1,0.956956,12,1278,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,206869873,18.1403,2.55068,167.478,0.0746344,0.398567,-149.338,5,4,3,420.2,434.317,190.019,113.736,0,1,1,28.0643,0,0,0,0.30377,11,1054,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,206001077,196.2,1.06315,176.072,1.22634,0.250714,20.1282,10,4,3,702.284,795.602,399.173,146.655,1,0,1,15.3299,1,0,0,0.606288,18,1443,2,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1
258213,128,205825571,23.6138,0.132704,104.188,2.54236,0.295784,-80.5744,5,3,3,352.244,388.181,164.031,136.998,0,0,0,0,2,0,0,0.830609,16,1673,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1
258213,128,205990028,91.8439,0.876178,84.6731,1.51238,0.178946,7.17084,8,5,3,473.176,535.737,204.566,140.764,0,0,0,0,1,0,0,0.562114,15,1662,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1
