run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,195802,193843003,13.162,2.6239,117.398,-1.18162,0.586221,-104.236,2,2,1,200.262,200.262,152.113,48.1488,1,0,1,403.41,0,0,0,0.18234,9,704,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,195802,193843049,25.6776,-3.0121,7.68406,0.397076,0.0182902,17.9935,7,3,3,420.118,483.848,197.871,167.943,0,0,0,0,0,0,0,0.483637,8,913,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843025,28.3488,1.7,39.5773,0.356063,0.162081,-11.2285,5,3,3,244.182,291.761,112.249,73.4233,1,1,2,48.3935,0,0,0,0.532645,17,987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193842991,41.4384,1.94964,20.1276,2.97292,0.0729113,21.3107,8,3,3,276.056,343.235,106.535,89.8941,1,0,1,11.8576,0,0,0,0.529554,10,1168,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843006,60.9546,-1.77769,65.8898,-1.70646,0.145744,-4.93513,10,5,4,452.094,536.58,163.713,109.881,0,0,0,0,2,0,0,0.752207,14,1401,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,195802,193842997,23.5608,-2.3079,74.1847,-2.31907,0.228965,-50.6238,7,3,2,323.999,391.756,148.377,125.924,0,0,0,0,0,0,0,0.311183,13,1057,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843046,19.0075,2.42353,58.5307,-0.338135,0.279018,-39.5232,4,2,2,209.774,251.439,132.494,77.2792,0,1,1,11.5818,1,1,1,0.997589,9,1178,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843030,31.0644,1.83138,7.46118,0.975635,0.0198885,23.6032,6,5,2,375.15,386.413,166.659,96.8747,0,1,1,80.6176,0,0,0,0.31974,17,1526,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,195802,193843060,11.5967,-1.45371,163.543,-1.73737,0.753215,-151.946,2,2,1,217.126,217.126,180.423,36.7027,0,0,0,0,0,0,0,0.285097,12,1074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843074,32.2099,3.08411,26.9477,3.02992,0.0710661,5.26222,4,3,2,379.192,390.119,202.937,137.05,0,0,0,0,0,0,0,0.535897,13,962,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,195802,193843052,44.0174,-0.471628,175.072,-0.0470772,0.994599,-131.054,6,2,1,176.022,223.814,143.862,32.1601,0,1,1,22.4994,0,0,0,0.529324,9,1495,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,195802,193843012,72.0089,1.15428,18.3553,0.466908,0.0424656,53.6537,8,4,4,432.239,486.371,145.534,117.418,0,0,0,0,0,0,0,0.531488,20,1904,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,195802,193843048,43.7247,3.00923,9.17709,-3.12893,0.0265087,34.5476,5,4,2,346.191,359.336,137.339,114.192,0,1,1,46.216,0,0,0,0.306689,15,1563,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843104,55.0918,-0.252103,62.8064,-0.702861,0.27741,-7.71454,8,2,2,226.403,322.21,121.201,105.201,0,1,1,15.5398,1,0,0,0.542608,13,1432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843076,35.3119,-1.51448,65.1942,-2.61142,0.169805,-29.8823,5,3,3,383.935,422.4,224.284,82.6293,0,0,0,0,1,0,0,0.543125,16,1633,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,195802,193843096,14.9362,2.28085,38.0016,-2.24035,0.119575,-23.0653,10,3,3,317.805,444.792,135.571,102.192,0,2,2,110.146,2,1,1,0.987612,20,1628,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
