row_id,analysis,signal_region,HT_or_meff,MET,N_btags,N_jets,N_leptons,is_compressed,is_disappearing_track,is_displaced,is_high_MET,is_high_multiplicity,is_long_lived,is_reconstruction_difficult
75,ATLAS-SUSY-2018-05-ewk-eff,SRHigh8_2_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,ATLAS-SUSY-2018-05-ewk-eff,SRInt_1_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ATLAS-SUSY-2018-05-ewk-eff,SRInt_2_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ATLAS-SUSY-2018-05-ewk-eff,SRLow2_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,ATLAS-SUSY-2018-05-ewk-eff,SRLow_1_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,ATLAS-SUSY-2018-05-ewk-eff,SRLow_2_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,ATLAS-SUSY-2018-05-ewk-eff,SROffShell_1_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,ATLAS-SUSY-2018-05-ewk-eff,SROffShell_2_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,ATLAS-SUSY-2018-05-ewk-eff,SRllbb_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_6,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_7,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,ATLAS-SUSY-2018-05-strong-eff,SRC_Bin_8,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,ATLAS-SUSY-2018-05-strong-eff,SRHigh_Bin_1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,ATLAS-SUSY-2018-05-strong-eff,SRHigh_Bin_2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,ATLAS-SUSY-2018-05-strong-eff,SRHigh_Bin_3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_6,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_7,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_8,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,ATLAS-SUSY-2018-05-strong-eff,SRLow_Bin_9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,ATLAS-SUSY-2018-05-strong-eff,SRMed_Bin_6,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ATLAS-SUSY-2018-05-strong-eff,SRZHigh_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,ATLAS-SUSY-2018-05-strong-eff,SRZLow_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,ATLAS-SUSY-2018-05-strong-eff,SRZMed_cuts,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,ATLAS-SUSY-2018-06-eff,SR_ISR,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
114,ATLAS-SUSY-2018-06-eff,SR_low,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,ATLAS-SUSY-2018-08-eff,SR4la,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,ATLAS-SUSY-2018-08-eff,SR4sm,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,ATLAS-SUSY-2018-08-eff,SRDF110,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,ATLAS-SUSY-2018-08-eff,SRDF120,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,ATLAS-SUSY-2018-08-eff,SRDF140,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,ATLAS-SUSY-2018-08-eff,SRDF160,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,ATLAS-SUSY-2018-08-eff,SRDF180,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,ATLAS-SUSY-2018-08-eff,SRDF220,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,ATLAS-SUSY-2018-08-eff,SRDFW,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,ATLAS-SUSY-2018-08-eff,SRDFt,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ATLAS-SUSY-2018-08-eff,SRSF110,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,ATLAS-SUSY-2018-08-eff,SRSF120,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,ATLAS-SUSY-2018-08-eff,SRSF140,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,ATLAS-SUSY-2018-08-eff,SRSF160,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,ATLAS-SUSY-2018-08-eff,SRSF180,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,ATLAS-SUSY-2018-08-eff,SRSF220,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ATLAS-SUSY-2018-08-eff,SRSFW,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,ATLAS-SUSY-2018-08-eff,SRSFt,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,ATLAS-SUSY-2018-10-eff,2j0b_1,,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,ATLAS-SUSY-2018-10-eff,2j0b_2,,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,ATLAS-SUSY-2018-10-eff,2j0b_3,,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,ATLAS-SUSY-2018-10-eff,2j1b_1,,,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,ATLAS-SUSY-2018-10-eff,2j1b_2,,,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,ATLAS-SUSY-2018-10-eff,2j1b_3,,,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,ATLAS-SUSY-2018-10-eff,4j0bhighx_1,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,ATLAS-SUSY-2018-10-eff,4j0bhighx_2,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,ATLAS-SUSY-2018-10-eff,4j0bhighx_3,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,ATLAS-SUSY-2018-10-eff,4j0blowx_1,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,ATLAS-SUSY-2018-10-eff,4j0blowx_2,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,ATLAS-SUSY-2018-10-eff,4j0blowx_3,,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,ATLAS-SUSY-2018-10-eff,4j1bhighx_1,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,ATLAS-SUSY-2018-10-eff,4j1bhighx_2,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,ATLAS-SUSY-2018-10-eff,4j1bhighx_3,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,ATLAS-SUSY-2018-10-eff,4j1blowx_1,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,ATLAS-SUSY-2018-10-eff,4j1blowx_2,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,ATLAS-SUSY-2018-10-eff,4j1blowx_3,,,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,ATLAS-SUSY-2018-10-eff,6j0b_1,,,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,ATLAS-SUSY-2018-10-eff,6j0b_2,,,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,ATLAS-SUSY-2018-10-eff,6j0b_3,,,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,ATLAS-SUSY-2018-10-eff,6j0b_4,,,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,ATLAS-SUSY-2018-10-eff,6j1b_1,,,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,ATLAS-SUSY-2018-10-eff,6j1b_2,,,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,ATLAS-SUSY-2018-10-eff,6j1b_3,,,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,ATLAS-SUSY-2018-10-eff,6j1b_4,,,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,ATLAS-SUSY-2018-12-eff,SRAT0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,ATLAS-SUSY-2018-12-eff,SRATT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,ATLAS-SUSY-2018-12-eff,SRATW,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,ATLAS-SUSY-2018-12-eff,SRBT0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,ATLAS-SUSY-2018-12-eff,SRBTT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,ATLAS-SUSY-2018-12-eff,SRBTW,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,ATLAS-SUSY-2018-12-eff,SRC1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,ATLAS-SUSY-2018-12-eff,SRC2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,ATLAS-SUSY-2018-12-eff,SRC3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,ATLAS-SUSY-2018-12-eff,SRC4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,ATLAS-SUSY-2018-12-eff,SRC5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,ATLAS-SUSY-2018-12-eff,SRD0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,ATLAS-SUSY-2018-12-eff,SRD1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,ATLAS-SUSY-2018-12-eff,SRD2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,ATLAS-SUSY-2018-13-eff,SR_HighPT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,ATLAS-SUSY-2018-13-eff,SR_Trackless,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,ATLAS-SUSY-2018-14-eff,SRee,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,ATLAS-SUSY-2018-14-eff,SRem,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,ATLAS-SUSY-2018-14-eff,SRmm,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_high_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_low_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_med_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_med_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_med_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_ee_med_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_high_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_low_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,ATLAS-SUSY-2018-16-eff,SR_ewk_2l_mm_med_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_high_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,ATLAS-SUSY-2018-16-eff,SR_slep_2l_ee_low_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_high_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_a,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_b,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_c,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_d,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_e,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_f,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_g,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,ATLAS-SUSY-2018-16-eff,SR_slep_2l_mm_low_h,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,ATLAS-SUSY-2018-16-hino-eff,SR_ewk_1l1T,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,ATLAS-SUSY-2018-16-hino-eff,SR_ewk_2l_high,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,ATLAS-SUSY-2018-16-hino-eff,SR_ewk_2l_low,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,ATLAS-SUSY-2018-16-hino-eff,SR_ewk_2l_med,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,ATLAS-SUSY-2018-19-eff,SR_EW,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,ATLAS-SUSY-2018-22-eff,BDT_GGd1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,ATLAS-SUSY-2018-22-eff,BDT_GGd2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,ATLAS-SUSY-2018-22-eff,BDT_GGd3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,ATLAS-SUSY-2018-22-eff,BDT_GGd4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,ATLAS-SUSY-2018-22-eff,BDT_GGo1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,ATLAS-SUSY-2018-22-eff,BDT_GGo2,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,ATLAS-SUSY-2018-22-eff,BDT_GGo3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,ATLAS-SUSY-2018-22-eff,BDT_GGo4,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,ATLAS-SUSY-2018-22-eff,SR2j_1600,1600.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,ATLAS-SUSY-2018-22-eff,SR2j_2200,2200.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,ATLAS-SUSY-2018-22-eff,SR2j_2800,2800.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,ATLAS-SUSY-2018-22-eff,SR4j_1000,1000.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,ATLAS-SUSY-2018-22-eff,SR4j_2200,2200.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,ATLAS-SUSY-2018-22-eff,SR4j_3400,3400.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,ATLAS-SUSY-2018-22-eff,SR5j_1600,1600.0,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,ATLAS-SUSY-2018-22-eff,SR6j_1000,1000.0,,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,ATLAS-SUSY-2018-22-eff,SR6j_2200,2200.0,,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,ATLAS-SUSY-2018-22-eff,SR6j_3400,3400.0,,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-1600-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-1600-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-2200-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-2200-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-2800-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,ATLAS-SUSY-2018-22-multibin-eff,MB-C-2-2800-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
